Start Training
Train Epoch0 out_loss 0.5482142567634583, R2 0.4475604295730591
Test Epoch37 layer1 out_loss 0.19222231209278107, R2 0.8134834170341492
Test Epoch37 layer2 out_loss 0.19376952946186066, R2 0.8119820952415466
Test Epoch37 layer3 out_loss 0.20858632028102875, R2 0.7976051568984985
Test Epoch37 layer4 out_loss 0.2098352462053299, R2 0.7963932752609253
Test Epoch37 layer5 out_loss 0.20458100736141205, R2 0.8014915585517883
Test Epoch37 layer6 out_loss 0.20526954531669617, R2 0.800823450088501
Test Epoch37 layer7 out_loss 0.2160370647907257, R2 0.7903755307197571
Test Epoch37 layer8 out_loss 0.23029161989688873, R2 0.7765440940856934
Train Epoch38 out_loss 0.21704787015914917, R2 0.7812792658805847
Test Epoch38 layer0 out_loss 0.22444693744182587, R2 0.7822152972221375
Test Epoch38 layer1 out_loss 0.19646529853343964, R2 0.8093663454055786
Test Epoch38 layer2 out_loss 0.19399438798427582, R2 0.8117639422416687
Test Epoch38 layer3 out_loss 0.19529937207698822, R2 0.8104977011680603
Test Epoch38 layer4 out_loss 0.19633892178535461, R2 0.8094890117645264
Test Epoch38 layer5 out_loss 0.19672943651676178, R2 0.8091100454330444
Test Epoch38 layer6 out_loss 0.1968197375535965, R2 0.8090224266052246
Test Epoch38 layer7 out_loss 0.20107829570770264, R2 0.8048902750015259
Test Epoch38 layer8 out_loss 0.20912618935108185, R2 0.7970812916755676
Train Epoch39 out_loss 0.21544118225574493, R2 0.7828983068466187
Test Epoch39 layer0 out_loss 0.22333043813705444, R2 0.783298671245575
Test Epoch39 layer1 out_loss 0.19046470522880554, R2 0.8151888251304626
Test Epoch39 layer2 out_loss 0.18763937056064606, R2 0.8179303407669067
Test Epoch39 layer3 out_loss 0.18856368958950043, R2 0.8170334100723267
Test Epoch39 layer4 out_loss 0.18826401233673096, R2 0.8173242211341858
Test Epoch39 layer5 out_loss 0.18894746899604797, R2 0.81666100025177
Test Epoch39 layer6 out_loss 0.19068431854248047, R2 0.8149757385253906
Test Epoch39 layer7 out_loss 0.19502976536750793, R2 0.8107593059539795
Test Epoch39 layer8 out_loss 0.20194534957408905, R2 0.8040489554405212
Train Epoch40 out_loss 0.21879921853542328, R2 0.7795144319534302
Test Epoch40 layer0 out_loss 0.2228594869375229, R2 0.7837556004524231
Test Epoch40 layer1 out_loss 0.19305209815502167, R2 0.8126782178878784
Test Epoch40 layer2 out_loss 0.19221271574497223, R2 0.8134927153587341
Test Epoch40 layer3 out_loss 0.19210518896579742, R2 0.8135970830917358
Test Epoch40 layer4 out_loss 0.1942911595106125, R2 0.8114759922027588
Test Epoch40 layer5 out_loss 0.1955982893705368, R2 0.8102076053619385
Test Epoch40 layer6 out_loss 0.19910024106502533, R2 0.806809663772583
Test Epoch40 layer7 out_loss 0.19969399273395538, R2 0.8062335252761841
Test Epoch40 layer8 out_loss 0.20954477787017822, R2 0.7966750860214233
Train Epoch41 out_loss 0.2173997312784195, R2 0.7809246778488159
Test Epoch41 layer0 out_loss 0.21915122866630554, R2 0.7873538136482239
Test Epoch41 layer1 out_loss 0.18950620293617249, R2 0.8161188960075378
Test Epoch41 layer2 out_loss 0.18568459153175354, R2 0.8198270797729492
Test Epoch41 layer3 out_loss 0.18561764061450958, R2 0.8198920488357544
Test Epoch41 layer4 out_loss 0.18542705476284027, R2 0.8200769424438477
Test Epoch41 layer5 out_loss 0.18554799258708954, R2 0.8199595808982849
Test Epoch41 layer6 out_loss 0.18577903509140015, R2 0.8197354078292847
Test Epoch41 layer7 out_loss 0.18815141916275024, R2 0.8174334764480591
Test Epoch41 layer8 out_loss 0.20761579275131226, R2 0.7985468506813049
Train Epoch42 out_loss 0.21504610776901245, R2 0.7832964658737183
Test Epoch42 layer0 out_loss 0.21830753982067108, R2 0.7881724834442139
Test Epoch42 layer1 out_loss 0.19323736429214478, R2 0.8124984502792358
Test Epoch42 layer2 out_loss 0.19505299627780914, R2 0.8107367753982544
Test Epoch42 layer3 out_loss 0.19557321071624756, R2 0.8102319836616516
Test Epoch42 layer4 out_loss 0.19937609136104584, R2 0.8065419793128967
Test Epoch42 layer5 out_loss 0.2016134262084961, R2 0.8043709993362427
Test Epoch42 layer6 out_loss 0.20095932483673096, R2 0.8050057291984558
Test Epoch42 layer7 out_loss 0.2106325328350067, R2 0.7956196665763855
Test Epoch42 layer8 out_loss 0.2260073721408844, R2 0.7807011604309082
Train Epoch43 out_loss 0.21553850173950195, R2 0.7828002572059631
Test Epoch43 layer0 out_loss 0.22391660511493683, R2 0.7827298641204834
Test Epoch43 layer1 out_loss 0.19058142602443695, R2 0.8150755763053894
Test Epoch43 layer2 out_loss 0.18715959787368774, R2 0.8183958530426025
Test Epoch43 layer3 out_loss 0.1853087842464447, R2 0.8201917409896851
Test Epoch43 layer4 out_loss 0.1850266307592392, R2 0.8204655051231384
Test Epoch43 layer5 out_loss 0.18596410751342773, R2 0.8195558190345764
Test Epoch43 layer6 out_loss 0.19033993780612946, R2 0.8153098821640015
Test Epoch43 layer7 out_loss 0.1926577240228653, R2 0.8130608797073364
Test Epoch43 layer8 out_loss 0.19364459812641144, R2 0.8121033310890198
Train Epoch44 out_loss 0.22344905138015747, R2 0.7748287320137024
Test Epoch44 layer0 out_loss 0.21860437095165253, R2 0.7878844141960144
Test Epoch44 layer1 out_loss 0.18746396899223328, R2 0.8181005120277405
Test Epoch44 layer2 out_loss 0.1850546896457672, R2 0.8204382658004761
Test Epoch44 layer3 out_loss 0.1849791556596756, R2 0.8205115795135498
Test Epoch44 layer4 out_loss 0.18578164279460907, R2 0.8197329044342041
Test Epoch44 layer5 out_loss 0.18877731263637543, R2 0.8168261051177979
Test Epoch44 layer6 out_loss 0.19260703027248383, R2 0.8131101131439209
Test Epoch44 layer7 out_loss 0.19803622364997864, R2 0.8078420758247375
Test Epoch44 layer8 out_loss 0.21243883669376373, R2 0.7938669919967651
Train Epoch45 out_loss 0.21460627019405365, R2 0.7837396860122681
Test Epoch45 layer0 out_loss 0.22350789606571198, R2 0.7831264734268188
Test Epoch45 layer1 out_loss 0.1924910992383957, R2 0.8132225871086121
Test Epoch45 layer2 out_loss 0.18900348246097565, R2 0.8166067004203796
Test Epoch45 layer3 out_loss 0.18918325006961823, R2 0.8164322376251221
Test Epoch45 layer4 out_loss 0.18871167302131653, R2 0.8168898224830627
Test Epoch45 layer5 out_loss 0.18896062672138214, R2 0.8166482448577881
Test Epoch45 layer6 out_loss 0.18977069854736328, R2 0.815862238407135
Test Epoch45 layer7 out_loss 0.1906060129404068, R2 0.8150517344474792
Test Epoch45 layer8 out_loss 0.19678178429603577, R2 0.8090592622756958
Train Epoch46 out_loss 0.21744279563426971, R2 0.7808812856674194
Test Epoch46 layer0 out_loss 0.22736267745494843, R2 0.7793861031532288
Test Epoch46 layer1 out_loss 0.19455517828464508, R2 0.8112198114395142
Test Epoch46 layer2 out_loss 0.19246073067188263, R2 0.8132520914077759
Test Epoch46 layer3 out_loss 0.19099940359592438, R2 0.8146700263023376
Test Epoch46 layer4 out_loss 0.1925782412290573, R2 0.8131380081176758
Test Epoch46 layer5 out_loss 0.19082924723625183, R2 0.8148351311683655
Test Epoch46 layer6 out_loss 0.19352127611637115, R2 0.812222957611084
Test Epoch46 layer7 out_loss 0.19905337691307068, R2 0.8068550825119019
Test Epoch46 layer8 out_loss 0.20832155644893646, R2 0.7978620529174805
Train Epoch47 out_loss 0.2181326001882553, R2 0.7801861763000488
Test Epoch47 layer0 out_loss 0.2192496955394745, R2 0.7872582674026489
Test Epoch47 layer1 out_loss 0.1878555566072464, R2 0.8177205324172974
Test Epoch47 layer2 out_loss 0.18589825928211212, R2 0.8196197748184204
Test Epoch47 layer3 out_loss 0.18589036166667938, R2 0.8196274042129517
Test Epoch47 layer4 out_loss 0.1879357099533081, R2 0.8176428079605103
Test Epoch47 layer5 out_loss 0.1875191330909729, R2 0.8180469870567322
Test Epoch47 layer6 out_loss 0.18639883399009705, R2 0.819133996963501
Test Epoch47 layer7 out_loss 0.19217222929000854, R2 0.8135319948196411
Test Epoch47 layer8 out_loss 0.21568520367145538, R2 0.7907169461250305
Train Epoch48 out_loss 0.21712815761566162, R2 0.7811983823776245
Test Epoch48 layer0 out_loss 0.22041426599025726, R2 0.7861282825469971
Test Epoch48 layer1 out_loss 0.19376732409000397, R2 0.8119842410087585
Test Epoch48 layer2 out_loss 0.19337289035320282, R2 0.8123669624328613
Test Epoch48 layer3 out_loss 0.19498370587825775, R2 0.8108039498329163
Test Epoch48 layer4 out_loss 0.1954452246427536, R2 0.8103561401367188
Test Epoch48 layer5 out_loss 0.19485118985176086, R2 0.8109325766563416
Test Epoch48 layer6 out_loss 0.1944868415594101, R2 0.8112860918045044
Test Epoch48 layer7 out_loss 0.2006911039352417, R2 0.8052660226821899
Test Epoch48 layer8 out_loss 0.20477469265460968, R2 0.8013036251068115
Train Epoch49 out_loss 0.21814630925655365, R2 0.7801723480224609
Test Epoch49 layer0 out_loss 0.2188798189163208, R2 0.7876171469688416
Test Epoch49 layer1 out_loss 0.18791525065898895, R2 0.8176625967025757
Test Epoch49 layer2 out_loss 0.18580500781536102, R2 0.8197102546691895
Test Epoch49 layer3 out_loss 0.18567253649234772, R2 0.8198387622833252
Test Epoch49 layer4 out_loss 0.18471142649650574, R2 0.820771336555481
Test Epoch49 layer5 out_loss 0.18452298641204834, R2 0.8209542036056519
Test Epoch49 layer6 out_loss 0.18473009765148163, R2 0.8207532167434692
Test Epoch49 layer7 out_loss 0.19101405143737793, R2 0.8146557807922363
Test Epoch49 layer8 out_loss 0.22658906877040863, R2 0.78013676404953
Train Epoch50 out_loss 0.2631634473800659, R2 0.7348082661628723
Test Epoch50 layer0 out_loss 0.22707070410251617, R2 0.7796694040298462
Test Epoch50 layer1 out_loss 0.19878290593624115, R2 0.8071175813674927
Test Epoch50 layer2 out_loss 0.1919645220041275, R2 0.8137335181236267
Test Epoch50 layer3 out_loss 0.19438381493091583, R2 0.8113860487937927
Test Epoch50 layer4 out_loss 0.19638819992542267, R2 0.8094411492347717
Test Epoch50 layer5 out_loss 0.19857850670814514, R2 0.8073158860206604
Test Epoch50 layer6 out_loss 0.19958782196044922, R2 0.806336522102356
Test Epoch50 layer7 out_loss 0.20252063870429993, R2 0.8034907579421997
Test Epoch50 layer8 out_loss 0.22961249947547913, R2 0.7772030830383301
Train Epoch51 out_loss 0.22889494895935059, R2 0.7693408727645874
Test Epoch51 layer0 out_loss 0.21599891781806946, R2 0.7904125452041626
Test Epoch51 layer1 out_loss 0.18724499642848969, R2 0.8183130025863647
Test Epoch51 layer2 out_loss 0.18466471135616302, R2 0.820816695690155
Test Epoch51 layer3 out_loss 0.1851867437362671, R2 0.820310115814209
Test Epoch51 layer4 out_loss 0.1861213892698288, R2 0.8194032311439514
Test Epoch51 layer5 out_loss 0.1892499327659607, R2 0.8163675665855408
Test Epoch51 layer6 out_loss 0.192996084690094, R2 0.8127325773239136
Test Epoch51 layer7 out_loss 0.19855353236198425, R2 0.807340145111084
Test Epoch51 layer8 out_loss 0.21817952394485474, R2 0.7882966995239258
Train Epoch52 out_loss 0.21798260509967804, R2 0.7803373336791992
Test Epoch52 layer0 out_loss 0.21869748830795288, R2 0.7877941131591797
Test Epoch52 layer1 out_loss 0.19143100082874298, R2 0.8142512440681458
Test Epoch52 layer2 out_loss 0.1894669234752655, R2 0.8161569833755493
Test Epoch52 layer3 out_loss 0.18975959718227386, R2 0.8158730268478394
Test Epoch52 layer4 out_loss 0.19020164012908936, R2 0.8154441118240356
Test Epoch52 layer5 out_loss 0.1899920105934143, R2 0.8156474828720093
Test Epoch52 layer6 out_loss 0.19014112651348114, R2 0.8155028223991394
Test Epoch52 layer7 out_loss 0.19085997343063354, R2 0.814805269241333
Test Epoch52 layer8 out_loss 0.2005671262741089, R2 0.8053863048553467
Train Epoch53 out_loss 0.21276728808879852, R2 0.7855928540229797
Test Epoch53 layer0 out_loss 0.21691003441810608, R2 0.789528489112854
Test Epoch53 layer1 out_loss 0.18957673013210297, R2 0.8160504698753357
Test Epoch53 layer2 out_loss 0.1862744390964508, R2 0.8192547559738159
Test Epoch53 layer3 out_loss 0.1873423159122467, R2 0.8182185292243958
Test Epoch53 layer4 out_loss 0.18617497384548187, R2 0.8193512558937073
Test Epoch53 layer5 out_loss 0.18559205532073975, R2 0.819916844367981
Test Epoch53 layer6 out_loss 0.18536052107810974, R2 0.8201415538787842
Test Epoch53 layer7 out_loss 0.18616023659706116, R2 0.8193655014038086
Test Epoch53 layer8 out_loss 0.1952827125787735, R2 0.8105138540267944
Train Epoch54 out_loss 0.23227977752685547, R2 0.7659299969673157
Test Epoch54 layer0 out_loss 0.2192014902830124, R2 0.7873050570487976
Test Epoch54 layer1 out_loss 0.1901024580001831, R2 0.8155403137207031
Test Epoch54 layer2 out_loss 0.1891828179359436, R2 0.8164327144622803
Test Epoch54 layer3 out_loss 0.191946342587471, R2 0.8137511610984802
Test Epoch54 layer4 out_loss 0.19212576746940613, R2 0.8135770559310913
Test Epoch54 layer5 out_loss 0.19701515138149261, R2 0.8088328242301941
Test Epoch54 layer6 out_loss 0.19724653661251068, R2 0.8086082935333252
Test Epoch54 layer7 out_loss 0.21109913289546967, R2 0.7951669096946716
Test Epoch54 layer8 out_loss 0.3177153766155243, R2 0.6917153596878052
Train Epoch55 out_loss 0.21954013407230377, R2 0.7787678241729736
Test Epoch55 layer0 out_loss 0.21749848127365112, R2 0.7889574766159058
Test Epoch55 layer1 out_loss 0.18739885091781616, R2 0.8181636929512024
Test Epoch55 layer2 out_loss 0.18454565107822418, R2 0.8209322094917297
Test Epoch55 layer3 out_loss 0.184022918343544, R2 0.8214393854141235
Test Epoch55 layer4 out_loss 0.18422751128673553, R2 0.8212409019470215
Test Epoch55 layer5 out_loss 0.1847255825996399, R2 0.8207576274871826
Test Epoch55 layer6 out_loss 0.18583787977695465, R2 0.8196783065795898
Test Epoch55 layer7 out_loss 0.18927855789661407, R2 0.8163397908210754
Test Epoch55 layer8 out_loss 0.19180499017238617, R2 0.8138883113861084
Train Epoch56 out_loss 0.22787703573703766, R2 0.7703666090965271
Test Epoch56 layer0 out_loss 0.21535755693912506, R2 0.7910348773002625
Test Epoch56 layer1 out_loss 0.186224564909935, R2 0.8193031549453735
Test Epoch56 layer2 out_loss 0.1841290146112442, R2 0.8213364481925964
Test Epoch56 layer3 out_loss 0.18458352982997894, R2 0.8208954334259033
Test Epoch56 layer4 out_loss 0.18545737862586975, R2 0.8200474977493286
Test Epoch56 layer5 out_loss 0.18766605854034424, R2 0.8179044127464294
Test Epoch56 layer6 out_loss 0.19260908663272858, R2 0.8131080865859985
Test Epoch56 layer7 out_loss 0.20168434083461761, R2 0.8043022155761719
Test Epoch56 layer8 out_loss 0.2067967802286148, R2 0.7993415594100952
Train Epoch57 out_loss 0.22516195476055145, R2 0.7731025815010071
Test Epoch57 layer0 out_loss 0.213600754737854, R2 0.7927395105361938
Test Epoch57 layer1 out_loss 0.1842488795518875, R2 0.8212201595306396
Test Epoch57 layer2 out_loss 0.1821339875459671, R2 0.8232722878456116
Test Epoch57 layer3 out_loss 0.18177607655525208, R2 0.823619544506073
Test Epoch57 layer4 out_loss 0.18139228224754333, R2 0.8239919543266296
Test Epoch57 layer5 out_loss 0.1819506138563156, R2 0.8234502077102661
Test Epoch57 layer6 out_loss 0.18276357650756836, R2 0.8226613998413086
Test Epoch57 layer7 out_loss 0.18376493453979492, R2 0.8216897249221802
Test Epoch57 layer8 out_loss 0.20067724585533142, R2 0.8052794337272644
Train Epoch58 out_loss 0.25751277804374695, R2 0.7405024766921997
Test Epoch58 layer0 out_loss 0.21849001944065094, R2 0.7879953980445862
Test Epoch58 layer1 out_loss 0.1907603144645691, R2 0.8149020075798035
Test Epoch58 layer2 out_loss 0.1900964081287384, R2 0.8155462145805359
Test Epoch58 layer3 out_loss 0.189414843916893, R2 0.8162075281143188
Test Epoch58 layer4 out_loss 0.1891801506280899, R2 0.8164352774620056
Test Epoch58 layer5 out_loss 0.18883265554904938, R2 0.8167724609375
Test Epoch58 layer6 out_loss 0.19303607940673828, R2 0.8126937747001648
Test Epoch58 layer7 out_loss 0.26837071776390076, R2 0.7395952939987183
Test Epoch58 layer8 out_loss 0.2587251663208008, R2 0.7489545345306396
Train Epoch59 out_loss 0.23129482567310333, R2 0.7669224739074707
Test Epoch59 layer0 out_loss 0.21323172748088837, R2 0.7930976152420044
Test Epoch59 layer1 out_loss 0.18595996499061584, R2 0.8195598721504211
Test Epoch59 layer2 out_loss 0.18476448953151703, R2 0.820719838142395
Test Epoch59 layer3 out_loss 0.18906550109386444, R2 0.8165464997291565
Test Epoch59 layer4 out_loss 0.19197751581668854, R2 0.8137209415435791
Test Epoch59 layer5 out_loss 0.1947847306728363, R2 0.8109970688819885
Test Epoch59 layer6 out_loss 0.19812509417533875, R2 0.8077558279037476
Test Epoch59 layer7 out_loss 0.2081013172864914, R2 0.7980757355690002
Test Epoch59 layer8 out_loss 0.21113359928131104, R2 0.7951334714889526
Train Epoch60 out_loss 0.48185524344444275, R2 0.5144308805465698
Test Epoch60 layer0 out_loss 0.2161852866411209, R2 0.7902317047119141
Test Epoch60 layer1 out_loss 0.1867540031671524, R2 0.8187893629074097
Test Epoch60 layer2 out_loss 0.18475744128227234, R2 0.8207266926765442
Test Epoch60 layer3 out_loss 0.18616904318332672, R2 0.8193569779396057
Test Epoch60 layer4 out_loss 0.1892872452735901, R2 0.8163313269615173
Test Epoch60 layer5 out_loss 0.19012321531772614, R2 0.815520167350769
Test Epoch60 layer6 out_loss 0.19567666947841644, R2 0.8101315498352051
Test Epoch60 layer7 out_loss 0.22253760695457458, R2 0.7840679287910461
Test Epoch60 layer8 out_loss 0.2198699563741684, R2 0.7866564393043518
Train Epoch61 out_loss 0.2192423790693283, R2 0.779067873954773
Test Epoch61 layer0 out_loss 0.22350698709487915, R2 0.7831273674964905
Test Epoch61 layer1 out_loss 0.19659197330474854, R2 0.8092434406280518
Test Epoch61 layer2 out_loss 0.1945396214723587, R2 0.8112348914146423
Test Epoch61 layer3 out_loss 0.1934642642736435, R2 0.8122783303260803
Test Epoch61 layer4 out_loss 0.1971469670534134, R2 0.8087049126625061
Test Epoch61 layer5 out_loss 0.19617736339569092, R2 0.8096457719802856
Test Epoch61 layer6 out_loss 0.20201992988586426, R2 0.8039765954017639
Test Epoch61 layer7 out_loss 0.19859391450881958, R2 0.8073009252548218
Test Epoch61 layer8 out_loss 0.19442535936832428, R2 0.8113457560539246
Train Epoch62 out_loss 0.20961062610149384, R2 0.7887738347053528
Test Epoch62 layer0 out_loss 0.21422302722930908, R2 0.7921357154846191
Test Epoch62 layer1 out_loss 0.18825803697109222, R2 0.817330002784729
Test Epoch62 layer2 out_loss 0.18545950949192047, R2 0.8200454711914062
Test Epoch62 layer3 out_loss 0.18508312106132507, R2 0.8204106688499451
Test Epoch62 layer4 out_loss 0.18439367413520813, R2 0.821079671382904
Test Epoch62 layer5 out_loss 0.18847519159317017, R2 0.817119300365448
Test Epoch62 layer6 out_loss 0.19710436463356018, R2 0.8087462782859802
Test Epoch62 layer7 out_loss 0.20027926564216614, R2 0.8056656122207642
Test Epoch62 layer8 out_loss 0.21150118112564087, R2 0.7947767972946167
Train Epoch63 out_loss 0.21908660233020782, R2 0.7792248725891113
Test Epoch63 layer0 out_loss 0.21607129275798798, R2 0.7903423309326172
Test Epoch63 layer1 out_loss 0.191255584359169, R2 0.8144214153289795
Test Epoch63 layer2 out_loss 0.18769022822380066, R2 0.8178809881210327
Test Epoch63 layer3 out_loss 0.1867579221725464, R2 0.8187856078147888
Test Epoch63 layer4 out_loss 0.18681196868419647, R2 0.8187331557273865
Test Epoch63 layer5 out_loss 0.1907329112291336, R2 0.8149285912513733
Test Epoch63 layer6 out_loss 0.19418615102767944, R2 0.8115778565406799
Test Epoch63 layer7 out_loss 0.19711238145828247, R2 0.8087384700775146
Test Epoch63 layer8 out_loss 0.23252436518669128, R2 0.7743776440620422
Train Epoch64 out_loss 0.22866472601890564, R2 0.769572913646698
Test Epoch64 layer0 out_loss 0.2185075879096985, R2 0.7879783511161804
Test Epoch64 layer1 out_loss 0.18657298386096954, R2 0.8189650774002075
Test Epoch64 layer2 out_loss 0.18567554652690887, R2 0.8198358416557312
Test Epoch64 layer3 out_loss 0.18321382999420166, R2 0.822224497795105
Test Epoch64 layer4 out_loss 0.18872249126434326, R2 0.8168793320655823
Test Epoch64 layer5 out_loss 0.19602391123771667, R2 0.8097946643829346
Test Epoch64 layer6 out_loss 0.18489566445350647, R2 0.8205925822257996
Test Epoch64 layer7 out_loss 0.24165470898151398, R2 0.765518307685852
Test Epoch64 layer8 out_loss 0.3623907268047333, R2 0.6483660936355591
Train Epoch65 out_loss 0.22718152403831482, R2 0.7710675001144409
Test Epoch65 layer0 out_loss 0.2146044820547104, R2 0.791765570640564
Test Epoch65 layer1 out_loss 0.188786581158638, R2 0.8168171644210815
Test Epoch65 layer2 out_loss 0.18784688413143158, R2 0.8177289366722107
Test Epoch65 layer3 out_loss 0.1882821023464203, R2 0.817306637763977
Test Epoch65 layer4 out_loss 0.19026952981948853, R2 0.8153781890869141
Test Epoch65 layer5 out_loss 0.19428734481334686, R2 0.8114796876907349
Test Epoch65 layer6 out_loss 0.19413118064403534, R2 0.8116312026977539
Test Epoch65 layer7 out_loss 0.1893938183784485, R2 0.816227912902832
Test Epoch65 layer8 out_loss 0.18504966795444489, R2 0.8204431533813477
Train Epoch66 out_loss 0.43724820017814636, R2 0.5593817234039307
Test Epoch66 layer0 out_loss 0.209742471575737, R2 0.7964832782745361
Test Epoch66 layer1 out_loss 0.18337975442409515, R2 0.8220635056495667
Test Epoch66 layer2 out_loss 0.1820259392261505, R2 0.8233771324157715
Test Epoch66 layer3 out_loss 0.18216447532176971, R2 0.8232426643371582
Test Epoch66 layer4 out_loss 0.1828460991382599, R2 0.8225812911987305
Test Epoch66 layer5 out_loss 0.18301884829998016, R2 0.8224136829376221
Test Epoch66 layer6 out_loss 0.1887328177690506, R2 0.81686931848526
Test Epoch66 layer7 out_loss 0.230925053358078, R2 0.7759294509887695
Test Epoch66 layer8 out_loss 0.2654310464859009, R2 0.7424477338790894
Train Epoch67 out_loss 0.21360673010349274, R2 0.7847469449043274
Test Epoch67 layer0 out_loss 0.22036567330360413, R2 0.7861754298210144
Test Epoch67 layer1 out_loss 0.1894892305135727, R2 0.8161353468894958
Test Epoch67 layer2 out_loss 0.18787193298339844, R2 0.8177046775817871
Test Epoch67 layer3 out_loss 0.1864066869020462, R2 0.8191263675689697
Test Epoch67 layer4 out_loss 0.18804678320884705, R2 0.8175349831581116
Test Epoch67 layer5 out_loss 0.18734093010425568, R2 0.8182199001312256
Test Epoch67 layer6 out_loss 0.1879015415906906, R2 0.8176759481430054
Test Epoch67 layer7 out_loss 0.19661109149456024, R2 0.8092249035835266
Test Epoch67 layer8 out_loss 0.1992257535457611, R2 0.8066878318786621
Train Epoch68 out_loss 0.2108190953731537, R2 0.7875560522079468
Test Epoch68 layer0 out_loss 0.21290519833564758, R2 0.7934144735336304
Test Epoch68 layer1 out_loss 0.1850671023130417, R2 0.8204262256622314
Test Epoch68 layer2 out_loss 0.18405915796756744, R2 0.821404218673706
Test Epoch68 layer3 out_loss 0.18305495381355286, R2 0.8223786354064941
Test Epoch68 layer4 out_loss 0.18373994529247284, R2 0.8217139840126038
Test Epoch68 layer5 out_loss 0.18390291929244995, R2 0.8215558528900146
Test Epoch68 layer6 out_loss 0.18615615367889404, R2 0.8193694949150085
Test Epoch68 layer7 out_loss 0.19782423973083496, R2 0.8080477714538574
Test Epoch68 layer8 out_loss 0.21907497942447662, R2 0.7874277830123901
Train Epoch69 out_loss 0.21161045134067535, R2 0.7867586016654968
Test Epoch69 layer0 out_loss 0.20967936515808105, R2 0.7965445518493652
Test Epoch69 layer1 out_loss 0.18406330049037933, R2 0.8214002251625061
Test Epoch69 layer2 out_loss 0.1817212700843811, R2 0.8236727714538574
Test Epoch69 layer3 out_loss 0.18207134306430817, R2 0.8233330249786377
Test Epoch69 layer4 out_loss 0.18203723430633545, R2 0.8233661651611328
Test Epoch69 layer5 out_loss 0.18221864104270935, R2 0.8231901526451111
Test Epoch69 layer6 out_loss 0.18277108669281006, R2 0.8226540684700012
Test Epoch69 layer7 out_loss 0.183400496840477, R2 0.8220433592796326
Test Epoch69 layer8 out_loss 0.18921566009521484, R2 0.8164007663726807
Train Epoch70 out_loss 0.2081446498632431, R2 0.7902510762214661
Test Epoch70 layer0 out_loss 0.215977281332016, R2 0.7904335260391235
Test Epoch70 layer1 out_loss 0.1899576485157013, R2 0.8156808614730835
Test Epoch70 layer2 out_loss 0.19348174333572388, R2 0.8122613430023193
Test Epoch70 layer3 out_loss 0.2006050944328308, R2 0.8053494691848755
Test Epoch70 layer4 out_loss 0.20257912576198578, R2 0.8034340143203735
Test Epoch70 layer5 out_loss 0.20570895075798035, R2 0.8003970980644226
Test Epoch70 layer6 out_loss 0.2218737155199051, R2 0.7847121357917786
Test Epoch70 layer7 out_loss 0.2659324109554291, R2 0.7419612407684326
Test Epoch70 layer8 out_loss 0.31488507986068726, R2 0.6944615840911865
Train Epoch71 out_loss 0.2140749990940094, R2 0.7842750549316406
Test Epoch71 layer0 out_loss 0.21197423338890076, R2 0.7943177819252014
Test Epoch71 layer1 out_loss 0.18375849723815918, R2 0.8216959834098816
Test Epoch71 layer2 out_loss 0.18136334419250488, R2 0.8240200281143188
Test Epoch71 layer3 out_loss 0.1815418303012848, R2 0.8238468766212463
Test Epoch71 layer4 out_loss 0.18170009553432465, R2 0.8236932754516602
Test Epoch71 layer5 out_loss 0.1815718412399292, R2 0.8238177299499512
Test Epoch71 layer6 out_loss 0.1837363988161087, R2 0.8217174410820007
Test Epoch71 layer7 out_loss 0.18758921325206757, R2 0.8179789781570435
Test Epoch71 layer8 out_loss 0.18900184333324432, R2 0.8166083097457886
Train Epoch72 out_loss 0.20434193313121796, R2 0.7940831184387207
Test Epoch72 layer0 out_loss 0.2106054276227951, R2 0.7956459522247314
Test Epoch72 layer1 out_loss 0.18616899847984314, R2 0.8193570375442505
Test Epoch72 layer2 out_loss 0.1859026551246643, R2 0.8196154832839966
Test Epoch72 layer3 out_loss 0.18557272851467133, R2 0.8199356198310852
Test Epoch72 layer4 out_loss 0.18434637784957886, R2 0.8211255669593811
Test Epoch72 layer5 out_loss 0.18788295984268188, R2 0.8176939487457275
Test Epoch72 layer6 out_loss 0.19205471873283386, R2 0.8136460185050964
Test Epoch72 layer7 out_loss 0.19797933101654053, R2 0.8078972697257996
Test Epoch72 layer8 out_loss 0.20409655570983887, R2 0.8019616603851318
Train Epoch73 out_loss 0.2101667821407318, R2 0.7882133722305298
Test Epoch73 layer0 out_loss 0.20967470109462738, R2 0.7965490818023682
Test Epoch73 layer1 out_loss 0.18415826559066772, R2 0.8213080763816833
Test Epoch73 layer2 out_loss 0.1816067397594452, R2 0.8237838745117188
Test Epoch73 layer3 out_loss 0.18287043273448944, R2 0.8225576877593994
Test Epoch73 layer4 out_loss 0.18323756754398346, R2 0.8222014904022217
Test Epoch73 layer5 out_loss 0.1848505288362503, R2 0.8206363916397095
Test Epoch73 layer6 out_loss 0.1857088804244995, R2 0.8198034763336182
Test Epoch73 layer7 out_loss 0.18668204545974731, R2 0.8188592195510864
Test Epoch73 layer8 out_loss 0.19157038629055023, R2 0.8141160011291504
Train Epoch74 out_loss 0.2004069983959198, R2 0.7980483770370483
Test Epoch74 layer0 out_loss 0.21278400719165802, R2 0.7935320138931274
Test Epoch74 layer1 out_loss 0.18337871134281158, R2 0.8220645189285278
Test Epoch74 layer2 out_loss 0.18244685232639313, R2 0.8229687213897705
