Start Training
Train Epoch0 out_loss 0.5894310474395752, R2 0.4145404100418091
Test Epoch33 layer8 out_loss 0.22287993133068085, R2 0.7707424163818359
Test Epoch33 layer9 out_loss 0.2263956516981125, R2 0.7671260833740234
Train Epoch34 out_loss 0.21759900450706482, R2 0.7838671803474426
Test Epoch34 layer0 out_loss 0.2588523030281067, R2 0.7337406873703003
Test Epoch34 layer1 out_loss 0.22829560935497284, R2 0.7651717662811279
Test Epoch34 layer2 out_loss 0.23059381544589996, R2 0.7628077864646912
Test Epoch34 layer3 out_loss 0.230011984705925, R2 0.7634062767028809
Test Epoch34 layer4 out_loss 0.2255406677722931, R2 0.7680055499076843
Test Epoch34 layer5 out_loss 0.22661279141902924, R2 0.76690274477005
Test Epoch34 layer6 out_loss 0.22834512591362, R2 0.765120804309845
Test Epoch34 layer7 out_loss 0.22930896282196045, R2 0.7641294002532959
Test Epoch34 layer8 out_loss 0.2317158430814743, R2 0.7616536617279053
Test Epoch34 layer9 out_loss 0.23285503685474396, R2 0.7604818344116211
Train Epoch35 out_loss 0.21980389952659607, R2 0.7816771268844604
Test Epoch35 layer0 out_loss 0.24242442846298218, R2 0.7506386637687683
Test Epoch35 layer1 out_loss 0.2176789492368698, R2 0.7760922312736511
Test Epoch35 layer2 out_loss 0.2147689312696457, R2 0.7790855169296265
Test Epoch35 layer3 out_loss 0.21658824384212494, R2 0.7772141098976135
Test Epoch35 layer4 out_loss 0.21922913193702698, R2 0.7744976878166199
Test Epoch35 layer5 out_loss 0.22245125472545624, R2 0.7711833715438843
Test Epoch35 layer6 out_loss 0.22169293463230133, R2 0.771963357925415
Test Epoch35 layer7 out_loss 0.22088049352169037, R2 0.7727990746498108
Test Epoch35 layer8 out_loss 0.22164738178253174, R2 0.7720102071762085
Test Epoch35 layer9 out_loss 0.223805233836174, R2 0.7697906494140625
Train Epoch36 out_loss 0.21237464249134064, R2 0.7890563011169434
Test Epoch36 layer0 out_loss 0.24429267644882202, R2 0.7487169504165649
Test Epoch36 layer1 out_loss 0.2184801995754242, R2 0.775268018245697
Test Epoch36 layer2 out_loss 0.21553391218185425, R2 0.7782986164093018
Test Epoch36 layer3 out_loss 0.2154180407524109, R2 0.7784178256988525
Test Epoch36 layer4 out_loss 0.2152772694826126, R2 0.778562605381012
Test Epoch36 layer5 out_loss 0.21576328575611115, R2 0.7780627012252808
Test Epoch36 layer6 out_loss 0.21649987995624542, R2 0.777305006980896
Test Epoch36 layer7 out_loss 0.21686121821403503, R2 0.7769333124160767
Test Epoch36 layer8 out_loss 0.21798862516880035, R2 0.7757736444473267
Test Epoch36 layer9 out_loss 0.22038008272647858, R2 0.7733137607574463
Train Epoch37 out_loss 0.21162201464176178, R2 0.7898038625717163
Test Epoch37 layer0 out_loss 0.2487667053937912, R2 0.744114875793457
Test Epoch37 layer1 out_loss 0.21640720963478088, R2 0.7774003148078918
Test Epoch37 layer2 out_loss 0.21435686945915222, R2 0.7795093655586243
Test Epoch37 layer3 out_loss 0.21568235754966736, R2 0.7781459093093872
Test Epoch37 layer4 out_loss 0.21644547581672668, R2 0.7773609757423401
Test Epoch37 layer5 out_loss 0.21823789179325104, R2 0.7755172848701477
Test Epoch37 layer6 out_loss 0.21954487264156342, R2 0.7741729021072388
Test Epoch37 layer7 out_loss 0.22429269552230835, R2 0.7692891955375671
Test Epoch37 layer8 out_loss 0.2267134189605713, R2 0.7667992115020752
Test Epoch37 layer9 out_loss 0.22867079079151154, R2 0.7647858262062073
Train Epoch38 out_loss 0.21733811497688293, R2 0.7841262817382812
Test Epoch38 layer0 out_loss 0.24265432357788086, R2 0.7504021525382996
Test Epoch38 layer1 out_loss 0.21888262033462524, R2 0.7748540639877319
Test Epoch38 layer2 out_loss 0.2186005711555481, R2 0.7751442193984985
Test Epoch38 layer3 out_loss 0.21907831728458405, R2 0.7746527791023254
Test Epoch38 layer4 out_loss 0.21899458765983582, R2 0.7747389078140259
Test Epoch38 layer5 out_loss 0.22024954855442047, R2 0.7734480500221252
Test Epoch38 layer6 out_loss 0.22257886826992035, R2 0.7710521221160889
Test Epoch38 layer7 out_loss 0.22673261165618896, R2 0.7667794823646545
Test Epoch38 layer8 out_loss 0.22371040284633636, R2 0.769888162612915
Test Epoch38 layer9 out_loss 0.21986132860183716, R2 0.7738473415374756
Train Epoch39 out_loss 0.229971244931221, R2 0.7715782523155212
Test Epoch39 layer0 out_loss 0.2468022108078003, R2 0.7461355924606323
Test Epoch39 layer1 out_loss 0.22174732387065887, R2 0.7719074487686157
Test Epoch39 layer2 out_loss 0.2262413054704666, R2 0.7672848701477051
Test Epoch39 layer3 out_loss 0.22266674041748047, R2 0.7709617018699646
Test Epoch39 layer4 out_loss 0.22268231213092804, R2 0.77094566822052
Test Epoch39 layer5 out_loss 0.2275054156780243, R2 0.7659845352172852
Test Epoch39 layer6 out_loss 0.2287464290857315, R2 0.7647080421447754
Test Epoch39 layer7 out_loss 0.22699934244155884, R2 0.7665051221847534
Test Epoch39 layer8 out_loss 0.2481115758419037, R2 0.7447887659072876
Test Epoch39 layer9 out_loss 0.4241969585418701, R2 0.5636646747589111
Train Epoch40 out_loss 0.22131019830703735, R2 0.7801809310913086
Test Epoch40 layer0 out_loss 0.24395671486854553, R2 0.7490625381469727
Test Epoch40 layer1 out_loss 0.21591536700725555, R2 0.7779062390327454
Test Epoch40 layer2 out_loss 0.21511703729629517, R2 0.7787274122238159
Test Epoch40 layer3 out_loss 0.21596260368824005, R2 0.7778576612472534
Test Epoch40 layer4 out_loss 0.2167283594608307, R2 0.7770699858665466
Test Epoch40 layer5 out_loss 0.21774359047412872, R2 0.7760257124900818
Test Epoch40 layer6 out_loss 0.21965563297271729, R2 0.7740589380264282
Test Epoch40 layer7 out_loss 0.2188316434621811, R2 0.7749065160751343
Test Epoch40 layer8 out_loss 0.22149226069450378, R2 0.7721697688102722
Test Epoch40 layer9 out_loss 0.24000871181488037, R2 0.7531234622001648
Train Epoch41 out_loss 0.21028953790664673, R2 0.7911273837089539
Test Epoch41 layer0 out_loss 0.24547232687473297, R2 0.7475035190582275
Test Epoch41 layer1 out_loss 0.21871601045131683, R2 0.775025486946106
Test Epoch41 layer2 out_loss 0.21677005290985107, R2 0.7770271301269531
Test Epoch41 layer3 out_loss 0.21912544965744019, R2 0.774604320526123
Test Epoch41 layer4 out_loss 0.21947936713695526, R2 0.774240255355835
Test Epoch41 layer5 out_loss 0.21913069486618042, R2 0.7745988965034485
Test Epoch41 layer6 out_loss 0.2191193401813507, R2 0.7746105790138245
Test Epoch41 layer7 out_loss 0.22204826772212982, R2 0.7715978622436523
Test Epoch41 layer8 out_loss 0.22391873598098755, R2 0.7696738839149475
Test Epoch41 layer9 out_loss 0.2194783091545105, R2 0.7742413282394409
Train Epoch42 out_loss 0.2182980328798294, R2 0.7831728458404541
Test Epoch42 layer0 out_loss 0.24180960655212402, R2 0.7512710690498352
Test Epoch42 layer1 out_loss 0.2152358442544937, R2 0.7786052227020264
Test Epoch42 layer2 out_loss 0.2147170454263687, R2 0.7791388630867004
Test Epoch42 layer3 out_loss 0.21447385847568512, R2 0.7793890237808228
Test Epoch42 layer4 out_loss 0.21436898410320282, R2 0.7794969081878662
Test Epoch42 layer5 out_loss 0.2152068167924881, R2 0.7786350846290588
Test Epoch42 layer6 out_loss 0.21767990291118622, R2 0.7760912179946899
Test Epoch42 layer7 out_loss 0.218764990568161, R2 0.774975061416626
Test Epoch42 layer8 out_loss 0.2306932657957077, R2 0.7627055048942566
Test Epoch42 layer9 out_loss 0.24679426848888397, R2 0.7461437582969666
Train Epoch43 out_loss 0.21676938235759735, R2 0.7846911549568176
Test Epoch43 layer0 out_loss 0.2408362627029419, R2 0.7522722482681274
Test Epoch43 layer1 out_loss 0.21379701793193817, R2 0.7800852060317993
Test Epoch43 layer2 out_loss 0.2125745713710785, R2 0.781342625617981
Test Epoch43 layer3 out_loss 0.21371063590049744, R2 0.7801740765571594
Test Epoch43 layer4 out_loss 0.21585743129253387, R2 0.7779658436775208
Test Epoch43 layer5 out_loss 0.21677877008914948, R2 0.777018129825592
Test Epoch43 layer6 out_loss 0.2174055427312851, R2 0.7763734459877014
Test Epoch43 layer7 out_loss 0.22145219147205353, R2 0.772210955619812
Test Epoch43 layer8 out_loss 0.2189156860113144, R2 0.77482008934021
Test Epoch43 layer9 out_loss 0.21724875271320343, R2 0.7765346765518188
Train Epoch44 out_loss 0.2225559800863266, R2 0.7789435386657715
Test Epoch44 layer0 out_loss 0.2448720633983612, R2 0.7481209635734558
Test Epoch44 layer1 out_loss 0.21554194390773773, R2 0.7782903909683228
Test Epoch44 layer2 out_loss 0.21277660131454468, R2 0.781134843826294
Test Epoch44 layer3 out_loss 0.21358966827392578, R2 0.7802985310554504
Test Epoch44 layer4 out_loss 0.21409793198108673, R2 0.7797756791114807
Test Epoch44 layer5 out_loss 0.2160789668560028, R2 0.7777379751205444
Test Epoch44 layer6 out_loss 0.22040101885795593, R2 0.7732922434806824
Test Epoch44 layer7 out_loss 0.2275218367576599, R2 0.7659676671028137
Test Epoch44 layer8 out_loss 0.2360365092754364, R2 0.7572093605995178
Test Epoch44 layer9 out_loss 0.23695454001426697, R2 0.7562650442123413
Train Epoch45 out_loss 0.222167506814003, R2 0.7793294191360474
Test Epoch45 layer0 out_loss 0.25218749046325684, R2 0.7405962347984314
Test Epoch45 layer1 out_loss 0.2200525403022766, R2 0.7736507058143616
Test Epoch45 layer2 out_loss 0.21725258231163025, R2 0.7765307426452637
Test Epoch45 layer3 out_loss 0.21573901176452637, R2 0.7780876755714417
Test Epoch45 layer4 out_loss 0.2159397006034851, R2 0.7778812050819397
Test Epoch45 layer5 out_loss 0.2157900631427765, R2 0.7780351638793945
Test Epoch45 layer6 out_loss 0.21475207805633545, R2 0.7791028022766113
Test Epoch45 layer7 out_loss 0.21539384126663208, R2 0.7784427404403687
Test Epoch45 layer8 out_loss 0.21987217664718628, R2 0.7738362550735474
Test Epoch45 layer9 out_loss 0.25516822934150696, R2 0.7375301718711853
Train Epoch46 out_loss 0.21907861530780792, R2 0.7823975086212158
Test Epoch46 layer0 out_loss 0.2418055534362793, R2 0.7512752413749695
Test Epoch46 layer1 out_loss 0.21666458249092102, R2 0.7771356105804443
Test Epoch46 layer2 out_loss 0.21343572437763214, R2 0.7804568409919739
Test Epoch46 layer3 out_loss 0.21458756923675537, R2 0.7792720794677734
Test Epoch46 layer4 out_loss 0.2150135636329651, R2 0.7788338661193848
Test Epoch46 layer5 out_loss 0.2145937979221344, R2 0.7792656421661377
Test Epoch46 layer6 out_loss 0.21544191241264343, R2 0.7783932685852051
Test Epoch46 layer7 out_loss 0.2170698046684265, R2 0.77671879529953
Test Epoch46 layer8 out_loss 0.21622250974178314, R2 0.7775903344154358
Test Epoch46 layer9 out_loss 0.22215262055397034, R2 0.7714905142784119
Train Epoch47 out_loss 0.22447624802589417, R2 0.7770362496376038
Test Epoch47 layer0 out_loss 0.24692851305007935, R2 0.746005654335022
Test Epoch47 layer1 out_loss 0.21408605575561523, R2 0.7797878980636597
Test Epoch47 layer2 out_loss 0.2164539247751236, R2 0.7773522734642029
Test Epoch47 layer3 out_loss 0.2154184728860855, R2 0.7784173488616943
Test Epoch47 layer4 out_loss 0.21762728691101074, R2 0.776145339012146
Test Epoch47 layer5 out_loss 0.2171757072210312, R2 0.7766098380088806
Test Epoch47 layer6 out_loss 0.21580827236175537, R2 0.7780163884162903
Test Epoch47 layer7 out_loss 0.21640188992023468, R2 0.7774057984352112
Test Epoch47 layer8 out_loss 0.21448655426502228, R2 0.7793759703636169
Test Epoch47 layer9 out_loss 0.21564386785030365, R2 0.7781855463981628
Train Epoch48 out_loss 0.2817549407482147, R2 0.7201434969902039
Test Epoch48 layer0 out_loss 0.2460915595293045, R2 0.7468665838241577
Test Epoch48 layer1 out_loss 0.2184882014989853, R2 0.775259792804718
Test Epoch48 layer2 out_loss 0.2182013988494873, R2 0.7755548357963562
Test Epoch48 layer3 out_loss 0.21766254305839539, R2 0.7761090993881226
Test Epoch48 layer4 out_loss 0.2182653397321701, R2 0.7754890322685242
Test Epoch48 layer5 out_loss 0.21848008036613464, R2 0.7752681970596313
Test Epoch48 layer6 out_loss 0.22424238920211792, R2 0.7693409323692322
Test Epoch48 layer7 out_loss 0.2362879067659378, R2 0.7569507360458374
Test Epoch48 layer8 out_loss 0.22565926611423492, R2 0.7678835391998291
Test Epoch48 layer9 out_loss 0.3084836006164551, R2 0.6826891899108887
Train Epoch49 out_loss 0.25130367279052734, R2 0.750389575958252
Test Epoch49 layer0 out_loss 0.2480970323085785, R2 0.7448037266731262
Test Epoch49 layer1 out_loss 0.22109515964984894, R2 0.772578239440918
Test Epoch49 layer2 out_loss 0.22270743548870087, R2 0.7709197998046875
Test Epoch49 layer3 out_loss 0.22043666243553162, R2 0.7732555866241455
Test Epoch49 layer4 out_loss 0.2212577611207962, R2 0.7724109888076782
Test Epoch49 layer5 out_loss 0.22639915347099304, R2 0.7671225070953369
Test Epoch49 layer6 out_loss 0.2158278077840805, R2 0.777996301651001
Test Epoch49 layer7 out_loss 0.2191631942987442, R2 0.7745654582977295
Test Epoch49 layer8 out_loss 0.32581913471221924, R2 0.6648576259613037
Test Epoch49 layer9 out_loss 0.34066838026046753, R2 0.6495834589004517
Train Epoch50 out_loss 0.623831570148468, R2 0.38037168979644775
Test Epoch50 layer0 out_loss 0.2428356260061264, R2 0.7502156496047974
Test Epoch50 layer1 out_loss 0.2180730104446411, R2 0.7756868600845337
Test Epoch50 layer2 out_loss 0.21809342503547668, R2 0.7756658792495728
Test Epoch50 layer3 out_loss 0.21920007467269897, R2 0.7745275497436523
Test Epoch50 layer4 out_loss 0.22021153569221497, R2 0.7734871506690979
Test Epoch50 layer5 out_loss 0.22285597026348114, R2 0.7707670331001282
Test Epoch50 layer6 out_loss 0.22546499967575073, R2 0.7680833339691162
Test Epoch50 layer7 out_loss 0.22654218971729279, R2 0.7669753432273865
Test Epoch50 layer8 out_loss 0.2263832688331604, R2 0.7671388387680054
Test Epoch50 layer9 out_loss 0.23280200362205505, R2 0.7605364322662354
Train Epoch51 out_loss 0.22583411633968353, R2 0.7756875157356262
Test Epoch51 layer0 out_loss 0.247186541557312, R2 0.7457402944564819
Test Epoch51 layer1 out_loss 0.22207561135292053, R2 0.7715697288513184
Test Epoch51 layer2 out_loss 0.22442127764225006, R2 0.7691569328308105
Test Epoch51 layer3 out_loss 0.23183713853359222, R2 0.7615289092063904
Test Epoch51 layer4 out_loss 0.23853839933872223, R2 0.7546358704566956
Test Epoch51 layer5 out_loss 0.23964419960975647, R2 0.7534984350204468
Test Epoch51 layer6 out_loss 0.24204121530056, R2 0.751032829284668
Test Epoch51 layer7 out_loss 0.24625270068645477, R2 0.7467008233070374
Test Epoch51 layer8 out_loss 0.23725499212741852, R2 0.7559559941291809
Test Epoch51 layer9 out_loss 0.23573042452335358, R2 0.7575241923332214
Train Epoch52 out_loss 0.2315550595521927, R2 0.7700051069259644
Test Epoch52 layer0 out_loss 0.2401905506849289, R2 0.7529364228248596
Test Epoch52 layer1 out_loss 0.21463055908679962, R2 0.7792278528213501
Test Epoch52 layer2 out_loss 0.21327704191207886, R2 0.7806200981140137
Test Epoch52 layer3 out_loss 0.21473035216331482, R2 0.7791251540184021
Test Epoch52 layer4 out_loss 0.21597284078598022, R2 0.777847170829773
Test Epoch52 layer5 out_loss 0.21648378670215607, R2 0.7773215770721436
Test Epoch52 layer6 out_loss 0.22339124977588654, R2 0.7702164649963379
Test Epoch52 layer7 out_loss 0.24497969448566437, R2 0.7480102777481079
Test Epoch52 layer8 out_loss 0.24095289409160614, R2 0.7521522641181946
Test Epoch52 layer9 out_loss 0.24057967960834503, R2 0.7525361776351929
Train Epoch53 out_loss 0.2165435254573822, R2 0.7849155068397522
Test Epoch53 layer0 out_loss 0.2382197231054306, R2 0.7549636363983154
Test Epoch53 layer1 out_loss 0.2129565328359604, R2 0.7809497714042664
Test Epoch53 layer2 out_loss 0.21132950484752655, R2 0.7826233506202698
Test Epoch53 layer3 out_loss 0.21320641040802002, R2 0.7806926965713501
Test Epoch53 layer4 out_loss 0.21691788733005524, R2 0.7768750190734863
Test Epoch53 layer5 out_loss 0.21993376314640045, R2 0.7737728357315063
Test Epoch53 layer6 out_loss 0.2226041704416275, R2 0.7710260152816772
Test Epoch53 layer7 out_loss 0.2298194020986557, R2 0.7636043429374695
Test Epoch53 layer8 out_loss 0.2515254318714142, R2 0.7412772178649902
Test Epoch53 layer9 out_loss 0.25501781702041626, R2 0.7376849055290222
Train Epoch54 out_loss 0.37151169776916504, R2 0.6309914588928223
Test Epoch54 layer0 out_loss 0.23915214836597443, R2 0.7540045380592346
Test Epoch54 layer1 out_loss 0.21059513092041016, R2 0.7833787202835083
Test Epoch54 layer2 out_loss 0.20824378728866577, R2 0.7857973575592041
Test Epoch54 layer3 out_loss 0.20814457535743713, R2 0.7858994007110596
Test Epoch54 layer4 out_loss 0.2086694985628128, R2 0.7853594422340393
Test Epoch54 layer5 out_loss 0.20982229709625244, R2 0.7841736674308777
Test Epoch54 layer6 out_loss 0.2108035534620285, R2 0.7831643223762512
Test Epoch54 layer7 out_loss 0.22089067101478577, R2 0.7727885842323303
Test Epoch54 layer8 out_loss 0.23442287743091583, R2 0.7588691711425781
Test Epoch54 layer9 out_loss 0.29700005054473877, R2 0.6945013403892517
Train Epoch55 out_loss 0.21567340195178986, R2 0.7857797741889954
Test Epoch55 layer0 out_loss 0.24023784697055817, R2 0.7528877854347229
Test Epoch55 layer1 out_loss 0.21411611139774323, R2 0.779757022857666
Test Epoch55 layer2 out_loss 0.21016040444374084, R2 0.7838258743286133
Test Epoch55 layer3 out_loss 0.21058356761932373, R2 0.7833906412124634
Test Epoch55 layer4 out_loss 0.2109343707561493, R2 0.7830297946929932
Test Epoch55 layer5 out_loss 0.21088585257530212, R2 0.7830796837806702
Test Epoch55 layer6 out_loss 0.2109338641166687, R2 0.7830302715301514
Test Epoch55 layer7 out_loss 0.21397292613983154, R2 0.779904305934906
Test Epoch55 layer8 out_loss 0.21193192899227142, R2 0.7820037007331848
Test Epoch55 layer9 out_loss 0.214622363448143, R2 0.7792362570762634
Train Epoch56 out_loss 0.21495214104652405, R2 0.7864961624145508
Test Epoch56 layer0 out_loss 0.2374822348356247, R2 0.7557222843170166
Test Epoch56 layer1 out_loss 0.21059298515319824, R2 0.783380925655365
Test Epoch56 layer2 out_loss 0.20855380594730377, R2 0.7854784727096558
Test Epoch56 layer3 out_loss 0.20976035296916962, R2 0.7842373847961426
Test Epoch56 layer4 out_loss 0.21064715087413788, R2 0.7833251953125
Test Epoch56 layer5 out_loss 0.2110975980758667, R2 0.7828618884086609
Test Epoch56 layer6 out_loss 0.21241843700408936, R2 0.7815032601356506
Test Epoch56 layer7 out_loss 0.21478764712810516, R2 0.7790662050247192
Test Epoch56 layer8 out_loss 0.21298828721046448, R2 0.7809171080589294
Test Epoch56 layer9 out_loss 0.22282962501049042, R2 0.770794153213501
Train Epoch57 out_loss 0.21641890704631805, R2 0.7850393056869507
Test Epoch57 layer0 out_loss 0.24038366973400116, R2 0.752737820148468
Test Epoch57 layer1 out_loss 0.21185700595378876, R2 0.7820807695388794
Test Epoch57 layer2 out_loss 0.20895224809646606, R2 0.7850686311721802
Test Epoch57 layer3 out_loss 0.2109835296869278, R2 0.7829792499542236
Test Epoch57 layer4 out_loss 0.21191267669200897, R2 0.7820234894752502
Test Epoch57 layer5 out_loss 0.2119133472442627, R2 0.7820227742195129
Test Epoch57 layer6 out_loss 0.21265116333961487, R2 0.7812638878822327
Test Epoch57 layer7 out_loss 0.21562135219573975, R2 0.7782086730003357
Test Epoch57 layer8 out_loss 0.21602237224578857, R2 0.77779620885849
Test Epoch57 layer9 out_loss 0.218967467546463, R2 0.7747668027877808
Train Epoch58 out_loss 0.22636790573596954, R2 0.7751573324203491
Test Epoch58 layer0 out_loss 0.24010765552520752, R2 0.7530217170715332
Test Epoch58 layer1 out_loss 0.21582792699337006, R2 0.7779961824417114
Test Epoch58 layer2 out_loss 0.21476341784000397, R2 0.7790911793708801
Test Epoch58 layer3 out_loss 0.21630685031414032, R2 0.7775035500526428
Test Epoch58 layer4 out_loss 0.21636436879634857, R2 0.7774444222450256
Test Epoch58 layer5 out_loss 0.21648351848125458, R2 0.7773218154907227
Test Epoch58 layer6 out_loss 0.21820096671581268, R2 0.7755552530288696
Test Epoch58 layer7 out_loss 0.219685360789299, R2 0.7740284204483032
Test Epoch58 layer8 out_loss 0.2315523475408554, R2 0.7618218064308167
Test Epoch58 layer9 out_loss 0.2350473254919052, R2 0.7582268714904785
Train Epoch59 out_loss 0.22767503559589386, R2 0.7738590240478516
Test Epoch59 layer0 out_loss 0.24576668441295624, R2 0.7472007274627686
Test Epoch59 layer1 out_loss 0.22038741409778595, R2 0.7733062505722046
Test Epoch59 layer2 out_loss 0.21907339990139008, R2 0.7746578454971313
Test Epoch59 layer3 out_loss 0.21988491714000702, R2 0.7738231420516968
Test Epoch59 layer4 out_loss 0.22031287848949432, R2 0.7733829021453857
Test Epoch59 layer5 out_loss 0.21925246715545654, R2 0.7744736671447754
Test Epoch59 layer6 out_loss 0.2216586023569107, R2 0.7719986438751221
Test Epoch59 layer7 out_loss 0.6804147958755493, R2 0.30011528730392456
Test Epoch59 layer8 out_loss 0.496057391166687, R2 0.4897480607032776
Test Epoch59 layer9 out_loss 4.113636016845703, R2 -3.23134708404541
Train Epoch60 out_loss 1.0139018297195435, R2 -0.007070302963256836
Test Epoch60 layer0 out_loss 0.24279697239398956, R2 0.7502554655075073
Test Epoch60 layer1 out_loss 0.21707376837730408, R2 0.7767146825790405
Test Epoch60 layer2 out_loss 0.21698051691055298, R2 0.7768106460571289
Test Epoch60 layer3 out_loss 0.2179768830537796, R2 0.7757857441902161
Test Epoch60 layer4 out_loss 0.21985678374767303, R2 0.7738520503044128
Test Epoch60 layer5 out_loss 0.22060619294643402, R2 0.7730811834335327
Test Epoch60 layer6 out_loss 0.23094379901885986, R2 0.7624477744102478
Test Epoch60 layer7 out_loss 0.23390886187553406, R2 0.7593978643417358
Test Epoch60 layer8 out_loss 0.22051380574703217, R2 0.7731761932373047
Test Epoch60 layer9 out_loss 0.24485820531845093, R2 0.7481352090835571
Train Epoch61 out_loss 0.22512713074684143, R2 0.7763897180557251
Test Epoch61 layer0 out_loss 0.2504924237728119, R2 0.7423397898674011
Test Epoch61 layer1 out_loss 0.22339902818202972, R2 0.770208477973938
Test Epoch61 layer2 out_loss 0.22560729086399078, R2 0.7679370045661926
Test Epoch61 layer3 out_loss 0.2273082137107849, R2 0.7661874294281006
Test Epoch61 layer4 out_loss 0.2297510802745819, R2 0.7636746168136597
Test Epoch61 layer5 out_loss 0.2359902709722519, R2 0.7572569251060486
Test Epoch61 layer6 out_loss 0.24029842019081116, R2 0.7528254985809326
Test Epoch61 layer7 out_loss 0.2410748451948166, R2 0.7520268559455872
Test Epoch61 layer8 out_loss 0.24607990682125092, R2 0.7468785643577576
Test Epoch61 layer9 out_loss 0.2430989146232605, R2 0.7499448657035828
Train Epoch62 out_loss 0.2111438810825348, R2 0.7902787923812866
Test Epoch62 layer0 out_loss 0.23847387731075287, R2 0.7547022104263306
Test Epoch62 layer1 out_loss 0.2110542207956314, R2 0.7829065322875977
Test Epoch62 layer2 out_loss 0.20911334455013275, R2 0.7849029302597046
Test Epoch62 layer3 out_loss 0.2098757028579712, R2 0.7841187715530396
Test Epoch62 layer4 out_loss 0.2109408974647522, R2 0.7830230593681335
Test Epoch62 layer5 out_loss 0.21200686693191528, R2 0.7819265723228455
Test Epoch62 layer6 out_loss 0.21362747251987457, R2 0.7802596092224121
Test Epoch62 layer7 out_loss 0.21423771977424622, R2 0.7796319127082825
Test Epoch62 layer8 out_loss 0.21647559106349945, R2 0.7773299813270569
Test Epoch62 layer9 out_loss 0.2126625031232834, R2 0.7812522053718567
Train Epoch63 out_loss 0.20785494148731232, R2 0.7935455441474915
Test Epoch63 layer0 out_loss 0.2368682473897934, R2 0.7563537955284119
Test Epoch63 layer1 out_loss 0.21086223423480988, R2 0.7831039428710938
Test Epoch63 layer2 out_loss 0.20730818808078766, R2 0.7867597341537476
Test Epoch63 layer3 out_loss 0.20878368616104126, R2 0.7852420210838318
Test Epoch63 layer4 out_loss 0.20896899700164795, R2 0.7850514054298401
Test Epoch63 layer5 out_loss 0.20910029113292694, R2 0.784916341304779
Test Epoch63 layer6 out_loss 0.2084646224975586, R2 0.7855702042579651
Test Epoch63 layer7 out_loss 0.20919722318649292, R2 0.7848166227340698
Test Epoch63 layer8 out_loss 0.21183492243289948, R2 0.782103419303894
Test Epoch63 layer9 out_loss 0.2139967978000641, R2 0.7798796892166138
Train Epoch64 out_loss 0.23741194605827332, R2 0.7641876935958862
Test Epoch64 layer0 out_loss 0.23868638277053833, R2 0.7544836401939392
Test Epoch64 layer1 out_loss 0.21153348684310913, R2 0.7824135422706604
Test Epoch64 layer2 out_loss 0.20813988149166107, R2 0.7859042286872864
Test Epoch64 layer3 out_loss 0.2084835320711136, R2 0.7855507731437683
Test Epoch64 layer4 out_loss 0.2089686244726181, R2 0.7850517630577087
Test Epoch64 layer5 out_loss 0.20952139794826508, R2 0.7844831943511963
Test Epoch64 layer6 out_loss 0.2109883576631546, R2 0.7829742431640625
Test Epoch64 layer7 out_loss 0.21177133917808533, R2 0.7821688652038574
Test Epoch64 layer8 out_loss 0.21311649680137634, R2 0.7807852029800415
Test Epoch64 layer9 out_loss 0.21112686395645142, R2 0.7828317880630493
Train Epoch65 out_loss 0.24840335547924042, R2 0.7532703876495361
Test Epoch65 layer0 out_loss 0.2379654496908188, R2 0.7552252411842346
Test Epoch65 layer1 out_loss 0.21147534251213074, R2 0.7824733257293701
Test Epoch65 layer2 out_loss 0.20834258198738098, R2 0.7856957316398621
Test Epoch65 layer3 out_loss 0.20943063497543335, R2 0.7845765352249146
Test Epoch65 layer4 out_loss 0.21038225293159485, R2 0.7835977077484131
Test Epoch65 layer5 out_loss 0.21233128011226654, R2 0.7815929055213928
Test Epoch65 layer6 out_loss 0.22550593316555023, R2 0.7680412530899048
Test Epoch65 layer7 out_loss 0.2439698576927185, R2 0.7490490078926086
Test Epoch65 layer8 out_loss 0.23814503848552704, R2 0.7550404667854309
Test Epoch65 layer9 out_loss 0.25531384348869324, R2 0.7373803853988647
Train Epoch66 out_loss 0.21008816361427307, R2 0.7913273572921753
Test Epoch66 layer0 out_loss 0.2391921877861023, R2 0.7539633512496948
Test Epoch66 layer1 out_loss 0.20831844210624695, R2 0.7857205867767334
Test Epoch66 layer2 out_loss 0.20551031827926636, R2 0.7886090278625488
Test Epoch66 layer3 out_loss 0.20539672672748566, R2 0.7887258529663086
Test Epoch66 layer4 out_loss 0.20568117499351501, R2 0.788433313369751
Test Epoch66 layer5 out_loss 0.20593971014022827, R2 0.7881673574447632
Test Epoch66 layer6 out_loss 0.20688176155090332, R2 0.7871983647346497
Test Epoch66 layer7 out_loss 0.2113371342420578, R2 0.7826154828071594
Test Epoch66 layer8 out_loss 0.21890446543693542, R2 0.7748316526412964
Test Epoch66 layer9 out_loss 0.2509792745113373, R2 0.7418389916419983
Train Epoch67 out_loss 0.2259698361158371, R2 0.7755527496337891
Test Epoch67 layer0 out_loss 0.23704612255096436, R2 0.7561708688735962
Test Epoch67 layer1 out_loss 0.21014870703220367, R2 0.7838379144668579
Test Epoch67 layer2 out_loss 0.2064456343650818, R2 0.7876469492912292
Test Epoch67 layer3 out_loss 0.20686842501163483, R2 0.787212073802948
Test Epoch67 layer4 out_loss 0.20784229040145874, R2 0.7862103581428528
Test Epoch67 layer5 out_loss 0.2083515226840973, R2 0.7856865525245667
