Start Training
Train Epoch0 out_loss 1.8160066604614258, R2 -0.3621842861175537
Test Epoch33 layer4 out_loss 0.47198256850242615, R2 0.6437564492225647
Test Epoch33 layer5 out_loss 0.47643619775772095, R2 0.640394926071167
Test Epoch33 layer6 out_loss 0.47875845432281494, R2 0.6386421322822571
Test Epoch33 layer7 out_loss 0.48420754075050354, R2 0.6345292329788208
Test Epoch33 layer8 out_loss 0.49092525243759155, R2 0.6294589042663574
Test Epoch33 layer9 out_loss 0.4938637912273407, R2 0.6272408962249756
Train Epoch34 out_loss 0.549623966217041, R2 0.5877283811569214
Test Epoch34 layer0 out_loss 0.5304779410362244, R2 0.5996052026748657
Test Epoch34 layer1 out_loss 0.497267484664917, R2 0.6246718168258667
Test Epoch34 layer2 out_loss 0.4887074828147888, R2 0.6311327815055847
Test Epoch34 layer3 out_loss 0.4905812442302704, R2 0.629718542098999
Test Epoch34 layer4 out_loss 0.4945758283138275, R2 0.6267035007476807
Test Epoch34 layer5 out_loss 0.4954272210597992, R2 0.6260608434677124
Test Epoch34 layer6 out_loss 0.4949481785297394, R2 0.6264224052429199
Test Epoch34 layer7 out_loss 0.49787867069244385, R2 0.62421053647995
Test Epoch34 layer8 out_loss 0.5005661845207214, R2 0.6221820712089539
Test Epoch34 layer9 out_loss 0.5075581669807434, R2 0.616904616355896
Train Epoch35 out_loss 0.5667405128479004, R2 0.574889063835144
Test Epoch35 layer0 out_loss 0.7355185151100159, R2 0.44484448432922363
Test Epoch35 layer1 out_loss 0.7052339315414429, R2 0.4677027463912964
Test Epoch35 layer2 out_loss 0.7158114910125732, R2 0.4597189426422119
Test Epoch35 layer3 out_loss 0.706261932849884, R2 0.46692681312561035
Test Epoch35 layer4 out_loss 0.7500526309013367, R2 0.43387436866760254
Test Epoch35 layer5 out_loss 0.7775259613990784, R2 0.4131380319595337
Test Epoch35 layer6 out_loss 0.737686038017273, R2 0.4432084560394287
Test Epoch35 layer7 out_loss 0.7910873889923096, R2 0.40290212631225586
Test Epoch35 layer8 out_loss 0.8494272232055664, R2 0.3588683009147644
Test Epoch35 layer9 out_loss 0.9340823888778687, R2 0.29497218132019043
Train Epoch36 out_loss 0.5406103134155273, R2 0.594489336013794
Test Epoch36 layer0 out_loss 0.5206943154335022, R2 0.6069897413253784
Test Epoch36 layer1 out_loss 0.49905750155448914, R2 0.6233208179473877
Test Epoch36 layer2 out_loss 0.5036382079124451, R2 0.6198633909225464
Test Epoch36 layer3 out_loss 0.5070998072624207, R2 0.6172505617141724
Test Epoch36 layer4 out_loss 0.5139636993408203, R2 0.612069845199585
Test Epoch36 layer5 out_loss 0.5061001181602478, R2 0.6180051565170288
Test Epoch36 layer6 out_loss 0.5120104551315308, R2 0.6135441660881042
Test Epoch36 layer7 out_loss 0.5092871785163879, R2 0.6155996322631836
Test Epoch36 layer8 out_loss 0.5060805678367615, R2 0.6180199384689331
Test Epoch36 layer9 out_loss 0.5030325055122375, R2 0.6203205585479736
Train Epoch37 out_loss 0.5479087829589844, R2 0.5890146493911743
Test Epoch37 layer0 out_loss 0.5386518836021423, R2 0.5934357047080994
Test Epoch37 layer1 out_loss 0.5036633014678955, R2 0.6198444366455078
Test Epoch37 layer2 out_loss 0.49495768547058105, R2 0.6264152526855469
Test Epoch37 layer3 out_loss 0.4932062327861786, R2 0.6277372241020203
Test Epoch37 layer4 out_loss 0.4934147298336029, R2 0.6275798082351685
Test Epoch37 layer5 out_loss 0.4886798858642578, R2 0.6311536431312561
Test Epoch37 layer6 out_loss 0.48704156279563904, R2 0.6323902010917664
Test Epoch37 layer7 out_loss 0.48760998249053955, R2 0.6319611668586731
Test Epoch37 layer8 out_loss 0.48130306601524353, R2 0.6367214918136597
Test Epoch37 layer9 out_loss 0.47487035393714905, R2 0.6415767669677734
Train Epoch38 out_loss 0.5718891024589539, R2 0.5710269808769226
Test Epoch38 layer0 out_loss 0.5651506781578064, R2 0.5734349489212036
Test Epoch38 layer1 out_loss 0.5420284867286682, R2 0.5908870697021484
Test Epoch38 layer2 out_loss 0.5274497270584106, R2 0.6018908619880676
Test Epoch38 layer3 out_loss 0.5325295925140381, R2 0.5980566740036011
Test Epoch38 layer4 out_loss 0.5424100160598755, R2 0.5905991196632385
Test Epoch38 layer5 out_loss 0.538894772529602, R2 0.5932523608207703
Test Epoch38 layer6 out_loss 0.5386368036270142, R2 0.5934470891952515
Test Epoch38 layer7 out_loss 0.5297986268997192, R2 0.6001179218292236
Test Epoch38 layer8 out_loss 0.5341142416000366, R2 0.5968606472015381
Test Epoch38 layer9 out_loss 0.5383810997009277, R2 0.5936400890350342
Train Epoch39 out_loss 0.556999683380127, R2 0.5821954011917114
Test Epoch39 layer0 out_loss 0.5091255903244019, R2 0.615721583366394
Test Epoch39 layer1 out_loss 0.4711828827857971, R2 0.6443600654602051
Test Epoch39 layer2 out_loss 0.4821186065673828, R2 0.6361059546470642
Test Epoch39 layer3 out_loss 0.4924579858779907, R2 0.6283019781112671
Test Epoch39 layer4 out_loss 0.5048574805259705, R2 0.6189430952072144
Test Epoch39 layer5 out_loss 0.5033020973205566, R2 0.6201170682907104
Test Epoch39 layer6 out_loss 0.514439046382904, R2 0.6117110252380371
Test Epoch39 layer7 out_loss 0.5154324769973755, R2 0.6109612584114075
Test Epoch39 layer8 out_loss 0.5300312042236328, R2 0.5999424457550049
Test Epoch39 layer9 out_loss 0.5282849073410034, R2 0.6012605428695679
Train Epoch40 out_loss 0.5916479229927063, R2 0.5562059879302979
Test Epoch40 layer0 out_loss 0.5150107741355896, R2 0.6112796068191528
Test Epoch40 layer1 out_loss 0.47100940346717834, R2 0.6444909572601318
Test Epoch40 layer2 out_loss 0.4663871228694916, R2 0.647979736328125
Test Epoch40 layer3 out_loss 0.46648192405700684, R2 0.6479082107543945
Test Epoch40 layer4 out_loss 0.4662478268146515, R2 0.6480848789215088
Test Epoch40 layer5 out_loss 0.47246596217155457, R2 0.6433916091918945
Test Epoch40 layer6 out_loss 0.4771668314933777, R2 0.6398434638977051
Test Epoch40 layer7 out_loss 0.4738392233848572, R2 0.6423550844192505
Test Epoch40 layer8 out_loss 0.4800235331058502, R2 0.6376872658729553
Test Epoch40 layer9 out_loss 0.4998519718647003, R2 0.6227211356163025
Train Epoch41 out_loss 0.5387276411056519, R2 0.5959012508392334
Test Epoch41 layer0 out_loss 0.6118142604827881, R2 0.5382140874862671
Test Epoch41 layer1 out_loss 0.5311484932899475, R2 0.5990990996360779
Test Epoch41 layer2 out_loss 0.52677321434021, R2 0.6024014949798584
Test Epoch41 layer3 out_loss 0.5416807532310486, R2 0.5911495685577393
Test Epoch41 layer4 out_loss 0.5358489751815796, R2 0.5955512523651123
Test Epoch41 layer5 out_loss 0.5291160941123962, R2 0.6006331443786621
Test Epoch41 layer6 out_loss 0.5261815786361694, R2 0.6028480529785156
Test Epoch41 layer7 out_loss 0.5233047604560852, R2 0.6050193905830383
Test Epoch41 layer8 out_loss 0.5189483165740967, R2 0.6083076000213623
Test Epoch41 layer9 out_loss 0.5127034187316895, R2 0.6130211353302002
Train Epoch42 out_loss 0.5556039810180664, R2 0.5832421779632568
Test Epoch42 layer0 out_loss 0.5572100877761841, R2 0.5794283151626587
Test Epoch42 layer1 out_loss 0.49765145778656006, R2 0.6243820190429688
Test Epoch42 layer2 out_loss 0.4855644702911377, R2 0.63350510597229
Test Epoch42 layer3 out_loss 0.48813876509666443, R2 0.6315619945526123
Test Epoch42 layer4 out_loss 0.48685070872306824, R2 0.6325342655181885
Test Epoch42 layer5 out_loss 0.4898441433906555, R2 0.6302748918533325
Test Epoch42 layer6 out_loss 0.49089083075523376, R2 0.6294848322868347
Test Epoch42 layer7 out_loss 0.4918203353881836, R2 0.6287832260131836
Test Epoch42 layer8 out_loss 0.49599727988243103, R2 0.6256306171417236
Test Epoch42 layer9 out_loss 0.49620625376701355, R2 0.625472903251648
Train Epoch43 out_loss 0.5944690108299255, R2 0.5540896654129028
Test Epoch43 layer0 out_loss 0.5152280926704407, R2 0.611115574836731
Test Epoch43 layer1 out_loss 0.48832616209983826, R2 0.6314206123352051
Test Epoch43 layer2 out_loss 0.4867420196533203, R2 0.6326162815093994
Test Epoch43 layer3 out_loss 0.4909977912902832, R2 0.6294040679931641
Test Epoch43 layer4 out_loss 0.49456849694252014, R2 0.626708984375
Test Epoch43 layer5 out_loss 0.49411940574645996, R2 0.6270480155944824
Test Epoch43 layer6 out_loss 0.49867603182792664, R2 0.6236087083816528
Test Epoch43 layer7 out_loss 0.5115540027618408, R2 0.613888680934906
Test Epoch43 layer8 out_loss 0.5306699872016907, R2 0.599460244178772
Test Epoch43 layer9 out_loss 0.5588640570640564, R2 0.5781799554824829
Train Epoch44 out_loss 0.5623432397842407, R2 0.5781870484352112
Test Epoch44 layer0 out_loss 0.5002894401550293, R2 0.6223909854888916
Test Epoch44 layer1 out_loss 0.47474926710128784, R2 0.6416682004928589
Test Epoch44 layer2 out_loss 0.4710417687892914, R2 0.6444665193557739
Test Epoch44 layer3 out_loss 0.4731703996658325, R2 0.6428598761558533
Test Epoch44 layer4 out_loss 0.476463258266449, R2 0.6403745412826538
Test Epoch44 layer5 out_loss 0.47629955410957336, R2 0.6404980421066284
Test Epoch44 layer6 out_loss 0.4757719933986664, R2 0.6408962607383728
Test Epoch44 layer7 out_loss 0.4792025685310364, R2 0.6383069157600403
Test Epoch44 layer8 out_loss 0.4781287610530853, R2 0.6391173601150513
Test Epoch44 layer9 out_loss 0.4769699275493622, R2 0.6399920582771301
Train Epoch45 out_loss 0.5333849191665649, R2 0.5999091863632202
Test Epoch45 layer0 out_loss 0.49548184871673584, R2 0.6260195970535278
Test Epoch45 layer1 out_loss 0.4719648063182831, R2 0.6437698602676392
Test Epoch45 layer2 out_loss 0.46931877732276917, R2 0.6457670331001282
Test Epoch45 layer3 out_loss 0.4711623191833496, R2 0.6443755626678467
Test Epoch45 layer4 out_loss 0.47337809205055237, R2 0.642703115940094
Test Epoch45 layer5 out_loss 0.471863329410553, R2 0.6438464522361755
Test Epoch45 layer6 out_loss 0.4725319743156433, R2 0.6433417797088623
Test Epoch45 layer7 out_loss 0.49356609582901, R2 0.6274656057357788
Test Epoch45 layer8 out_loss 0.5328602194786072, R2 0.5978071689605713
Test Epoch45 layer9 out_loss 0.5497353672981262, R2 0.5850700736045837
Train Epoch46 out_loss 0.552344024181366, R2 0.5856875777244568
Test Epoch46 layer0 out_loss 0.5364019274711609, R2 0.595133900642395
Test Epoch46 layer1 out_loss 0.574575662612915, R2 0.5663211345672607
Test Epoch46 layer2 out_loss 0.5795959830284119, R2 0.5625318288803101
Test Epoch46 layer3 out_loss 0.5683449506759644, R2 0.5710239410400391
Test Epoch46 layer4 out_loss 0.5789910554885864, R2 0.5629884004592896
Test Epoch46 layer5 out_loss 0.5927990078926086, R2 0.5525664687156677
Test Epoch46 layer6 out_loss 0.6017777323722839, R2 0.5457894802093506
Test Epoch46 layer7 out_loss 0.6026202440261841, R2 0.5451535582542419
Test Epoch46 layer8 out_loss 0.6000989079475403, R2 0.5470566749572754
Test Epoch46 layer9 out_loss 0.5925002694129944, R2 0.552791953086853
Train Epoch47 out_loss 0.568737268447876, R2 0.5733908414840698
Test Epoch47 layer0 out_loss 0.48817259073257446, R2 0.6315364837646484
Test Epoch47 layer1 out_loss 0.4679082930088043, R2 0.6468316316604614
Test Epoch47 layer2 out_loss 0.4671817123889923, R2 0.647379994392395
Test Epoch47 layer3 out_loss 0.46766889095306396, R2 0.6470123529434204
Test Epoch47 layer4 out_loss 0.46700164675712585, R2 0.6475159525871277
Test Epoch47 layer5 out_loss 0.46821659803390503, R2 0.6465989351272583
Test Epoch47 layer6 out_loss 0.4689229726791382, R2 0.6460657715797424
Test Epoch47 layer7 out_loss 0.47261911630630493, R2 0.6432759761810303
Test Epoch47 layer8 out_loss 0.4728938341140747, R2 0.6430686712265015
Test Epoch47 layer9 out_loss 0.48736459016799927, R2 0.6321463584899902
Train Epoch48 out_loss 0.5395416617393494, R2 0.5952907800674438
Test Epoch48 layer0 out_loss 0.4981825351715088, R2 0.6239811778068542
Test Epoch48 layer1 out_loss 0.4741440415382385, R2 0.6421250104904175
Test Epoch48 layer2 out_loss 0.47612249851226807, R2 0.6406316757202148
Test Epoch48 layer3 out_loss 0.47845757007598877, R2 0.6388692259788513
Test Epoch48 layer4 out_loss 0.4767111539840698, R2 0.6401873826980591
Test Epoch48 layer5 out_loss 0.4767952263355255, R2 0.6401239633560181
Test Epoch48 layer6 out_loss 0.4772505462169647, R2 0.6397802829742432
Test Epoch48 layer7 out_loss 0.48011717200279236, R2 0.6376166343688965
Test Epoch48 layer8 out_loss 0.48327189683914185, R2 0.6352354288101196
Test Epoch48 layer9 out_loss 0.4832998812198639, R2 0.6352143287658691
Train Epoch49 out_loss 0.6987217664718628, R2 0.4758903980255127
Test Epoch49 layer0 out_loss 0.6080343127250671, R2 0.5410671234130859
Test Epoch49 layer1 out_loss 0.5015789866447449, R2 0.6214176416397095
Test Epoch49 layer2 out_loss 0.48870041966438293, R2 0.6311380863189697
Test Epoch49 layer3 out_loss 0.4893980324268341, R2 0.6306115388870239
Test Epoch49 layer4 out_loss 0.4930504560470581, R2 0.6278548240661621
Test Epoch49 layer5 out_loss 0.49194660782814026, R2 0.6286879777908325
Test Epoch49 layer6 out_loss 0.5077221393585205, R2 0.6167808771133423
Test Epoch49 layer7 out_loss 0.5138776898384094, R2 0.6121348142623901
Test Epoch49 layer8 out_loss 0.5043429732322693, R2 0.619331419467926
Test Epoch49 layer9 out_loss 0.5387362837791443, R2 0.5933719873428345
Train Epoch50 out_loss 0.5519559383392334, R2 0.5859788656234741
Test Epoch50 layer0 out_loss 0.5353357791900635, R2 0.5959385633468628
Test Epoch50 layer1 out_loss 0.5290815830230713, R2 0.6006591320037842
Test Epoch50 layer2 out_loss 0.5363810062408447, R2 0.5951496958732605
Test Epoch50 layer3 out_loss 0.5289378762245178, R2 0.6007676124572754
Test Epoch50 layer4 out_loss 0.5284414291381836, R2 0.6011423468589783
Test Epoch50 layer5 out_loss 0.5261214971542358, R2 0.6028933525085449
Test Epoch50 layer6 out_loss 0.5322283506393433, R2 0.5982840657234192
Test Epoch50 layer7 out_loss 0.5366029739379883, R2 0.5949821472167969
Test Epoch50 layer8 out_loss 0.5334031581878662, R2 0.5973973274230957
Test Epoch50 layer9 out_loss 0.551625669002533, R2 0.5836433172225952
Train Epoch51 out_loss 0.5798390507698059, R2 0.5650635957717896
Test Epoch51 layer0 out_loss 0.500635027885437, R2 0.6221301555633545
Test Epoch51 layer1 out_loss 0.49244850873947144, R2 0.6283091306686401
Test Epoch51 layer2 out_loss 0.49473896622657776, R2 0.6265803575515747
Test Epoch51 layer3 out_loss 0.494885116815567, R2 0.6264700293540955
Test Epoch51 layer4 out_loss 0.4924193024635315, R2 0.628331184387207
Test Epoch51 layer5 out_loss 0.5066277384757996, R2 0.6176068782806396
Test Epoch51 layer6 out_loss 0.5097061395645142, R2 0.6152833700180054
Test Epoch51 layer7 out_loss 0.5270721912384033, R2 0.6021758317947388
Test Epoch51 layer8 out_loss 0.5621487498283386, R2 0.5757007002830505
Test Epoch51 layer9 out_loss 0.5749205946922302, R2 0.5660607814788818
Train Epoch52 out_loss 0.568575382232666, R2 0.5735127925872803
Test Epoch52 layer0 out_loss 0.576459527015686, R2 0.564899206161499
Test Epoch52 layer1 out_loss 0.4734630584716797, R2 0.6426390409469604
Test Epoch52 layer2 out_loss 0.47641268372535706, R2 0.6404126882553101
Test Epoch52 layer3 out_loss 0.47432294487953186, R2 0.6419899463653564
Test Epoch52 layer4 out_loss 0.4713299870491028, R2 0.6442489624023438
Test Epoch52 layer5 out_loss 0.47278234362602234, R2 0.6431527733802795
Test Epoch52 layer6 out_loss 0.47402334213256836, R2 0.6422160863876343
Test Epoch52 layer7 out_loss 0.49828964471817017, R2 0.6239003539085388
Test Epoch52 layer8 out_loss 0.5123469233512878, R2 0.6132901906967163
Test Epoch52 layer9 out_loss 0.5081377625465393, R2 0.6164671182632446
Train Epoch53 out_loss 0.5582315325737, R2 0.5812716484069824
Test Epoch53 layer0 out_loss 0.5235075354576111, R2 0.6048663854598999
Test Epoch53 layer1 out_loss 0.5259907841682434, R2 0.602992057800293
Test Epoch53 layer2 out_loss 0.5452680587768555, R2 0.5884419679641724
Test Epoch53 layer3 out_loss 0.5464707016944885, R2 0.5875341892242432
Test Epoch53 layer4 out_loss 0.5430659651756287, R2 0.5901039838790894
Test Epoch53 layer5 out_loss 0.5523205399513245, R2 0.5831187963485718
Test Epoch53 layer6 out_loss 0.5563984513282776, R2 0.5800409317016602
Test Epoch53 layer7 out_loss 0.5602422952651978, R2 0.577139675617218
Test Epoch53 layer8 out_loss 0.5506864190101624, R2 0.5843522548675537
Test Epoch53 layer9 out_loss 0.5714049339294434, R2 0.5687143206596375
Train Epoch54 out_loss 0.5436195731163025, R2 0.5922322273254395
Test Epoch54 layer0 out_loss 0.48309290409088135, R2 0.6353705525398254
Test Epoch54 layer1 out_loss 0.475411593914032, R2 0.6411682963371277
Test Epoch54 layer2 out_loss 0.4761470854282379, R2 0.6406131386756897
Test Epoch54 layer3 out_loss 0.47269272804260254, R2 0.6432204246520996
Test Epoch54 layer4 out_loss 0.4755061864852905, R2 0.6410968899726868
Test Epoch54 layer5 out_loss 0.47512495517730713, R2 0.6413846015930176
Test Epoch54 layer6 out_loss 0.4754597246646881, R2 0.6411319375038147
Test Epoch54 layer7 out_loss 0.47990116477012634, R2 0.6377795934677124
Test Epoch54 layer8 out_loss 0.4947050213813782, R2 0.6266059875488281
Test Epoch54 layer9 out_loss 0.5087814927101135, R2 0.6159813404083252
Train Epoch55 out_loss 0.624193549156189, R2 0.5317933559417725
Test Epoch55 layer0 out_loss 0.4962388873100281, R2 0.6254482269287109
Test Epoch55 layer1 out_loss 0.46533238887786865, R2 0.6487758755683899
Test Epoch55 layer2 out_loss 0.4670117497444153, R2 0.6475083231925964
Test Epoch55 layer3 out_loss 0.471535861492157, R2 0.6440936326980591
Test Epoch55 layer4 out_loss 0.47229763865470886, R2 0.6435186266899109
Test Epoch55 layer5 out_loss 0.47940149903297424, R2 0.6381567716598511
Test Epoch55 layer6 out_loss 0.4801883101463318, R2 0.6375628709793091
Test Epoch55 layer7 out_loss 0.48722171783447266, R2 0.6322542428970337
Test Epoch55 layer8 out_loss 0.49767154455184937, R2 0.6243668794631958
Test Epoch55 layer9 out_loss 0.511852502822876, R2 0.6136633157730103
Train Epoch56 out_loss 0.5789351463317871, R2 0.5657416582107544
Test Epoch56 layer0 out_loss 0.4868422746658325, R2 0.6325405836105347
Test Epoch56 layer1 out_loss 0.47215536236763, R2 0.6436259746551514
Test Epoch56 layer2 out_loss 0.47785452008247375, R2 0.639324426651001
Test Epoch56 layer3 out_loss 0.4848776161670685, R2 0.6340234875679016
Test Epoch56 layer4 out_loss 0.4875308573246002, R2 0.632020890712738
Test Epoch56 layer5 out_loss 0.4917563498020172, R2 0.6288315653800964
Test Epoch56 layer6 out_loss 0.4823974370956421, R2 0.6358954906463623
Test Epoch56 layer7 out_loss 0.4749470055103302, R2 0.6415189504623413
Test Epoch56 layer8 out_loss 0.47486716508865356, R2 0.6415791511535645
Test Epoch56 layer9 out_loss 0.4862027168273926, R2 0.6330233812332153
Train Epoch57 out_loss 0.5676185488700867, R2 0.5742301940917969
Test Epoch57 layer0 out_loss 0.5750215649604797, R2 0.5659845471382141
Test Epoch57 layer1 out_loss 0.5106520652770996, R2 0.6145694255828857
Test Epoch57 layer2 out_loss 0.5170504450798035, R2 0.6097400188446045
Test Epoch57 layer3 out_loss 0.536733865737915, R2 0.594883382320404
Test Epoch57 layer4 out_loss 0.5386094450950623, R2 0.5934677124023438
Test Epoch57 layer5 out_loss 0.5465361475944519, R2 0.5874847769737244
Test Epoch57 layer6 out_loss 0.5440173149108887, R2 0.589385986328125
Test Epoch57 layer7 out_loss 0.5820505619049072, R2 0.5606791973114014
Test Epoch57 layer8 out_loss 0.6229085922241211, R2 0.529840350151062
Test Epoch57 layer9 out_loss 0.6407279968261719, R2 0.5163905620574951
Train Epoch58 out_loss 0.6034425497055054, R2 0.5473591685295105
Test Epoch58 layer0 out_loss 0.51080322265625, R2 0.6144553422927856
Test Epoch58 layer1 out_loss 0.48436665534973145, R2 0.6344091892242432
Test Epoch58 layer2 out_loss 0.48175594210624695, R2 0.6363797187805176
Test Epoch58 layer3 out_loss 0.4886520206928253, R2 0.6311746835708618
Test Epoch58 layer4 out_loss 0.49110540747642517, R2 0.62932288646698
Test Epoch58 layer5 out_loss 0.5413500070571899, R2 0.5913991928100586
Test Epoch58 layer6 out_loss 0.6111716628074646, R2 0.5386991500854492
Test Epoch58 layer7 out_loss 1.0431374311447144, R2 0.21265947818756104
Test Epoch58 layer8 out_loss 1.653174638748169, R2 -0.24778509140014648
Test Epoch58 layer9 out_loss 0.7143017649650574, R2 0.46085846424102783
Train Epoch59 out_loss 0.8586682081222534, R2 0.3559151887893677
Test Epoch59 layer0 out_loss 0.4890367388725281, R2 0.6308842897415161
Test Epoch59 layer1 out_loss 0.5218443870544434, R2 0.6061216592788696
Test Epoch59 layer2 out_loss 0.5332342386245728, R2 0.5975248217582703
Test Epoch59 layer3 out_loss 0.5392675399780273, R2 0.5929709672927856
Test Epoch59 layer4 out_loss 0.5412384867668152, R2 0.5914833545684814
Test Epoch59 layer5 out_loss 0.5342550277709961, R2 0.5967543125152588
Test Epoch59 layer6 out_loss 0.5494016408920288, R2 0.5853220224380493
Test Epoch59 layer7 out_loss 0.557900607585907, R2 0.5789071321487427
Test Epoch59 layer8 out_loss 0.6132612824440002, R2 0.5371219515800476
Test Epoch59 layer9 out_loss 0.5683228373527527, R2 0.5710406303405762
Train Epoch60 out_loss 0.5808640718460083, R2 0.5642950534820557
Test Epoch60 layer0 out_loss 0.48300808668136597, R2 0.6354345679283142
Test Epoch60 layer1 out_loss 0.4673464596271515, R2 0.6472556591033936
Test Epoch60 layer2 out_loss 0.46781080961227417, R2 0.6469051837921143
Test Epoch60 layer3 out_loss 0.47801920771598816, R2 0.6392000913619995
Test Epoch60 layer4 out_loss 0.477388858795166, R2 0.6396758556365967
Test Epoch60 layer5 out_loss 0.4785524010658264, R2 0.6387976408004761
Test Epoch60 layer6 out_loss 0.4842913746833801, R2 0.6344659924507141
Test Epoch60 layer7 out_loss 0.518182098865509, R2 0.6088858842849731
Test Epoch60 layer8 out_loss 0.5688702464103699, R2 0.5706274509429932
Test Epoch60 layer9 out_loss 0.5399697422981262, R2 0.5924409627914429
Train Epoch61 out_loss 0.5655270218849182, R2 0.5757989883422852
Test Epoch61 layer0 out_loss 0.5318998694419861, R2 0.59853196144104
Test Epoch61 layer1 out_loss 0.5108802914619446, R2 0.6143971681594849
Test Epoch61 layer2 out_loss 0.5150343179702759, R2 0.611261785030365
Test Epoch61 layer3 out_loss 0.5143688321113586, R2 0.6117640733718872
Test Epoch61 layer4 out_loss 0.5150853991508484, R2 0.6112232208251953
Test Epoch61 layer5 out_loss 0.5137864351272583, R2 0.6122036576271057
Test Epoch61 layer6 out_loss 0.512381911277771, R2 0.6132637858390808
Test Epoch61 layer7 out_loss 0.5077189803123474, R2 0.6167832612991333
Test Epoch61 layer8 out_loss 0.5352161526679993, R2 0.5960289239883423
Test Epoch61 layer9 out_loss 0.5381696224212646, R2 0.5937997102737427
Train Epoch62 out_loss 0.5635257959365845, R2 0.5773001909255981
Test Epoch62 layer0 out_loss 0.6108237504959106, R2 0.5389617085456848
Test Epoch62 layer1 out_loss 0.637157678604126, R2 0.5190853476524353
Test Epoch62 layer2 out_loss 0.6310755014419556, R2 0.5236760973930359
Test Epoch62 layer3 out_loss 0.624873697757721, R2 0.5283571481704712
Test Epoch62 layer4 out_loss 0.6301009654998779, R2 0.5244116187095642
Test Epoch62 layer5 out_loss 0.6331957578659058, R2 0.5220757722854614
Test Epoch62 layer6 out_loss 0.6536195874214172, R2 0.5066602230072021
Test Epoch62 layer7 out_loss 0.6403157114982605, R2 0.5167017579078674
Test Epoch62 layer8 out_loss 0.6232714653015137, R2 0.5295664072036743
Test Epoch62 layer9 out_loss 0.6317076683044434, R2 0.5231989622116089
Train Epoch63 out_loss 0.5924100279808044, R2 0.5556341409683228
Test Epoch63 layer0 out_loss 0.4953315556049347, R2 0.6261330842971802
Test Epoch63 layer1 out_loss 0.46896451711654663, R2 0.6460344195365906
Test Epoch63 layer2 out_loss 0.46943527460098267, R2 0.6456791162490845
Test Epoch63 layer3 out_loss 0.46957024931907654, R2 0.6455771923065186
Test Epoch63 layer4 out_loss 0.46984508633613586, R2 0.6453697681427002
Test Epoch63 layer5 out_loss 0.46929097175598145, R2 0.6457880139350891
Test Epoch63 layer6 out_loss 0.4686349034309387, R2 0.6462831497192383
Test Epoch63 layer7 out_loss 0.467853307723999, R2 0.6468731164932251
Test Epoch63 layer8 out_loss 0.47517460584640503, R2 0.6413471698760986
Test Epoch63 layer9 out_loss 0.4806210398674011, R2 0.6372362375259399
Train Epoch64 out_loss 1.4570002555847168, R2 -0.09289324283599854
Test Epoch64 layer0 out_loss 0.5257987380027771, R2 0.6031370162963867
Test Epoch64 layer1 out_loss 0.5213651657104492, R2 0.6064833998680115
Test Epoch64 layer2 out_loss 0.5292786359786987, R2 0.6005104184150696
Test Epoch64 layer3 out_loss 0.5550430417060852, R2 0.5810639262199402
Test Epoch64 layer4 out_loss 0.5468708276748657, R2 0.587232232093811
Test Epoch64 layer5 out_loss 0.5195203423500061, R2 0.6078758239746094
Test Epoch64 layer6 out_loss 0.5427510738372803, R2 0.5903416872024536
Test Epoch64 layer7 out_loss 0.5755960941314697, R2 0.5655509233474731
Test Epoch64 layer8 out_loss 0.611662745475769, R2 0.5383284687995911
Test Epoch64 layer9 out_loss 0.726283848285675, R2 0.4518146514892578
Train Epoch65 out_loss 0.5624939203262329, R2 0.5780743360519409
Test Epoch65 layer0 out_loss 0.5087795257568359, R2 0.6159827709197998
Test Epoch65 layer1 out_loss 0.4981802999973297, R2 0.6239829063415527
Test Epoch65 layer2 out_loss 0.4978901445865631, R2 0.6242018938064575
Test Epoch65 layer3 out_loss 0.4997357428073883, R2 0.6228088736534119
Test Epoch65 layer4 out_loss 0.501061201095581, R2 0.6218084096908569
Test Epoch65 layer5 out_loss 0.4981171488761902, R2 0.624030590057373
Test Epoch65 layer6 out_loss 0.5004127025604248, R2 0.6222978830337524
Test Epoch65 layer7 out_loss 0.4978184103965759, R2 0.6242560148239136
Test Epoch65 layer8 out_loss 0.5014756917953491, R2 0.6214956045150757
Test Epoch65 layer9 out_loss 0.49277549982070923, R2 0.62806236743927
Train Epoch66 out_loss 0.5572727918624878, R2 0.5819902420043945
Test Epoch66 layer0 out_loss 0.5040273666381836, R2 0.6195696592330933
Test Epoch66 layer1 out_loss 0.46919190883636475, R2 0.6458628177642822
Test Epoch66 layer2 out_loss 0.4719039797782898, R2 0.6438157558441162
Test Epoch66 layer3 out_loss 0.4759308099746704, R2 0.6407763957977295
Test Epoch66 layer4 out_loss 0.4763455092906952, R2 0.6404633522033691
Test Epoch66 layer5 out_loss 0.48478060960769653, R2 0.6340967416763306
Test Epoch66 layer6 out_loss 0.4835204482078552, R2 0.6350478529930115
Test Epoch66 layer7 out_loss 0.49024125933647156, R2 0.6299750804901123
Test Epoch66 layer8 out_loss 0.5109154582023621, R2 0.614370584487915
Test Epoch66 layer9 out_loss 0.5503053665161133, R2 0.584639847278595
Train Epoch67 out_loss 0.5485831499099731, R2 0.5885087251663208
Test Epoch67 layer0 out_loss 0.5230733752250671, R2 0.605194091796875
Test Epoch67 layer1 out_loss 0.49772751331329346, R2 0.6243246793746948
