Start Training
Train Epoch0 out_loss 1.5574514865875244, R2 -0.171484112739563
Test Epoch62 layer2 out_loss 0.5360101461410522, R2 0.5999177694320679
Test Epoch62 layer3 out_loss 0.5387307405471802, R2 0.5978870987892151
Test Epoch62 layer4 out_loss 0.532262921333313, R2 0.6027147769927979
Train Epoch63 out_loss 0.49426940083503723, R2 0.6282202005386353
Test Epoch63 layer0 out_loss 0.662862241268158, R2 0.5052343606948853
Test Epoch63 layer1 out_loss 0.5725809335708618, R2 0.5726211071014404
Test Epoch63 layer2 out_loss 0.5905346274375916, R2 0.5592203140258789
Test Epoch63 layer3 out_loss 0.5904237031936646, R2 0.5593031048774719
Test Epoch63 layer4 out_loss 0.6057090759277344, R2 0.5478939414024353
Train Epoch64 out_loss 0.5220489501953125, R2 0.6073254346847534
Test Epoch64 layer0 out_loss 0.6509237885475159, R2 0.5141453742980957
Test Epoch64 layer1 out_loss 0.6230159997940063, R2 0.5349759459495544
Test Epoch64 layer2 out_loss 0.635653018951416, R2 0.5255435705184937
Test Epoch64 layer3 out_loss 0.6055907011032104, R2 0.5479823350906372
Test Epoch64 layer4 out_loss 0.6051456928253174, R2 0.5483144521713257
Train Epoch65 out_loss 0.5343661308288574, R2 0.5980605483055115
Test Epoch65 layer0 out_loss 0.5474046468734741, R2 0.5914129018783569
Test Epoch65 layer1 out_loss 0.5205567479133606, R2 0.6114523410797119
Test Epoch65 layer2 out_loss 0.5161563754081726, R2 0.614736795425415
Test Epoch65 layer3 out_loss 0.5154634118080139, R2 0.6152540445327759
Test Epoch65 layer4 out_loss 0.5132820010185242, R2 0.6168822646141052
Train Epoch66 out_loss 0.5002382397651672, R2 0.6237308979034424
Test Epoch66 layer0 out_loss 0.5843983292579651, R2 0.5638004541397095
Test Epoch66 layer1 out_loss 0.5842098593711853, R2 0.5639411211013794
Test Epoch66 layer2 out_loss 0.5756930708885193, R2 0.5702981948852539
Test Epoch66 layer3 out_loss 0.5743617415428162, R2 0.5712918639183044
Test Epoch66 layer4 out_loss 0.5858280658721924, R2 0.5627332925796509
Train Epoch67 out_loss 0.502816915512085, R2 0.6217908263206482
Test Epoch67 layer0 out_loss 0.5310876965522766, R2 0.6035919189453125
Test Epoch67 layer1 out_loss 0.509774386882782, R2 0.6195003986358643
Test Epoch67 layer2 out_loss 0.510908305644989, R2 0.6186540126800537
Test Epoch67 layer3 out_loss 0.5090816020965576, R2 0.6200175285339355
Test Epoch67 layer4 out_loss 0.5113581418991089, R2 0.6183182001113892
Train Epoch68 out_loss 0.5146294236183167, R2 0.6129060983657837
Test Epoch68 layer0 out_loss 0.5404370427131653, R2 0.5966135263442993
Test Epoch68 layer1 out_loss 0.4994029998779297, R2 0.6272416710853577
Test Epoch68 layer2 out_loss 0.5034726858139038, R2 0.6242040395736694
Test Epoch68 layer3 out_loss 0.504075825214386, R2 0.6237538456916809
Test Epoch68 layer4 out_loss 0.5080701112747192, R2 0.6207724809646606
Train Epoch69 out_loss 0.49621233344078064, R2 0.6267590522766113
Test Epoch69 layer0 out_loss 0.5293022394180298, R2 0.6049246191978455
Test Epoch69 layer1 out_loss 0.5070957541465759, R2 0.62149977684021
Test Epoch69 layer2 out_loss 0.5084745287895203, R2 0.6204705834388733
Test Epoch69 layer3 out_loss 0.50985187292099, R2 0.6194425821304321
Test Epoch69 layer4 out_loss 0.5132632255554199, R2 0.6168962717056274
Train Epoch70 out_loss 0.5087770223617554, R2 0.6173079013824463
Test Epoch70 layer0 out_loss 0.5299111604690552, R2 0.6044701337814331
Test Epoch70 layer1 out_loss 0.5064071416854858, R2 0.6220136880874634
Test Epoch70 layer2 out_loss 0.5039523839950562, R2 0.6238459348678589
Test Epoch70 layer3 out_loss 0.5075314044952393, R2 0.6211745738983154
Test Epoch70 layer4 out_loss 0.5065158605575562, R2 0.6219325661659241
Train Epoch71 out_loss 0.5139264464378357, R2 0.613434910774231
Test Epoch71 layer0 out_loss 0.7475040555000305, R2 0.4420570731163025
Test Epoch71 layer1 out_loss 0.6965655088424683, R2 0.4800780415534973
Test Epoch71 layer2 out_loss 0.688731849193573, R2 0.4859251379966736
Test Epoch71 layer3 out_loss 0.7000852227210999, R2 0.4774508476257324
Test Epoch71 layer4 out_loss 0.7093214988708496, R2 0.4705568552017212
Train Epoch72 out_loss 0.50576251745224, R2 0.6195756196975708
Test Epoch72 layer0 out_loss 0.5923674702644348, R2 0.5578522682189941
Test Epoch72 layer1 out_loss 0.5472379326820374, R2 0.5915372371673584
Test Epoch72 layer2 out_loss 0.5640367865562439, R2 0.5789985060691833
Test Epoch72 layer3 out_loss 0.5630095601081848, R2 0.5797652006149292
Test Epoch72 layer4 out_loss 0.5681596398353577, R2 0.5759211778640747
Train Epoch73 out_loss 0.503933846950531, R2 0.6209508180618286
Test Epoch73 layer0 out_loss 0.539386510848999, R2 0.5973976850509644
Test Epoch73 layer1 out_loss 0.5183790326118469, R2 0.6130778193473816
Test Epoch73 layer2 out_loss 0.5164918303489685, R2 0.6144864559173584
Test Epoch73 layer3 out_loss 0.5137516260147095, R2 0.6165317296981812
Test Epoch73 layer4 out_loss 0.5174840092658997, R2 0.6137458086013794
Train Epoch74 out_loss 0.5352659225463867, R2 0.5973837375640869
Test Epoch74 layer0 out_loss 0.5383431315422058, R2 0.5981764793395996
Test Epoch74 layer1 out_loss 0.5244691371917725, R2 0.6085321307182312
Test Epoch74 layer2 out_loss 0.5257425904273987, R2 0.607581615447998
Test Epoch74 layer3 out_loss 0.5178255438804626, R2 0.6134909391403198
Test Epoch74 layer4 out_loss 0.5289979577064514, R2 0.6051517724990845
Train Epoch75 out_loss 0.5119057297706604, R2 0.6149544715881348
Test Epoch75 layer0 out_loss 0.7249274253845215, R2 0.45890843868255615
Test Epoch75 layer1 out_loss 0.5902831554412842, R2 0.5594079494476318
Test Epoch75 layer2 out_loss 0.5705841183662415, R2 0.5741114616394043
Test Epoch75 layer3 out_loss 0.5735486745834351, R2 0.5718987584114075
Test Epoch75 layer4 out_loss 0.5686769485473633, R2 0.5755350589752197
Train Epoch76 out_loss 0.49250930547714233, R2 0.6295441389083862
Test Epoch76 layer0 out_loss 0.5274930000305176, R2 0.6062750816345215
Test Epoch76 layer1 out_loss 0.5120868682861328, R2 0.6177743673324585
Test Epoch76 layer2 out_loss 0.5108779668807983, R2 0.6186766624450684
Test Epoch76 layer3 out_loss 0.5084922909736633, R2 0.6204573512077332
Test Epoch76 layer4 out_loss 0.5106871128082275, R2 0.6188191175460815
Train Epoch77 out_loss 0.5115522146224976, R2 0.6152207255363464
Test Epoch77 layer0 out_loss 0.5937870740890503, R2 0.5567926168441772
Test Epoch77 layer1 out_loss 0.567885160446167, R2 0.5761260390281677
Test Epoch77 layer2 out_loss 0.5777137279510498, R2 0.5687899589538574
Test Epoch77 layer3 out_loss 0.5748809576034546, R2 0.5709043145179749
Test Epoch77 layer4 out_loss 0.589097261428833, R2 0.5602931976318359
Train Epoch78 out_loss 0.51048344373703, R2 0.6160244941711426
Test Epoch78 layer0 out_loss 0.6717246770858765, R2 0.4986194372177124
Test Epoch78 layer1 out_loss 0.6311434507369995, R2 0.5289095640182495
Test Epoch78 layer2 out_loss 0.6298729181289673, R2 0.529857873916626
Test Epoch78 layer3 out_loss 0.6282946467399597, R2 0.5310359001159668
Test Epoch78 layer4 out_loss 0.6221502423286438, R2 0.5356221795082092
Train Epoch79 out_loss 0.5183433294296265, R2 0.6101125478744507
Test Epoch79 layer0 out_loss 0.5696674585342407, R2 0.5747957229614258
Test Epoch79 layer1 out_loss 0.5637041330337524, R2 0.5792467594146729
Test Epoch79 layer2 out_loss 0.5580940246582031, R2 0.5834342241287231
Test Epoch79 layer3 out_loss 0.5616069436073303, R2 0.5808121562004089
Test Epoch79 layer4 out_loss 0.5733564496040344, R2 0.5720422267913818
Train Epoch80 out_loss 0.49671268463134766, R2 0.62638258934021
Test Epoch80 layer0 out_loss 0.6223672032356262, R2 0.5354602336883545
Test Epoch80 layer1 out_loss 0.557172417640686, R2 0.5841221213340759
Test Epoch80 layer2 out_loss 0.5584651231765747, R2 0.5831572413444519
Test Epoch80 layer3 out_loss 0.5594485402107239, R2 0.582423210144043
Test Epoch80 layer4 out_loss 0.5622400641441345, R2 0.5803395509719849
Train Epoch81 out_loss 0.49235138297080994, R2 0.6296629309654236
Test Epoch81 layer0 out_loss 0.5321900844573975, R2 0.602769136428833
Test Epoch81 layer1 out_loss 0.5014491677284241, R2 0.6257144212722778
Test Epoch81 layer2 out_loss 0.49619635939598083, R2 0.6296350955963135
Test Epoch81 layer3 out_loss 0.500270426273346, R2 0.6265942454338074
Test Epoch81 layer4 out_loss 0.49956440925598145, R2 0.6271212100982666
Train Epoch82 out_loss 0.4943848252296448, R2 0.6281335353851318
Test Epoch82 layer0 out_loss 0.5413668155670166, R2 0.5959195494651794
Test Epoch82 layer1 out_loss 0.5085297226905823, R2 0.6204293966293335
Test Epoch82 layer2 out_loss 0.5084030032157898, R2 0.6205240488052368
Test Epoch82 layer3 out_loss 0.5092923641204834, R2 0.6198601722717285
Test Epoch82 layer4 out_loss 0.5144796371459961, R2 0.6159883737564087
Train Epoch83 out_loss 0.5064089894294739, R2 0.6190893650054932
Test Epoch83 layer0 out_loss 0.5356295108795166, R2 0.6002019047737122
Test Epoch83 layer1 out_loss 0.5273463129997253, R2 0.6063845753669739
Test Epoch83 layer2 out_loss 0.5279138684272766, R2 0.6059609055519104
Test Epoch83 layer3 out_loss 0.521725594997406, R2 0.6105798482894897
Test Epoch83 layer4 out_loss 0.5215981602668762, R2 0.610675036907196
Train Epoch84 out_loss 0.5205010771751404, R2 0.6084896922111511
Test Epoch84 layer0 out_loss 0.5512483716011047, R2 0.5885438919067383
Test Epoch84 layer1 out_loss 0.5809895992279053, R2 0.5663447976112366
Test Epoch84 layer2 out_loss 0.5924583077430725, R2 0.5577844381332397
Test Epoch84 layer3 out_loss 0.5859571099281311, R2 0.5626369714736938
Test Epoch84 layer4 out_loss 0.5963093638420105, R2 0.5549100041389465
Train Epoch85 out_loss 0.49848800897598267, R2 0.6250472068786621
Test Epoch85 layer0 out_loss 0.5840384364128113, R2 0.5640691518783569
Test Epoch85 layer1 out_loss 0.5395272970199585, R2 0.5972925424575806
Test Epoch85 layer2 out_loss 0.5639588832855225, R2 0.5790566205978394
Test Epoch85 layer3 out_loss 0.575171709060669, R2 0.5706872940063477
Test Epoch85 layer4 out_loss 0.563062310218811, R2 0.5797258615493774
Train Epoch86 out_loss 0.5427809357643127, R2 0.5917308330535889
Test Epoch86 layer0 out_loss 0.5257751941680908, R2 0.6075572967529297
Test Epoch86 layer1 out_loss 0.5043449401855469, R2 0.6235529780387878
Test Epoch86 layer2 out_loss 0.5078709125518799, R2 0.6209211349487305
Test Epoch86 layer3 out_loss 0.5228931307792664, R2 0.6097084283828735
Test Epoch86 layer4 out_loss 0.5091867446899414, R2 0.6199389696121216
Train Epoch87 out_loss 0.517431914806366, R2 0.6107980012893677
Test Epoch87 layer0 out_loss 0.5697166919708252, R2 0.5747590065002441
Test Epoch87 layer1 out_loss 0.5202649235725403, R2 0.6116701364517212
Test Epoch87 layer2 out_loss 0.5191701650619507, R2 0.6124873161315918
Test Epoch87 layer3 out_loss 0.5252850651741028, R2 0.6079230904579163
Test Epoch87 layer4 out_loss 0.5519885420799255, R2 0.5879914164543152
Train Epoch88 out_loss 0.522337019443512, R2 0.6071082949638367
Test Epoch88 layer0 out_loss 0.582852840423584, R2 0.5649540424346924
Test Epoch88 layer1 out_loss 0.52857905626297, R2 0.6054644584655762
Test Epoch88 layer2 out_loss 0.5286140441894531, R2 0.6054383516311646
Test Epoch88 layer3 out_loss 0.5293784737586975, R2 0.604867696762085
Test Epoch88 layer4 out_loss 0.5352939963340759, R2 0.6004523634910583
Train Epoch89 out_loss 0.5248397588729858, R2 0.6052260398864746
Test Epoch89 layer0 out_loss 0.5315759181976318, R2 0.6032274961471558
Test Epoch89 layer1 out_loss 0.5070387721061707, R2 0.62154221534729
Test Epoch89 layer2 out_loss 0.5057727694511414, R2 0.6224871873855591
Test Epoch89 layer3 out_loss 0.5057829022407532, R2 0.6224796772003174
Test Epoch89 layer4 out_loss 0.5032522678375244, R2 0.6243685483932495
Train Epoch90 out_loss 0.5051528215408325, R2 0.6200339794158936
Test Epoch90 layer0 out_loss 0.5931689739227295, R2 0.5572539567947388
Test Epoch90 layer1 out_loss 0.5474385619163513, R2 0.5913875102996826
Test Epoch90 layer2 out_loss 0.5421913862228394, R2 0.5953040719032288
Test Epoch90 layer3 out_loss 0.540851354598999, R2 0.5963042974472046
Test Epoch90 layer4 out_loss 0.5449250936508179, R2 0.5932636260986328
Train Epoch91 out_loss 0.5222282409667969, R2 0.6071901321411133
Test Epoch91 layer0 out_loss 0.6735025644302368, R2 0.4972923994064331
Test Epoch91 layer1 out_loss 0.5753446817398071, R2 0.5705581903457642
Test Epoch91 layer2 out_loss 0.5719489455223083, R2 0.5730928182601929
Test Epoch91 layer3 out_loss 0.5772845149040222, R2 0.5691102743148804
Test Epoch91 layer4 out_loss 0.6102750301361084, R2 0.5444859266281128
Train Epoch92 out_loss 0.5183590650558472, R2 0.6101006269454956
Test Epoch92 layer0 out_loss 0.561875581741333, R2 0.5806116461753845
Test Epoch92 layer1 out_loss 0.5208280086517334, R2 0.6112498641014099
Test Epoch92 layer2 out_loss 0.5189206600189209, R2 0.6126735210418701
Test Epoch92 layer3 out_loss 0.5230754613876343, R2 0.6095723509788513
Test Epoch92 layer4 out_loss 0.5224388241767883, R2 0.6100475788116455
Train Epoch93 out_loss 0.5117456912994385, R2 0.615074872970581
Test Epoch93 layer0 out_loss 0.8285204172134399, R2 0.38158583641052246
Test Epoch93 layer1 out_loss 0.6890648007392883, R2 0.4856765866279602
Test Epoch93 layer2 out_loss 0.7254525423049927, R2 0.4585164785385132
Test Epoch93 layer3 out_loss 0.7740796208381653, R2 0.4222208857536316
Test Epoch93 layer4 out_loss 0.845859169960022, R2 0.3686440587043762
Train Epoch94 out_loss 0.5464653372764587, R2 0.5889594554901123
Test Epoch94 layer0 out_loss 0.5729989409446716, R2 0.5723090767860413
Test Epoch94 layer1 out_loss 0.5995645523071289, R2 0.5524803400039673
Test Epoch94 layer2 out_loss 0.6199774742126465, R2 0.5372439622879028
Test Epoch94 layer3 out_loss 0.640116810798645, R2 0.5222117900848389
Test Epoch94 layer4 out_loss 0.6397058963775635, R2 0.5225184559822083
Train Epoch95 out_loss 0.5099589824676514, R2 0.6164190769195557
Test Epoch95 layer0 out_loss 0.5320545434951782, R2 0.6028703451156616
Test Epoch95 layer1 out_loss 0.5312005877494812, R2 0.6035076379776001
Test Epoch95 layer2 out_loss 0.5250516533851624, R2 0.6080973148345947
Test Epoch95 layer3 out_loss 0.5305888652801514, R2 0.6039643287658691
Test Epoch95 layer4 out_loss 0.5816968679428101, R2 0.5658168792724609
Train Epoch96 out_loss 0.5145589113235474, R2 0.6129592657089233
Test Epoch96 layer0 out_loss 0.6464993953704834, R2 0.5174477696418762
Test Epoch96 layer1 out_loss 0.6763420104980469, R2 0.49517297744750977
Test Epoch96 layer2 out_loss 0.6943778991699219, R2 0.48171085119247437
Test Epoch96 layer3 out_loss 0.6870599985122681, R2 0.48717302083969116
Test Epoch96 layer4 out_loss 0.7646668553352356, R2 0.4292466640472412
Train Epoch97 out_loss 0.49733632802963257, R2 0.6259135007858276
Test Epoch97 layer0 out_loss 0.9346632361412048, R2 0.30235999822616577
Test Epoch97 layer1 out_loss 0.7084152102470398, R2 0.4712333083152771
Test Epoch97 layer2 out_loss 0.731601893901825, R2 0.45392656326293945
Test Epoch97 layer3 out_loss 0.7394749522209167, R2 0.4480500817298889
Test Epoch97 layer4 out_loss 0.78147292137146, R2 0.4167024493217468
Train Epoch98 out_loss 0.5065915584564209, R2 0.6189517378807068
Test Epoch98 layer0 out_loss 0.5544533133506775, R2 0.5861517190933228
Test Epoch98 layer1 out_loss 0.519270658493042, R2 0.6124122738838196
Test Epoch98 layer2 out_loss 0.5004592537879944, R2 0.6264532804489136
Test Epoch98 layer3 out_loss 0.5078840255737305, R2 0.6209113597869873
Test Epoch98 layer4 out_loss 0.5034419298171997, R2 0.624226987361908
Train Epoch99 out_loss 0.5136823058128357, R2 0.6136182546615601
Test Epoch99 layer0 out_loss 0.5479961037635803, R2 0.5909713506698608
Test Epoch99 layer1 out_loss 0.549821138381958, R2 0.5896091461181641
Test Epoch99 layer2 out_loss 0.5404211282730103, R2 0.5966254472732544
Test Epoch99 layer3 out_loss 0.5454893112182617, R2 0.5928424596786499
Test Epoch99 layer4 out_loss 0.5466495752334595, R2 0.5919764637947083
Best r2 0.6296350955963135 at L2
Figure(640x480)
Figure(640x480)
Figure(640x480)
Figure(640x480)
