Start Training
Train Epoch0 out_loss 1.7312620878219604, R2 -0.29501473903656006
Test Epoch37 layer1 out_loss 0.4643993377685547, R2 0.6455444097518921
Test Epoch37 layer2 out_loss 0.4660260081291199, R2 0.6443028450012207
Test Epoch37 layer3 out_loss 0.4681399166584015, R2 0.6426894068717957
Test Epoch37 layer4 out_loss 0.46963295340538025, R2 0.641549825668335
Test Epoch37 layer5 out_loss 0.4651850163936615, R2 0.6449447870254517
Test Epoch37 layer6 out_loss 0.4654823839664459, R2 0.644717812538147
Test Epoch37 layer7 out_loss 0.4668748080730438, R2 0.643655002117157
Test Epoch37 layer8 out_loss 0.46529316902160645, R2 0.644862174987793
Train Epoch38 out_loss 0.5499379634857178, R2 0.5886369943618774
Test Epoch38 layer0 out_loss 0.49981606006622314, R2 0.6185123920440674
Test Epoch38 layer1 out_loss 0.47132477164268494, R2 0.6402585506439209
Test Epoch38 layer2 out_loss 0.4754463732242584, R2 0.6371127367019653
Test Epoch38 layer3 out_loss 0.4697173237800598, R2 0.6414854526519775
Test Epoch38 layer4 out_loss 0.4699317514896393, R2 0.6413217782974243
Test Epoch38 layer5 out_loss 0.477469801902771, R2 0.6355683207511902
Test Epoch38 layer6 out_loss 0.47036346793174744, R2 0.640992283821106
Test Epoch38 layer7 out_loss 0.4694693386554718, R2 0.6416746973991394
Test Epoch38 layer8 out_loss 0.47453296184539795, R2 0.6378098726272583
Train Epoch39 out_loss 0.5472926497459412, R2 0.5906152725219727
Test Epoch39 layer0 out_loss 0.5218591094017029, R2 0.6016879081726074
Test Epoch39 layer1 out_loss 0.47413963079452515, R2 0.6381100416183472
Test Epoch39 layer2 out_loss 0.47378453612327576, R2 0.6383811235427856
Test Epoch39 layer3 out_loss 0.47987571358680725, R2 0.6337319612503052
Test Epoch39 layer4 out_loss 0.4789370894432068, R2 0.6344484090805054
Test Epoch39 layer5 out_loss 0.4769117832183838, R2 0.6359941959381104
Test Epoch39 layer6 out_loss 0.47969385981559753, R2 0.6338707804679871
Test Epoch39 layer7 out_loss 0.48274287581443787, R2 0.6315436363220215
Test Epoch39 layer8 out_loss 0.48046448826789856, R2 0.6332826018333435
Train Epoch40 out_loss 0.5270423293113708, R2 0.60576331615448
Test Epoch40 layer0 out_loss 0.5275863409042358, R2 0.597316563129425
Test Epoch40 layer1 out_loss 0.48463255167007446, R2 0.6301013231277466
Test Epoch40 layer2 out_loss 0.4868737459182739, R2 0.6283906698226929
Test Epoch40 layer3 out_loss 0.49696114659309387, R2 0.6206914186477661
Test Epoch40 layer4 out_loss 0.5011513829231262, R2 0.6174931526184082
Test Epoch40 layer5 out_loss 0.49789634346961975, R2 0.619977593421936
Test Epoch40 layer6 out_loss 0.509016752243042, R2 0.6114898920059204
Test Epoch40 layer7 out_loss 0.5195667147636414, R2 0.6034375429153442
Test Epoch40 layer8 out_loss 0.5198599696159363, R2 0.6032137870788574
Train Epoch41 out_loss 0.5357837677001953, R2 0.5992242693901062
Test Epoch41 layer0 out_loss 0.5495877861976624, R2 0.5805238485336304
Test Epoch41 layer1 out_loss 0.4752997159957886, R2 0.6372246742248535
Test Epoch41 layer2 out_loss 0.47885453701019287, R2 0.634511411190033
Test Epoch41 layer3 out_loss 0.4891998767852783, R2 0.6266152858734131
Test Epoch41 layer4 out_loss 0.48991119861602783, R2 0.626072347164154
Test Epoch41 layer5 out_loss 0.4902086555957794, R2 0.6258453130722046
Test Epoch41 layer6 out_loss 0.4995051622390747, R2 0.618749737739563
Test Epoch41 layer7 out_loss 0.522706151008606, R2 0.6010414361953735
Test Epoch41 layer8 out_loss 0.5348891615867615, R2 0.5917426347732544
Train Epoch42 out_loss 0.5178928971290588, R2 0.6126068234443665
Test Epoch42 layer0 out_loss 0.5105034112930298, R2 0.6103551983833313
Test Epoch42 layer1 out_loss 0.5099166035652161, R2 0.6108031272888184
Test Epoch42 layer2 out_loss 0.5126500725746155, R2 0.6087167263031006
Test Epoch42 layer3 out_loss 0.5152100324630737, R2 0.6067628264427185
Test Epoch42 layer4 out_loss 0.5197906494140625, R2 0.6032666563987732
Test Epoch42 layer5 out_loss 0.5246891975402832, R2 0.5995278358459473
Test Epoch42 layer6 out_loss 0.5292823314666748, R2 0.5960221290588379
Test Epoch42 layer7 out_loss 0.5354741215705872, R2 0.5912961363792419
Test Epoch42 layer8 out_loss 0.5409294962882996, R2 0.5871323347091675
Train Epoch43 out_loss 0.5287806391716003, R2 0.6044629812240601
Test Epoch43 layer0 out_loss 0.4934748411178589, R2 0.6233524084091187
Test Epoch43 layer1 out_loss 0.48577994108200073, R2 0.6292255520820618
Test Epoch43 layer2 out_loss 0.49437806010246277, R2 0.6226630210876465
Test Epoch43 layer3 out_loss 0.47835445404052734, R2 0.6348930597305298
Test Epoch43 layer4 out_loss 0.48863959312438965, R2 0.6270428895950317
Test Epoch43 layer5 out_loss 0.4938473105430603, R2 0.62306809425354
Test Epoch43 layer6 out_loss 0.490730345249176, R2 0.625447154045105
Test Epoch43 layer7 out_loss 0.5177133083343506, R2 0.6048521995544434
Test Epoch43 layer8 out_loss 0.5488967299461365, R2 0.5810512900352478
Train Epoch44 out_loss 0.5191811323165894, R2 0.6116436123847961
Test Epoch44 layer0 out_loss 0.4631942808628082, R2 0.6464641690254211
Test Epoch44 layer1 out_loss 0.46274107694625854, R2 0.6468100547790527
Test Epoch44 layer2 out_loss 0.46977007389068604, R2 0.6414451599121094
Test Epoch44 layer3 out_loss 0.4771648943424225, R2 0.6358010172843933
Test Epoch44 layer4 out_loss 0.4780201017856598, R2 0.635148286819458
Test Epoch44 layer5 out_loss 0.4795505702495575, R2 0.6339801549911499
Test Epoch44 layer6 out_loss 0.4829617440700531, R2 0.6313765048980713
Test Epoch44 layer7 out_loss 0.4888893663883209, R2 0.62685227394104
Test Epoch44 layer8 out_loss 0.48742517828941345, R2 0.6279698014259338
Train Epoch45 out_loss 0.5455154180526733, R2 0.591944694519043
Test Epoch45 layer0 out_loss 0.48150697350502014, R2 0.6324869394302368
Test Epoch45 layer1 out_loss 0.47622501850128174, R2 0.6365183591842651
Test Epoch45 layer2 out_loss 0.4731443226337433, R2 0.6388697624206543
Test Epoch45 layer3 out_loss 0.47101593017578125, R2 0.6404942274093628
Test Epoch45 layer4 out_loss 0.47595274448394775, R2 0.6367262601852417
Test Epoch45 layer5 out_loss 0.4802881181240082, R2 0.6334172487258911
Test Epoch45 layer6 out_loss 0.4812942147254944, R2 0.632649302482605
Test Epoch45 layer7 out_loss 0.48348477482795715, R2 0.6309773325920105
Test Epoch45 layer8 out_loss 0.4879092574119568, R2 0.6276003122329712
Train Epoch46 out_loss 0.5431885719299316, R2 0.5936856269836426
Test Epoch46 layer0 out_loss 0.5266551375389099, R2 0.5980272889137268
Test Epoch46 layer1 out_loss 0.5081849694252014, R2 0.6121248006820679
Test Epoch46 layer2 out_loss 0.5044679641723633, R2 0.6149617433547974
Test Epoch46 layer3 out_loss 0.5001965165138245, R2 0.6182219982147217
Test Epoch46 layer4 out_loss 0.498805969953537, R2 0.6192833185195923
Test Epoch46 layer5 out_loss 0.5345028042793274, R2 0.592037558555603
Test Epoch46 layer6 out_loss 0.5566261410713196, R2 0.575151801109314
Test Epoch46 layer7 out_loss 0.5305575728416443, R2 0.5950487852096558
Test Epoch46 layer8 out_loss 0.5597546100616455, R2 0.5727639198303223
Train Epoch47 out_loss 0.5582199096679688, R2 0.582442045211792
Test Epoch47 layer0 out_loss 0.48526570200920105, R2 0.6296180486679077
Test Epoch47 layer1 out_loss 0.4895493984222412, R2 0.6263484954833984
Test Epoch47 layer2 out_loss 0.4888695478439331, R2 0.626867413520813
Test Epoch47 layer3 out_loss 0.49498096108436584, R2 0.6222028136253357
Test Epoch47 layer4 out_loss 0.5167607069015503, R2 0.6055792570114136
Test Epoch47 layer5 out_loss 0.5469250082969666, R2 0.5825561881065369
Test Epoch47 layer6 out_loss 0.569008469581604, R2 0.565700888633728
Test Epoch47 layer7 out_loss 0.544416606426239, R2 0.5844707489013672
Test Epoch47 layer8 out_loss 0.5822111964225769, R2 0.5556237697601318
Train Epoch48 out_loss 0.5495959520339966, R2 0.5888924598693848
Test Epoch48 layer0 out_loss 0.6054548621177673, R2 0.537882924079895
Test Epoch48 layer1 out_loss 0.5547396540641785, R2 0.5765916109085083
Test Epoch48 layer2 out_loss 0.6022277474403381, R2 0.5403460264205933
Test Epoch48 layer3 out_loss 0.5844433307647705, R2 0.5539201498031616
Test Epoch48 layer4 out_loss 0.5896400809288025, R2 0.5499536991119385
Test Epoch48 layer5 out_loss 0.6085365414619446, R2 0.5355308055877686
Test Epoch48 layer6 out_loss 0.574537992477417, R2 0.5614804029464722
Test Epoch48 layer7 out_loss 0.5707963109016418, R2 0.5643362998962402
Test Epoch48 layer8 out_loss 0.5218064188957214, R2 0.6017281413078308
Train Epoch49 out_loss 0.5450093746185303, R2 0.5923231840133667
Test Epoch49 layer0 out_loss 0.47019124031066895, R2 0.6411237120628357
Test Epoch49 layer1 out_loss 0.45813894271850586, R2 0.650322675704956
Test Epoch49 layer2 out_loss 0.4696422815322876, R2 0.6415426731109619
Test Epoch49 layer3 out_loss 0.4752753674983978, R2 0.6372432112693787
Test Epoch49 layer4 out_loss 0.4830234944820404, R2 0.6313294172286987
Test Epoch49 layer5 out_loss 0.47797659039497375, R2 0.6351814866065979
Test Epoch49 layer6 out_loss 0.4792894124984741, R2 0.6341794729232788
Test Epoch49 layer7 out_loss 0.48171356320381165, R2 0.6323292255401611
Test Epoch49 layer8 out_loss 0.5089030265808105, R2 0.6115766763687134
Train Epoch50 out_loss 0.5073577165603638, R2 0.6204874515533447
Test Epoch50 layer0 out_loss 0.5644311308860779, R2 0.5691945552825928
Test Epoch50 layer1 out_loss 0.5174509286880493, R2 0.6050524711608887
Test Epoch50 layer2 out_loss 0.509052574634552, R2 0.6114625334739685
Test Epoch50 layer3 out_loss 0.5209357142448425, R2 0.6023926734924316
Test Epoch50 layer4 out_loss 0.49881502985954285, R2 0.6192764043807983
Test Epoch50 layer5 out_loss 0.5019192099571228, R2 0.6169071197509766
Test Epoch50 layer6 out_loss 0.49315905570983887, R2 0.6235933899879456
Test Epoch50 layer7 out_loss 0.4959191083908081, R2 0.6214867830276489
Test Epoch50 layer8 out_loss 0.5082104206085205, R2 0.6121053695678711
Train Epoch51 out_loss 0.5726361274719238, R2 0.5716580152511597
Test Epoch51 layer0 out_loss 0.48416075110435486, R2 0.6304613947868347
Test Epoch51 layer1 out_loss 0.44923344254493713, R2 0.657119870185852
Test Epoch51 layer2 out_loss 0.4483276605606079, R2 0.6578112244606018
Test Epoch51 layer3 out_loss 0.44893327355384827, R2 0.6573489904403687
Test Epoch51 layer4 out_loss 0.4503194987773895, R2 0.6562908887863159
Test Epoch51 layer5 out_loss 0.4535098075866699, R2 0.6538559198379517
Test Epoch51 layer6 out_loss 0.46000057458877563, R2 0.6489018201828003
Test Epoch51 layer7 out_loss 0.4564482569694519, R2 0.6516131162643433
Test Epoch51 layer8 out_loss 0.4528188109397888, R2 0.6543833017349243
Train Epoch52 out_loss 0.5921360850334167, R2 0.5570720434188843
Test Epoch52 layer0 out_loss 0.5136446356773376, R2 0.607957661151886
Test Epoch52 layer1 out_loss 0.4726763665676117, R2 0.6392269134521484
Test Epoch52 layer2 out_loss 0.4655168354511261, R2 0.6446914672851562
Test Epoch52 layer3 out_loss 0.4664914309978485, R2 0.6439476013183594
Test Epoch52 layer4 out_loss 0.4804527163505554, R2 0.6332916021347046
Test Epoch52 layer5 out_loss 0.4841986298561096, R2 0.6304324865341187
Test Epoch52 layer6 out_loss 0.475608766078949, R2 0.6369887590408325
Test Epoch52 layer7 out_loss 0.499434232711792, R2 0.618803858757019
Test Epoch52 layer8 out_loss 0.5512477159500122, R2 0.5792568922042847
Train Epoch53 out_loss 0.5351415872573853, R2 0.5997043251991272
Test Epoch53 layer0 out_loss 0.4873493015766144, R2 0.6280276775360107
Test Epoch53 layer1 out_loss 0.48268923163414, R2 0.6315845251083374
Test Epoch53 layer2 out_loss 0.4844454228878021, R2 0.6302441358566284
Test Epoch53 layer3 out_loss 0.4876980781555176, R2 0.6277614831924438
Test Epoch53 layer4 out_loss 0.4925985336303711, R2 0.6240211725234985
Test Epoch53 layer5 out_loss 0.49903833866119385, R2 0.6191059947013855
Test Epoch53 layer6 out_loss 0.5007739067077637, R2 0.6177813410758972
Test Epoch53 layer7 out_loss 0.5006202459335327, R2 0.6178985834121704
Test Epoch53 layer8 out_loss 0.5182515382766724, R2 0.6044414043426514
Train Epoch54 out_loss 0.531579852104187, R2 0.6023693084716797
Test Epoch54 layer0 out_loss 0.6646260619163513, R2 0.49272018671035767
Test Epoch54 layer1 out_loss 0.5746817588806152, R2 0.5613707304000854
Test Epoch54 layer2 out_loss 0.5457519292831421, R2 0.5834515690803528
Test Epoch54 layer3 out_loss 0.5146258473396301, R2 0.6072087287902832
Test Epoch54 layer4 out_loss 0.5234988927841187, R2 0.6004363298416138
Test Epoch54 layer5 out_loss 0.5146064758300781, R2 0.6072235107421875
Test Epoch54 layer6 out_loss 0.515941858291626, R2 0.6062042713165283
Test Epoch54 layer7 out_loss 0.5248732566833496, R2 0.5993873476982117
Test Epoch54 layer8 out_loss 0.5497702956199646, R2 0.5803845524787903
Train Epoch55 out_loss 0.5131349563598633, R2 0.616165816783905
Test Epoch55 layer0 out_loss 0.45769983530044556, R2 0.6506578922271729
Test Epoch55 layer1 out_loss 0.4426104724407196, R2 0.6621748805046082
Test Epoch55 layer2 out_loss 0.44659289717674255, R2 0.6591352820396423
Test Epoch55 layer3 out_loss 0.44533947110176086, R2 0.6600919961929321
Test Epoch55 layer4 out_loss 0.447583943605423, R2 0.6583788394927979
Test Epoch55 layer5 out_loss 0.44522979855537415, R2 0.6601756811141968
Test Epoch55 layer6 out_loss 0.4465823769569397, R2 0.659143328666687
Test Epoch55 layer7 out_loss 0.44410210847854614, R2 0.6610363721847534
Test Epoch55 layer8 out_loss 0.4424157440662384, R2 0.662323534488678
Train Epoch56 out_loss 0.58369380235672, R2 0.563386857509613
Test Epoch56 layer0 out_loss 0.47034314274787903, R2 0.6410077810287476
Test Epoch56 layer1 out_loss 0.4693472385406494, R2 0.6417678594589233
Test Epoch56 layer2 out_loss 0.47612911462783813, R2 0.6365916132926941
Test Epoch56 layer3 out_loss 0.4778653383255005, R2 0.6352664232254028
Test Epoch56 layer4 out_loss 0.46699076890945435, R2 0.6435664892196655
Test Epoch56 layer5 out_loss 0.48079872131347656, R2 0.6330274939537048
Test Epoch56 layer6 out_loss 0.4635887145996094, R2 0.6461631059646606
Test Epoch56 layer7 out_loss 0.480543315410614, R2 0.6332224607467651
Test Epoch56 layer8 out_loss 0.495166540145874, R2 0.6220611333847046
Train Epoch57 out_loss 0.5629249215126038, R2 0.5789223313331604
Test Epoch57 layer0 out_loss 0.4761614501476288, R2 0.6365668773651123
Test Epoch57 layer1 out_loss 0.4606116712093353, R2 0.6484353542327881
Test Epoch57 layer2 out_loss 0.4571435749530792, R2 0.6510823965072632
Test Epoch57 layer3 out_loss 0.46035823225975037, R2 0.648628830909729
Test Epoch57 layer4 out_loss 0.462838739156723, R2 0.6467355489730835
Test Epoch57 layer5 out_loss 0.4648591876029968, R2 0.6451934576034546
Test Epoch57 layer6 out_loss 0.46164461970329285, R2 0.6476470232009888
Test Epoch57 layer7 out_loss 0.46218857169151306, R2 0.6472318172454834
Test Epoch57 layer8 out_loss 0.4655957818031311, R2 0.6446312665939331
Train Epoch58 out_loss 0.4953397512435913, R2 0.6294771432876587
Test Epoch58 layer0 out_loss 0.4730076491832733, R2 0.6389740705490112
Test Epoch58 layer1 out_loss 0.4687272310256958, R2 0.6422411203384399
Test Epoch58 layer2 out_loss 0.46216443181037903, R2 0.6472501754760742
Test Epoch58 layer3 out_loss 0.4655541181564331, R2 0.6446630358695984
Test Epoch58 layer4 out_loss 0.4711610674858093, R2 0.6403834819793701
Test Epoch58 layer5 out_loss 0.4777226150035858, R2 0.6353753805160522
Test Epoch58 layer6 out_loss 0.48968902230262756, R2 0.62624192237854
Test Epoch58 layer7 out_loss 0.5068908929824829, R2 0.6131125092506409
Test Epoch58 layer8 out_loss 0.5164595246315002, R2 0.605809211730957
Train Epoch59 out_loss 0.5441808700561523, R2 0.5929430723190308
Test Epoch59 layer0 out_loss 0.5302747488021851, R2 0.5952646136283875
Test Epoch59 layer1 out_loss 0.4564622640609741, R2 0.6516024470329285
Test Epoch59 layer2 out_loss 0.44861871004104614, R2 0.6575890779495239
Test Epoch59 layer3 out_loss 0.450783371925354, R2 0.6559368968009949
Test Epoch59 layer4 out_loss 0.45141538977622986, R2 0.6554545164108276
Test Epoch59 layer5 out_loss 0.4483674466609955, R2 0.6577808856964111
Test Epoch59 layer6 out_loss 0.4489038288593292, R2 0.657371461391449
Test Epoch59 layer7 out_loss 0.4513120651245117, R2 0.6555333137512207
Test Epoch59 layer8 out_loss 0.4554479122161865, R2 0.652376651763916
Train Epoch60 out_loss 0.5250428915023804, R2 0.6072584986686707
Test Epoch60 layer0 out_loss 0.4806118607521057, R2 0.6331701278686523
Test Epoch60 layer1 out_loss 0.48394355177879333, R2 0.6306271553039551
Test Epoch60 layer2 out_loss 0.49904465675354004, R2 0.6191011667251587
Test Epoch60 layer3 out_loss 0.498366117477417, R2 0.6196190714836121
Test Epoch60 layer4 out_loss 0.5088499784469604, R2 0.6116172075271606
Test Epoch60 layer5 out_loss 0.5060277581214905, R2 0.6137713193893433
Test Epoch60 layer6 out_loss 0.5300025939941406, R2 0.5954723358154297
Test Epoch60 layer7 out_loss 0.5460333228111267, R2 0.583236813545227
Test Epoch60 layer8 out_loss 0.6081854104995728, R2 0.5357988476753235
Train Epoch61 out_loss 0.5250994563102722, R2 0.6072162985801697
Test Epoch61 layer0 out_loss 0.4983801543712616, R2 0.6196084022521973
Test Epoch61 layer1 out_loss 0.46068882942199707, R2 0.64837646484375
Test Epoch61 layer2 out_loss 0.4635433554649353, R2 0.6461977958679199
Test Epoch61 layer3 out_loss 0.46328964829444885, R2 0.6463913917541504
Test Epoch61 layer4 out_loss 0.4626362919807434, R2 0.6468900442123413
Test Epoch61 layer5 out_loss 0.4626268446445465, R2 0.6468973159790039
Test Epoch61 layer6 out_loss 0.4625934660434723, R2 0.646922767162323
Test Epoch61 layer7 out_loss 0.46400895714759827, R2 0.6458423733711243
Test Epoch61 layer8 out_loss 0.4727935194969177, R2 0.6391375064849854
Train Epoch62 out_loss 0.5530092120170593, R2 0.5863393545150757
Test Epoch62 layer0 out_loss 0.5118986964225769, R2 0.6092902421951294
Test Epoch62 layer1 out_loss 0.47515517473220825, R2 0.637334942817688
Test Epoch62 layer2 out_loss 0.46470850706100464, R2 0.6453084349632263
Test Epoch62 layer3 out_loss 0.46424600481987, R2 0.645661473274231
Test Epoch62 layer4 out_loss 0.46088239550590515, R2 0.6482287645339966
Test Epoch62 layer5 out_loss 0.4595280885696411, R2 0.6492624282836914
Test Epoch62 layer6 out_loss 0.45959165692329407, R2 0.6492139101028442
Test Epoch62 layer7 out_loss 0.4681687355041504, R2 0.6426674127578735
Test Epoch62 layer8 out_loss 0.49642595648765564, R2 0.6210999488830566
Train Epoch63 out_loss 0.5316872596740723, R2 0.6022888422012329
Test Epoch63 layer0 out_loss 0.5916984677314758, R2 0.5483826398849487
Test Epoch63 layer1 out_loss 0.5164498090744019, R2 0.6058166027069092
Test Epoch63 layer2 out_loss 0.5390496253967285, R2 0.5885671377182007
Test Epoch63 layer3 out_loss 0.5216342806816101, R2 0.601859450340271
Test Epoch63 layer4 out_loss 0.526461660861969, R2 0.5981749892234802
Test Epoch63 layer5 out_loss 0.5308716297149658, R2 0.5948090553283691
Test Epoch63 layer6 out_loss 0.531575083732605, R2 0.5942721366882324
Test Epoch63 layer7 out_loss 0.5394948720932007, R2 0.5882272720336914
Test Epoch63 layer8 out_loss 0.5432668924331665, R2 0.5853482484817505
Train Epoch64 out_loss 0.554593026638031, R2 0.5851545929908752
Test Epoch64 layer0 out_loss 0.7024915814399719, R2 0.46381908655166626
Test Epoch64 layer1 out_loss 0.584121584892273, R2 0.5541657209396362
Test Epoch64 layer2 out_loss 0.5909581780433655, R2 0.5489476323127747
Test Epoch64 layer3 out_loss 0.5825815200805664, R2 0.5553411245346069
Test Epoch64 layer4 out_loss 0.5880630016326904, R2 0.5511573553085327
Test Epoch64 layer5 out_loss 0.5729209184646606, R2 0.562714695930481
Test Epoch64 layer6 out_loss 0.586590588092804, R2 0.5522812008857727
Test Epoch64 layer7 out_loss 0.6720491647720337, R2 0.48705440759658813
Test Epoch64 layer8 out_loss 1.138505458831787, R2 0.1310288906097412
Train Epoch65 out_loss 0.5508102178573608, R2 0.5879842042922974
Test Epoch65 layer0 out_loss 0.4613407552242279, R2 0.647878885269165
Test Epoch65 layer1 out_loss 0.4443463683128357, R2 0.660849928855896
Test Epoch65 layer2 out_loss 0.44468072056770325, R2 0.6605948209762573
Test Epoch65 layer3 out_loss 0.445049911737442, R2 0.6603130102157593
Test Epoch65 layer4 out_loss 0.44658201932907104, R2 0.6591435670852661
Test Epoch65 layer5 out_loss 0.4477458596229553, R2 0.6582552790641785
Test Epoch65 layer6 out_loss 0.4571820795536041, R2 0.6510530114173889
Test Epoch65 layer7 out_loss 0.4838714003562927, R2 0.6306822299957275
Test Epoch65 layer8 out_loss 0.46393021941185, R2 0.6459024548530579
Train Epoch66 out_loss 0.535472571849823, R2 0.5994572043418884
Test Epoch66 layer0 out_loss 0.6312464475631714, R2 0.5181973576545715
Test Epoch66 layer1 out_loss 0.5310657024383545, R2 0.5946608781814575
Test Epoch66 layer2 out_loss 0.5074770450592041, R2 0.6126651167869568
Test Epoch66 layer3 out_loss 0.5044853091239929, R2 0.614948570728302
Test Epoch66 layer4 out_loss 0.5071431994438171, R2 0.6129199266433716
Test Epoch66 layer5 out_loss 0.512965202331543, R2 0.6084762811660767
Test Epoch66 layer6 out_loss 0.5190965533256531, R2 0.6037964820861816
Test Epoch66 layer7 out_loss 0.5696190595626831, R2 0.5652348399162292
Test Epoch66 layer8 out_loss 0.5429941415786743, R2 0.5855565071105957
Train Epoch67 out_loss 0.581096887588501, R2 0.565329372882843
Test Epoch67 layer0 out_loss 0.475180983543396, R2 0.6373152732849121
Test Epoch67 layer1 out_loss 0.4642203748226166, R2 0.6456810235977173
Test Epoch67 layer2 out_loss 0.46761393547058105, R2 0.6430908441543579
Test Epoch67 layer3 out_loss 0.4768524169921875, R2 0.6360394954681396
Test Epoch67 layer4 out_loss 0.49304792284965515, R2 0.6236782073974609
Test Epoch67 layer5 out_loss 0.5274178981781006, R2 0.5974451303482056
Test Epoch67 layer6 out_loss 0.8390811681747437, R2 0.35956627130508423
Test Epoch67 layer7 out_loss 0.6987119913101196, R2 0.4667038917541504
Test Epoch67 layer8 out_loss 1.1685254573822021, R2 0.10811597108840942
Train Epoch68 out_loss 1.1870633363723755, R2 0.11205565929412842
Test Epoch68 layer0 out_loss 0.49678802490234375, R2 0.6208235621452332
Test Epoch68 layer1 out_loss 0.5038198232650757, R2 0.6154564619064331
Test Epoch68 layer2 out_loss 0.5138697624206543, R2 0.6077858209609985
Test Epoch68 layer3 out_loss 0.4792727530002594, R2 0.6341922283172607
Test Epoch68 layer4 out_loss 0.48994049429893494, R2 0.6260499954223633
Test Epoch68 layer5 out_loss 0.47160372138023376, R2 0.6400456428527832
Test Epoch68 layer6 out_loss 0.4800516366958618, R2 0.633597731590271
Test Epoch68 layer7 out_loss 0.5170205235481262, R2 0.6053810119628906
Test Epoch68 layer8 out_loss 0.5225511193275452, R2 0.6011596918106079
Train Epoch69 out_loss 0.5638455152511597, R2 0.5782338976860046
Test Epoch69 layer0 out_loss 0.6105788946151733, R2 0.5339720249176025
Test Epoch69 layer1 out_loss 0.48237544298171997, R2 0.6318240165710449
Test Epoch69 layer2 out_loss 0.5038358569145203, R2 0.6154442429542542
Test Epoch69 layer3 out_loss 0.5212608575820923, R2 0.6021444797515869
Test Epoch69 layer4 out_loss 0.5064345002174377, R2 0.6134608387947083
Test Epoch69 layer5 out_loss 0.5112563967704773, R2 0.6097805500030518
Test Epoch69 layer6 out_loss 0.5112104415893555, R2 0.6098155975341797
Test Epoch69 layer7 out_loss 0.5126261115074158, R2 0.6087350845336914
Test Epoch69 layer8 out_loss 0.5834206342697144, R2 0.5547007322311401
Train Epoch70 out_loss 0.5371412634849548, R2 0.5982092618942261
Test Epoch70 layer0 out_loss 0.4656814634799957, R2 0.6445658206939697
Test Epoch70 layer1 out_loss 0.4552375376224518, R2 0.6525372266769409
Test Epoch70 layer2 out_loss 0.4557412266731262, R2 0.6521527767181396
Test Epoch70 layer3 out_loss 0.45635876059532166, R2 0.6516814231872559
Test Epoch70 layer4 out_loss 0.467856228351593, R2 0.6429059505462646
Test Epoch70 layer5 out_loss 0.4660959839820862, R2 0.644249439239502
Test Epoch70 layer6 out_loss 0.4687337875366211, R2 0.6422361135482788
Test Epoch70 layer7 out_loss 0.5129975080490112, R2 0.6084515452384949
Test Epoch70 layer8 out_loss 0.5378287434577942, R2 0.5894989967346191
Train Epoch71 out_loss 0.5195633172988892, R2 0.6113574504852295
Test Epoch71 layer0 out_loss 0.46945807337760925, R2 0.6416833400726318
Test Epoch71 layer1 out_loss 0.4812621772289276, R2 0.6326737403869629
Test Epoch71 layer2 out_loss 0.48331087827682495, R2 0.6311100721359253
Test Epoch71 layer3 out_loss 0.48527830839157104, R2 0.6296083927154541
Test Epoch71 layer4 out_loss 0.4866447448730469, R2 0.6285654902458191
Test Epoch71 layer5 out_loss 0.49340999126434326, R2 0.6234018802642822
Test Epoch71 layer6 out_loss 0.4923620820045471, R2 0.6242016553878784
Test Epoch71 layer7 out_loss 0.4920214116573334, R2 0.6244617104530334
Test Epoch71 layer8 out_loss 0.5049423575401306, R2 0.6145997047424316
Train Epoch72 out_loss 0.5360842347145081, R2 0.5989993810653687
Test Epoch72 layer0 out_loss 0.4729226529598236, R2 0.6390389204025269
Test Epoch72 layer1 out_loss 0.4722466766834259, R2 0.6395548582077026
Test Epoch72 layer2 out_loss 0.4747554659843445, R2 0.6376400589942932
Test Epoch72 layer3 out_loss 0.4734959304332733, R2 0.6386014223098755
Test Epoch72 layer4 out_loss 0.4785044491291046, R2 0.634778618812561
Test Epoch72 layer5 out_loss 0.47682467103004456, R2 0.6360607147216797
Test Epoch72 layer6 out_loss 0.5048390030860901, R2 0.6146786212921143
Test Epoch72 layer7 out_loss 0.5184417366981506, R2 0.6042962074279785
Test Epoch72 layer8 out_loss 0.5283883213996887, R2 0.5967044830322266
Train Epoch73 out_loss 0.5232266783714294, R2 0.6086173057556152
Test Epoch73 layer0 out_loss 0.4823804497718811, R2 0.6318202018737793
Test Epoch73 layer1 out_loss 0.4779159426689148, R2 0.6352277994155884
Test Epoch73 layer2 out_loss 0.4760938584804535, R2 0.6366184949874878
Test Epoch73 layer3 out_loss 0.47772690653800964, R2 0.6353720426559448
Test Epoch73 layer4 out_loss 0.47568657994270325, R2 0.6369293928146362
Test Epoch73 layer5 out_loss 0.4816017150878906, R2 0.6324145793914795
Test Epoch73 layer6 out_loss 0.47906142473220825, R2 0.634353518486023
Test Epoch73 layer7 out_loss 0.47587674856185913, R2 0.6367841958999634
Test Epoch73 layer8 out_loss 0.47667375206947327, R2 0.6361758708953857
Train Epoch74 out_loss 0.5051078200340271, R2 0.6221708059310913
Test Epoch74 layer0 out_loss 0.6091042160987854, R2 0.5350975394248962
Test Epoch74 layer1 out_loss 0.5532504916191101, R2 0.577728271484375
Test Epoch74 layer2 out_loss 0.5440050363540649, R2 0.5847848653793335
Test Epoch74 layer3 out_loss 0.5407531261444092, R2 0.5872669219970703
