Start Training
Train Epoch0 out_loss 1.5816072225570679, R2 -0.180871844291687
Test Epoch53 layer2 out_loss 0.5300655961036682, R2 0.5921772718429565
Test Epoch53 layer3 out_loss 0.5470256209373474, R2 0.5791285037994385
Test Epoch53 layer4 out_loss 0.5818267464637756, R2 0.5523532032966614
Test Epoch53 layer5 out_loss 0.5706567168235779, R2 0.5609471797943115
Train Epoch54 out_loss 0.5229077935218811, R2 0.6095829010009766
Test Epoch54 layer0 out_loss 0.5346875786781311, R2 0.5886211395263672
Test Epoch54 layer1 out_loss 0.5184280872344971, R2 0.6011309623718262
Test Epoch54 layer2 out_loss 0.5298840403556824, R2 0.5923169851303101
Test Epoch54 layer3 out_loss 0.5321152210235596, R2 0.5906003713607788
Test Epoch54 layer4 out_loss 0.5387336611747742, R2 0.5855082273483276
Test Epoch54 layer5 out_loss 0.5455772280693054, R2 0.5802428722381592
Train Epoch55 out_loss 0.5379088521003723, R2 0.5983827114105225
Test Epoch55 layer0 out_loss 0.5749399065971375, R2 0.5576517581939697
Test Epoch55 layer1 out_loss 0.5319593548774719, R2 0.5907202363014221
Test Epoch55 layer2 out_loss 0.5369815230369568, R2 0.5868562459945679
Test Epoch55 layer3 out_loss 0.5365777015686035, R2 0.5871670246124268
Test Epoch55 layer4 out_loss 0.5276429057121277, R2 0.5940412282943726
Test Epoch55 layer5 out_loss 0.5176423788070679, R2 0.6017354726791382
Train Epoch56 out_loss 0.5268325209617615, R2 0.6066524982452393
Test Epoch56 layer0 out_loss 0.49597132205963135, R2 0.6184087991714478
Test Epoch56 layer1 out_loss 0.4796062111854553, R2 0.6309998035430908
Test Epoch56 layer2 out_loss 0.48071402311325073, R2 0.6301474571228027
Test Epoch56 layer3 out_loss 0.48286595940589905, R2 0.6284917593002319
Test Epoch56 layer4 out_loss 0.48296475410461426, R2 0.6284158229827881
Test Epoch56 layer5 out_loss 0.48289188742637634, R2 0.628471851348877
Train Epoch57 out_loss 0.5213651657104492, R2 0.6107345819473267
Test Epoch57 layer0 out_loss 0.5806283950805664, R2 0.5532751679420471
Test Epoch57 layer1 out_loss 0.5203953385353088, R2 0.5996173620223999
Test Epoch57 layer2 out_loss 0.50900799036026, R2 0.6083785891532898
Test Epoch57 layer3 out_loss 0.5095870494842529, R2 0.6079330444335938
Test Epoch57 layer4 out_loss 0.5124144554138184, R2 0.6057577133178711
Test Epoch57 layer5 out_loss 0.5107017755508423, R2 0.6070754528045654
Train Epoch58 out_loss 0.539725124835968, R2 0.5970266461372375
Test Epoch58 layer0 out_loss 0.5026696920394897, R2 0.6132551431655884
Test Epoch58 layer1 out_loss 0.48431065678596497, R2 0.6273802518844604
Test Epoch58 layer2 out_loss 0.4870681166648865, R2 0.62525874376297
Test Epoch58 layer3 out_loss 0.4924317002296448, R2 0.6211320757865906
Test Epoch58 layer4 out_loss 0.4896335005760193, R2 0.6232849955558777
Test Epoch58 layer5 out_loss 0.5021839737892151, R2 0.6136288642883301
Train Epoch59 out_loss 0.5201181173324585, R2 0.6116656064987183
Test Epoch59 layer0 out_loss 0.5198028683662415, R2 0.6000732183456421
Test Epoch59 layer1 out_loss 0.4882044196128845, R2 0.6243845224380493
Test Epoch59 layer2 out_loss 0.48865777254104614, R2 0.6240357160568237
Test Epoch59 layer3 out_loss 0.4918003976345062, R2 0.6216177940368652
Test Epoch59 layer4 out_loss 0.4945566952228546, R2 0.6194971799850464
Test Epoch59 layer5 out_loss 0.5046438574790955, R2 0.6117362976074219
Train Epoch60 out_loss 0.5624167323112488, R2 0.580084502696991
Test Epoch60 layer0 out_loss 0.6029767394065857, R2 0.5360807776451111
Test Epoch60 layer1 out_loss 0.5404337644577026, R2 0.5842001438140869
Test Epoch60 layer2 out_loss 0.5693536996841431, R2 0.5619497299194336
Test Epoch60 layer3 out_loss 0.5694922804832458, R2 0.5618431568145752
Test Epoch60 layer4 out_loss 2.1544618606567383, R2 -0.65760338306427
Test Epoch60 layer5 out_loss 1.220145344734192, R2 0.06124258041381836
Train Epoch61 out_loss 0.5914928913116455, R2 0.5583754777908325
Test Epoch61 layer0 out_loss 0.6361833214759827, R2 0.5105322599411011
Test Epoch61 layer1 out_loss 0.547664225101471, R2 0.5786372423171997
Test Epoch61 layer2 out_loss 0.5517956614494324, R2 0.5754585266113281
Test Epoch61 layer3 out_loss 0.5288197994232178, R2 0.5931357741355896
Test Epoch61 layer4 out_loss 0.5457327961921692, R2 0.5801231861114502
Test Epoch61 layer5 out_loss 0.5333648920059204, R2 0.5896388292312622
Train Epoch62 out_loss 0.5483520030975342, R2 0.590585470199585
Test Epoch62 layer0 out_loss 0.6662084460258484, R2 0.48743146657943726
Test Epoch62 layer1 out_loss 0.593592643737793, R2 0.5433007478713989
Test Epoch62 layer2 out_loss 0.5922420024871826, R2 0.5443398952484131
Test Epoch62 layer3 out_loss 0.5650421977043152, R2 0.5652669072151184
Test Epoch62 layer4 out_loss 0.5472012162208557, R2 0.5789934396743774
Test Epoch62 layer5 out_loss 0.5335605144500732, R2 0.5894883275032043
Train Epoch63 out_loss 0.5302422642707825, R2 0.6041065454483032
Test Epoch63 layer0 out_loss 0.5896623730659485, R2 0.546324610710144
Test Epoch63 layer1 out_loss 0.5453348755836487, R2 0.5804293751716614
Test Epoch63 layer2 out_loss 0.5715513825416565, R2 0.5602588653564453
Test Epoch63 layer3 out_loss 0.5852402448654175, R2 0.5497268438339233
Test Epoch63 layer4 out_loss 0.552131175994873, R2 0.5752004384994507
Test Epoch63 layer5 out_loss 0.5516853928565979, R2 0.5755434036254883
Train Epoch64 out_loss 0.5645787119865417, R2 0.5784701704978943
Test Epoch64 layer0 out_loss 0.5240069627761841, R2 0.596838653087616
Test Epoch64 layer1 out_loss 0.5120949149131775, R2 0.6060035824775696
Test Epoch64 layer2 out_loss 0.5329664349555969, R2 0.5899454355239868
Test Epoch64 layer3 out_loss 0.537132203578949, R2 0.5867403745651245
Test Epoch64 layer4 out_loss 0.5524713397026062, R2 0.5749386548995972
Test Epoch64 layer5 out_loss 0.5554440021514893, R2 0.5726516246795654
Train Epoch65 out_loss 0.5264384150505066, R2 0.6069468855857849
Test Epoch65 layer0 out_loss 0.6539242267608643, R2 0.49688273668289185
Test Epoch65 layer1 out_loss 0.5517643690109253, R2 0.5754826068878174
Test Epoch65 layer2 out_loss 0.5790781378746033, R2 0.5544679164886475
Test Epoch65 layer3 out_loss 0.5798608660697937, R2 0.5538656711578369
Test Epoch65 layer4 out_loss 0.5726544260978699, R2 0.5594102144241333
Test Epoch65 layer5 out_loss 0.5644866228103638, R2 0.5656943321228027
Train Epoch66 out_loss 0.5277977585792542, R2 0.6059320569038391
Test Epoch66 layer0 out_loss 0.49959883093833923, R2 0.6156178116798401
Test Epoch66 layer1 out_loss 0.48435330390930176, R2 0.627347469329834
Test Epoch66 layer2 out_loss 0.47249388694763184, R2 0.6364718675613403
Test Epoch66 layer3 out_loss 0.47535836696624756, R2 0.634268045425415
Test Epoch66 layer4 out_loss 0.4799007475376129, R2 0.6307731866836548
Test Epoch66 layer5 out_loss 0.47757551074028015, R2 0.6325621604919434
Train Epoch67 out_loss 0.5483009219169617, R2 0.5906237363815308
Test Epoch67 layer0 out_loss 0.526187002658844, R2 0.5951614379882812
Test Epoch67 layer1 out_loss 0.4888836741447449, R2 0.6238619089126587
Test Epoch67 layer2 out_loss 0.4881264269351959, R2 0.6244444847106934
Test Epoch67 layer3 out_loss 0.5136808156967163, R2 0.6047834157943726
Test Epoch67 layer4 out_loss 0.491882860660553, R2 0.6215543746948242
Test Epoch67 layer5 out_loss 0.49387630820274353, R2 0.6200206279754639
Train Epoch68 out_loss 0.5370697379112244, R2 0.599009096622467
Test Epoch68 layer0 out_loss 0.5222544074058533, R2 0.5981870293617249
Test Epoch68 layer1 out_loss 0.5219945311546326, R2 0.5983870029449463
Test Epoch68 layer2 out_loss 0.5230022072792053, R2 0.597611665725708
Test Epoch68 layer3 out_loss 0.532859206199646, R2 0.590027928352356
Test Epoch68 layer4 out_loss 0.5414076447486877, R2 0.5834509134292603
Test Epoch68 layer5 out_loss 0.5597886443138123, R2 0.569308876991272
Train Epoch69 out_loss 0.537020206451416, R2 0.5990462303161621
Test Epoch69 layer0 out_loss 0.5498760342597961, R2 0.5769355297088623
Test Epoch69 layer1 out_loss 0.5013160109519958, R2 0.6142966747283936
Test Epoch69 layer2 out_loss 0.5037347078323364, R2 0.6124356985092163
Test Epoch69 layer3 out_loss 0.5006544589996338, R2 0.6148056387901306
Test Epoch69 layer4 out_loss 0.5010810494422913, R2 0.6144773960113525
Test Epoch69 layer5 out_loss 0.5023139119148254, R2 0.6135289072990417
Train Epoch70 out_loss 0.5353283286094666, R2 0.6003092527389526
Test Epoch70 layer0 out_loss 0.5755072236061096, R2 0.5572153329849243
Test Epoch70 layer1 out_loss 0.5201680660247803, R2 0.5997922420501709
Test Epoch70 layer2 out_loss 0.5129856467247009, R2 0.6053182482719421
Test Epoch70 layer3 out_loss 0.5201507806777954, R2 0.5998055338859558
Test Epoch70 layer4 out_loss 0.5168300867080688, R2 0.6023604273796082
Test Epoch70 layer5 out_loss 0.51834636926651, R2 0.6011937856674194
Train Epoch71 out_loss 0.5364591479301453, R2 0.5994648337364197
Test Epoch71 layer0 out_loss 0.5213338732719421, R2 0.5988953113555908
Test Epoch71 layer1 out_loss 0.5033876299858093, R2 0.6127027869224548
Test Epoch71 layer2 out_loss 0.5006815195083618, R2 0.614784836769104
Test Epoch71 layer3 out_loss 0.5000887513160706, R2 0.6152408719062805
Test Epoch71 layer4 out_loss 0.4997395873069763, R2 0.6155095100402832
Test Epoch71 layer5 out_loss 0.5018467307090759, R2 0.6138883829116821
Train Epoch72 out_loss 0.5424687266349792, R2 0.5949780941009521
Test Epoch72 layer0 out_loss 0.5098192691802979, R2 0.6077544093132019
Test Epoch72 layer1 out_loss 0.5036340355873108, R2 0.6125132441520691
Test Epoch72 layer2 out_loss 0.5033407211303711, R2 0.612738847732544
Test Epoch72 layer3 out_loss 0.5050016045570374, R2 0.6114610433578491
Test Epoch72 layer4 out_loss 0.5254390239715576, R2 0.5957368612289429
Test Epoch72 layer5 out_loss 0.5336635112762451, R2 0.5894091129302979
Train Epoch73 out_loss 0.5277597904205322, R2 0.6059602499008179
Test Epoch73 layer0 out_loss 0.527873694896698, R2 0.5938637256622314
Test Epoch73 layer1 out_loss 0.49877750873565674, R2 0.6162497401237488
Test Epoch73 layer2 out_loss 0.49664413928985596, R2 0.6178911328315735
Test Epoch73 layer3 out_loss 0.4953432083129883, R2 0.6188920736312866
Test Epoch73 layer4 out_loss 0.5028876662254333, R2 0.6130874752998352
Test Epoch73 layer5 out_loss 0.503123939037323, R2 0.612905740737915
Train Epoch74 out_loss 0.7186392545700073, R2 0.4634443521499634
Test Epoch74 layer0 out_loss 0.5313422083854675, R2 0.5911951065063477
Test Epoch74 layer1 out_loss 0.5015379190444946, R2 0.6141259074211121
Test Epoch74 layer2 out_loss 0.50979083776474, R2 0.6077762842178345
Test Epoch74 layer3 out_loss 0.5116125345230103, R2 0.6063747406005859
Test Epoch74 layer4 out_loss 0.5032671689987183, R2 0.6127954721450806
Test Epoch74 layer5 out_loss 0.5535798668861389, R2 0.5740858316421509
Train Epoch75 out_loss 0.5319381952285767, R2 0.6028404235839844
Test Epoch75 layer0 out_loss 0.5401248931884766, R2 0.5844378471374512
Test Epoch75 layer1 out_loss 0.5217536687850952, R2 0.598572313785553
Test Epoch75 layer2 out_loss 0.5275954604148865, R2 0.5940777063369751
Test Epoch75 layer3 out_loss 0.513796865940094, R2 0.604694128036499
Test Epoch75 layer4 out_loss 0.5148624777793884, R2 0.6038742661476135
Test Epoch75 layer5 out_loss 0.513070285320282, R2 0.6052531599998474
Train Epoch76 out_loss 0.5577346086502075, R2 0.5835801362991333
Test Epoch76 layer0 out_loss 0.5099632740020752, R2 0.6076436042785645
Test Epoch76 layer1 out_loss 0.49216923117637634, R2 0.6213340759277344
Test Epoch76 layer2 out_loss 0.49068158864974976, R2 0.6224786043167114
Test Epoch76 layer3 out_loss 0.49113982915878296, R2 0.622126042842865
Test Epoch76 layer4 out_loss 0.49569061398506165, R2 0.618624746799469
Test Epoch76 layer5 out_loss 0.4972318410873413, R2 0.6174389123916626
Train Epoch77 out_loss 0.5340818762779236, R2 0.6012399196624756
Test Epoch77 layer0 out_loss 0.5231600403785706, R2 0.5974902510643005
Test Epoch77 layer1 out_loss 0.5004415512084961, R2 0.6149694919586182
Test Epoch77 layer2 out_loss 0.49728795886039734, R2 0.6173957586288452
Test Epoch77 layer3 out_loss 0.49851852655410767, R2 0.6164489984512329
Test Epoch77 layer4 out_loss 0.49852433800697327, R2 0.6164445281028748
Test Epoch77 layer5 out_loss 0.4963003396987915, R2 0.6181555986404419
Train Epoch78 out_loss 0.5719796419143677, R2 0.5729445219039917
Test Epoch78 layer0 out_loss 0.5340909957885742, R2 0.5890802145004272
Test Epoch78 layer1 out_loss 0.5142130851745605, R2 0.6043739318847656
Test Epoch78 layer2 out_loss 0.5114971995353699, R2 0.6064634323120117
Test Epoch78 layer3 out_loss 0.5016729831695557, R2 0.6140220165252686
Test Epoch78 layer4 out_loss 0.5404530763626099, R2 0.5841853618621826
Test Epoch78 layer5 out_loss 0.5250027775764465, R2 0.5960724949836731
Train Epoch79 out_loss 0.5524826049804688, R2 0.5875014066696167
Test Epoch79 layer0 out_loss 0.5227062702178955, R2 0.59783935546875
Test Epoch79 layer1 out_loss 0.4979444444179535, R2 0.6168906688690186
Test Epoch79 layer2 out_loss 0.49542874097824097, R2 0.6188262104988098
Test Epoch79 layer3 out_loss 0.495287150144577, R2 0.6189351081848145
Test Epoch79 layer4 out_loss 0.49478599429130554, R2 0.6193207502365112
Test Epoch79 layer5 out_loss 0.500116229057312, R2 0.61521977186203
Train Epoch80 out_loss 0.5237430334091187, R2 0.6089593172073364
Test Epoch80 layer0 out_loss 0.5294196605682373, R2 0.5926742553710938
Test Epoch80 layer1 out_loss 0.507260799407959, R2 0.6097228527069092
Test Epoch80 layer2 out_loss 0.503544270992279, R2 0.612582266330719
Test Epoch80 layer3 out_loss 0.5031758546829224, R2 0.6128657460212708
Test Epoch80 layer4 out_loss 0.5044053196907043, R2 0.6119198203086853
Test Epoch80 layer5 out_loss 0.5024299621582031, R2 0.6134396195411682
Train Epoch81 out_loss 0.5275636315345764, R2 0.6061068773269653
Test Epoch81 layer0 out_loss 0.5649939775466919, R2 0.5653040409088135
Test Epoch81 layer1 out_loss 0.5176811218261719, R2 0.6017056107521057
Test Epoch81 layer2 out_loss 0.5066701173782349, R2 0.6101773381233215
Test Epoch81 layer3 out_loss 0.5071858763694763, R2 0.609780490398407
Test Epoch81 layer4 out_loss 0.5130358934402466, R2 0.6052795648574829
Test Epoch81 layer5 out_loss 0.5286834836006165, R2 0.5932406187057495
Train Epoch82 out_loss 0.5156127214431763, R2 0.6150296330451965
Test Epoch82 layer0 out_loss 0.5064074397087097, R2 0.6103793978691101
Test Epoch82 layer1 out_loss 0.5095382928848267, R2 0.6079705953598022
Test Epoch82 layer2 out_loss 0.5147373080253601, R2 0.6039705276489258
Test Epoch82 layer3 out_loss 0.5253422260284424, R2 0.5958113074302673
Test Epoch82 layer4 out_loss 0.5063660740852356, R2 0.6104112863540649
Test Epoch82 layer5 out_loss 0.5239839553833008, R2 0.5968563556671143
Train Epoch83 out_loss 0.5120202898979187, R2 0.6177116632461548
Test Epoch83 layer0 out_loss 0.5678295493125916, R2 0.5631223917007446
Test Epoch83 layer1 out_loss 0.5649803280830383, R2 0.565314531326294
Test Epoch83 layer2 out_loss 0.5637459754943848, R2 0.5662642121315002
Test Epoch83 layer3 out_loss 0.5676897168159485, R2 0.5632299184799194
Test Epoch83 layer4 out_loss 0.5967398285865784, R2 0.5408793687820435
Test Epoch83 layer5 out_loss 0.5812422037124634, R2 0.5528029203414917
Train Epoch84 out_loss 0.5426400899887085, R2 0.5948501229286194
Test Epoch84 layer0 out_loss 0.5198840498924255, R2 0.6000107526779175
Test Epoch84 layer1 out_loss 0.48917025327682495, R2 0.6236413717269897
Test Epoch84 layer2 out_loss 0.4901694357395172, R2 0.6228725910186768
Test Epoch84 layer3 out_loss 0.4901360273361206, R2 0.6228983402252197
Test Epoch84 layer4 out_loss 0.4901884198188782, R2 0.6228580474853516
Test Epoch84 layer5 out_loss 0.4924645721912384, R2 0.6211068034172058
Train Epoch85 out_loss 0.5456763505935669, R2 0.592583179473877
Test Epoch85 layer0 out_loss 0.5968273282051086, R2 0.5408120155334473
Test Epoch85 layer1 out_loss 0.5888720750808716, R2 0.546932578086853
Test Epoch85 layer2 out_loss 0.579547643661499, R2 0.5541067123413086
Test Epoch85 layer3 out_loss 0.5543711185455322, R2 0.573477029800415
Test Epoch85 layer4 out_loss 0.5464098453521729, R2 0.5796023011207581
Test Epoch85 layer5 out_loss 0.5617825984954834, R2 0.567774772644043
Train Epoch86 out_loss 0.5277740955352783, R2 0.6059496402740479
Test Epoch86 layer0 out_loss 0.5438753962516785, R2 0.581552267074585
Test Epoch86 layer1 out_loss 0.5118599534034729, R2 0.6061843633651733
Test Epoch86 layer2 out_loss 0.5299185514450073, R2 0.5922904014587402
Test Epoch86 layer3 out_loss 0.5445336699485779, R2 0.5810458064079285
Test Epoch86 layer4 out_loss 0.5487279891967773, R2 0.577818751335144
Test Epoch86 layer5 out_loss 0.5759994387626648, R2 0.5568366050720215
Train Epoch87 out_loss 0.5317283272743225, R2 0.6029971241950989
Test Epoch87 layer0 out_loss 0.5402979254722595, R2 0.584304690361023
Test Epoch87 layer1 out_loss 0.5064582824707031, R2 0.6103403568267822
Test Epoch87 layer2 out_loss 0.5089569687843323, R2 0.6084178686141968
Test Epoch87 layer3 out_loss 0.5088392496109009, R2 0.6085084080696106
Test Epoch87 layer4 out_loss 0.5073992013931274, R2 0.6096163988113403
Test Epoch87 layer5 out_loss 0.5131231546401978, R2 0.6052124500274658
Train Epoch88 out_loss 0.5233432054519653, R2 0.609257698059082
Test Epoch88 layer0 out_loss 0.5840976238250732, R2 0.5506060123443604
Test Epoch88 layer1 out_loss 0.5629788637161255, R2 0.5668543577194214
Test Epoch88 layer2 out_loss 0.5704754590988159, R2 0.5610866546630859
Test Epoch88 layer3 out_loss 0.567033052444458, R2 0.5637351870536804
Test Epoch88 layer4 out_loss 0.5647443532943726, R2 0.5654960870742798
Test Epoch88 layer5 out_loss 0.5600963234901428, R2 0.5690721273422241
Train Epoch89 out_loss 0.5802679657936096, R2 0.5667559504508972
Test Epoch89 layer0 out_loss 0.5027629137039185, R2 0.6131834387779236
Test Epoch89 layer1 out_loss 0.49197712540626526, R2 0.6214818358421326
Test Epoch89 layer2 out_loss 0.5025363564491272, R2 0.6133577823638916
Test Epoch89 layer3 out_loss 0.5074234008789062, R2 0.6095977425575256
Test Epoch89 layer4 out_loss 0.49286696314811707, R2 0.6207972168922424
Test Epoch89 layer5 out_loss 0.49109894037246704, R2 0.6221574544906616
Train Epoch90 out_loss 0.5356544256210327, R2 0.6000658273696899
Test Epoch90 layer0 out_loss 0.5230807662010193, R2 0.5975512266159058
Test Epoch90 layer1 out_loss 0.5052471160888672, R2 0.6112720966339111
Test Epoch90 layer2 out_loss 0.5021287798881531, R2 0.6136713027954102
Test Epoch90 layer3 out_loss 0.5031375288963318, R2 0.6128952503204346
Test Epoch90 layer4 out_loss 0.503253161907196, R2 0.6128062605857849
Test Epoch90 layer5 out_loss 0.5046879649162292, R2 0.6117023229598999
Train Epoch91 out_loss 0.7944469451904297, R2 0.40684443712234497
Test Epoch91 layer0 out_loss 0.6358240246772766, R2 0.5108086466789246
Test Epoch91 layer1 out_loss 0.5885239839553833, R2 0.5472004413604736
Test Epoch91 layer2 out_loss 0.5999956130981445, R2 0.5383743643760681
Test Epoch91 layer3 out_loss 0.5941606163978577, R2 0.5428637266159058
Test Epoch91 layer4 out_loss 0.6363403797149658, R2 0.5104113817214966
Test Epoch91 layer5 out_loss 0.5872050523757935, R2 0.5482152104377747
Train Epoch92 out_loss 0.5461879372596741, R2 0.5922014713287354
Test Epoch92 layer0 out_loss 0.6643720865249634, R2 0.48884427547454834
Test Epoch92 layer1 out_loss 0.6579136848449707, R2 0.49381327629089355
Test Epoch92 layer2 out_loss 0.6589517593383789, R2 0.4930146336555481
Test Epoch92 layer3 out_loss 0.6862004995346069, R2 0.47204989194869995
Test Epoch92 layer4 out_loss 0.6825060248374939, R2 0.47489243745803833
Test Epoch92 layer5 out_loss 0.7194499373435974, R2 0.44646841287612915
Train Epoch93 out_loss 0.5688529014587402, R2 0.5752788782119751
Test Epoch93 layer0 out_loss 0.7652283310890198, R2 0.4112473726272583
Test Epoch93 layer1 out_loss 0.7340431809425354, R2 0.43524062633514404
Test Epoch93 layer2 out_loss 0.7424042820930481, R2 0.42880779504776
Test Epoch93 layer3 out_loss 0.7273135781288147, R2 0.4404183030128479
Test Epoch93 layer4 out_loss 0.6834505200386047, R2 0.47416573762893677
Test Epoch93 layer5 out_loss 0.679599404335022, R2 0.47712868452072144
Train Epoch94 out_loss 0.5336615443229675, R2 0.601553738117218
Test Epoch94 layer0 out_loss 0.5249824523925781, R2 0.596088171005249
Test Epoch94 layer1 out_loss 0.5050869584083557, R2 0.6113953590393066
Test Epoch94 layer2 out_loss 0.49923303723335266, R2 0.6158992648124695
Test Epoch94 layer3 out_loss 0.5001687407493591, R2 0.6151793599128723
Test Epoch94 layer4 out_loss 0.505343496799469, R2 0.6111980080604553
Test Epoch94 layer5 out_loss 0.5030808448791504, R2 0.6129388213157654
Train Epoch95 out_loss 0.5620402097702026, R2 0.5803655982017517
Test Epoch95 layer0 out_loss 0.5309928059577942, R2 0.5914639234542847
Test Epoch95 layer1 out_loss 0.501526415348053, R2 0.6141347885131836
Test Epoch95 layer2 out_loss 0.5008072257041931, R2 0.6146880984306335
Test Epoch95 layer3 out_loss 0.5036564469337463, R2 0.612496018409729
Test Epoch95 layer4 out_loss 0.5020548105239868, R2 0.6137282848358154
Test Epoch95 layer5 out_loss 0.506188154220581, R2 0.6105481386184692
Train Epoch96 out_loss 0.5353336334228516, R2 0.6003057956695557
Test Epoch96 layer0 out_loss 0.533778727054596, R2 0.5893204212188721
Test Epoch96 layer1 out_loss 0.5232940316200256, R2 0.5973871946334839
Test Epoch96 layer2 out_loss 0.5239927172660828, R2 0.5968496203422546
Test Epoch96 layer3 out_loss 0.5225085616111755, R2 0.5979915261268616
Test Epoch96 layer4 out_loss 0.5246416926383972, R2 0.5963503122329712
Test Epoch96 layer5 out_loss 0.5251772403717041, R2 0.5959382653236389
Train Epoch97 out_loss 0.5423241257667542, R2 0.5950859785079956
Test Epoch97 layer0 out_loss 0.5515152812004089, R2 0.575674295425415
Test Epoch97 layer1 out_loss 0.5265185236930847, R2 0.5949063301086426
Test Epoch97 layer2 out_loss 0.5249063372612, R2 0.5961467027664185
Test Epoch97 layer3 out_loss 0.5243913531303406, R2 0.5965429544448853
Test Epoch97 layer4 out_loss 0.52863609790802, R2 0.593277096748352
Test Epoch97 layer5 out_loss 0.5431166291236877, R2 0.5821360349655151
Train Epoch98 out_loss 0.5594449639320374, R2 0.5823032855987549
Test Epoch98 layer0 out_loss 0.6862820982933044, R2 0.47198718786239624
Test Epoch98 layer1 out_loss 0.6747140884399414, R2 0.48088735342025757
Test Epoch98 layer2 out_loss 0.6862637996673584, R2 0.47200125455856323
Test Epoch98 layer3 out_loss 0.70391446352005, R2 0.45842117071151733
Test Epoch98 layer4 out_loss 0.6725815534591675, R2 0.48252809047698975
Test Epoch98 layer5 out_loss 0.726473331451416, R2 0.4410647749900818
Train Epoch99 out_loss 0.5435013771057129, R2 0.5942071676254272
Test Epoch99 layer0 out_loss 0.5975228548049927, R2 0.5402768850326538
Test Epoch99 layer1 out_loss 0.5321106910705566, R2 0.5906038284301758
Test Epoch99 layer2 out_loss 0.527167022228241, R2 0.594407320022583
Test Epoch99 layer3 out_loss 0.5329461693763733, R2 0.589961051940918
Test Epoch99 layer4 out_loss 0.5411295890808105, R2 0.5836648344993591
Test Epoch99 layer5 out_loss 0.542543351650238, R2 0.582577109336853
Best r2 0.6364718675613403 at L2
Figure(640x480)
Figure(640x480)
Figure(640x480)
Figure(640x480)
