Start Training
Train Epoch0 out_loss 1.5181703567504883, R2 -0.13277864456176758
Test Epoch94 layer1 out_loss 0.5340049862861633, R2 0.5882186889648438
Test Epoch94 layer2 out_loss 0.5088137984275818, R2 0.6076440811157227
Train Epoch95 out_loss 0.49931690096855164, R2 0.6274364590644836
Test Epoch95 layer0 out_loss 0.48237037658691406, R2 0.6280350685119629
Test Epoch95 layer1 out_loss 0.4754316806793213, R2 0.6333856582641602
Test Epoch95 layer2 out_loss 0.47388237714767456, R2 0.6345803737640381
Train Epoch96 out_loss 0.5075474381446838, R2 0.6212949752807617
Test Epoch96 layer0 out_loss 0.5693879127502441, R2 0.5609341859817505
Test Epoch96 layer1 out_loss 0.5250948667526245, R2 0.5950894355773926
Test Epoch96 layer2 out_loss 0.5264443159103394, R2 0.5940488576889038
Train Epoch97 out_loss 0.5012211799621582, R2 0.6260151863098145
Test Epoch97 layer0 out_loss 0.4856635630130768, R2 0.6254956126213074
Test Epoch97 layer1 out_loss 0.47194838523864746, R2 0.6360716819763184
Test Epoch97 layer2 out_loss 0.4658696949481964, R2 0.6407590508460999
Train Epoch98 out_loss 0.5014791488647461, R2 0.6258225440979004
Test Epoch98 layer0 out_loss 0.4821900427341461, R2 0.6281741261482239
Test Epoch98 layer1 out_loss 0.4591299295425415, R2 0.6459562182426453
Test Epoch98 layer2 out_loss 0.47933080792427063, R2 0.6303789615631104
Train Epoch99 out_loss 0.49382078647613525, R2 0.6315369606018066
Test Epoch99 layer0 out_loss 0.4990019202232361, R2 0.6152101755142212
Test Epoch99 layer1 out_loss 0.4878058135509491, R2 0.6238436698913574
Test Epoch99 layer2 out_loss 0.4866423010826111, R2 0.6247408986091614
Best r2 0.6521074175834656 at L2
Figure(640x480)
Figure(640x480)
Figure(640x480)
Figure(640x480)
