Start Training
Train Epoch0 out_loss 1.6819452047348022, R2 -0.2599360942840576
Test Epoch46 layer3 out_loss 0.5612031817436218, R2 0.5741878747940063
Test Epoch46 layer4 out_loss 0.5552456974983215, R2 0.5787081122398376
Test Epoch46 layer5 out_loss 0.542912483215332, R2 0.5880658626556396
Test Epoch46 layer6 out_loss 0.5409457087516785, R2 0.5895581841468811
Train Epoch47 out_loss 0.5284183025360107, R2 0.6041642427444458
Test Epoch47 layer0 out_loss 0.5636602640151978, R2 0.5723235607147217
Test Epoch47 layer1 out_loss 0.5399526953697205, R2 0.5903116464614868
Test Epoch47 layer2 out_loss 0.5405575037002563, R2 0.5898527503013611
Test Epoch47 layer3 out_loss 0.5400356650352478, R2 0.590248703956604
Test Epoch47 layer4 out_loss 0.5401309132575989, R2 0.5901764631271362
Test Epoch47 layer5 out_loss 0.5378761887550354, R2 0.5918871760368347
Test Epoch47 layer6 out_loss 0.5377683639526367, R2 0.5919690132141113
Train Epoch48 out_loss 0.5678117871284485, R2 0.5746549367904663
Test Epoch48 layer0 out_loss 0.5405060648918152, R2 0.589891791343689
Test Epoch48 layer1 out_loss 0.5490008592605591, R2 0.5834463834762573
Test Epoch48 layer2 out_loss 0.534659206867218, R2 0.5943280458450317
Test Epoch48 layer3 out_loss 0.5705919861793518, R2 0.567064106464386
Test Epoch48 layer4 out_loss 0.6489049196243286, R2 0.5076442956924438
Test Epoch48 layer5 out_loss 0.702066957950592, R2 0.4673076868057251
Test Epoch48 layer6 out_loss 0.788699746131897, R2 0.4015752077102661
Train Epoch49 out_loss 0.5316858291625977, R2 0.6017167568206787
Test Epoch49 layer0 out_loss 0.5283423066139221, R2 0.5991209745407104
Test Epoch49 layer1 out_loss 0.5349706411361694, R2 0.5940917730331421
Test Epoch49 layer2 out_loss 0.5255955457687378, R2 0.6012051105499268
Test Epoch49 layer3 out_loss 0.5244036316871643, R2 0.602109432220459
Test Epoch49 layer4 out_loss 0.5245605707168579, R2 0.6019904017448425
Test Epoch49 layer5 out_loss 0.5262975096702576, R2 0.6006724834442139
Test Epoch49 layer6 out_loss 0.5288188457489014, R2 0.5987594127655029
Train Epoch50 out_loss 0.5336980223655701, R2 0.6002093553543091
Test Epoch50 layer0 out_loss 0.5396595597267151, R2 0.5905340909957886
Test Epoch50 layer1 out_loss 0.5719959735870361, R2 0.5659987926483154
Test Epoch50 layer2 out_loss 0.5714378356933594, R2 0.5664223432540894
Test Epoch50 layer3 out_loss 0.5623946785926819, R2 0.5732837915420532
Test Epoch50 layer4 out_loss 0.594251811504364, R2 0.5491122603416443
Test Epoch50 layer5 out_loss 0.5700364112854004, R2 0.5674856901168823
Test Epoch50 layer6 out_loss 0.5484940409660339, R2 0.5838309526443481
Train Epoch51 out_loss 0.524631917476654, R2 0.6070010662078857
Test Epoch51 layer0 out_loss 0.584908664226532, R2 0.5562013387680054
Test Epoch51 layer1 out_loss 0.5678766369819641, R2 0.5691243410110474
Test Epoch51 layer2 out_loss 0.5431972146034241, R2 0.5878498554229736
Test Epoch51 layer3 out_loss 0.5536321401596069, R2 0.5799323320388794
Test Epoch51 layer4 out_loss 0.5559449195861816, R2 0.5781775712966919
Test Epoch51 layer5 out_loss 0.5478881001472473, R2 0.584290623664856
Test Epoch51 layer6 out_loss 0.5523072481155396, R2 0.5809376239776611
Train Epoch52 out_loss 0.524875819683075, R2 0.606817901134491
Test Epoch52 layer0 out_loss 0.5898666977882385, R2 0.5524394512176514
Test Epoch52 layer1 out_loss 0.5372095108032227, R2 0.5923930406570435
Test Epoch52 layer2 out_loss 0.5296897888183594, R2 0.5980985760688782
Test Epoch52 layer3 out_loss 0.5369358658790588, R2 0.5926007032394409
Test Epoch52 layer4 out_loss 0.5499229431152344, R2 0.5827467441558838
Test Epoch52 layer5 out_loss 0.5478599071502686, R2 0.5843120813369751
Test Epoch52 layer6 out_loss 0.5345220565795898, R2 0.5944321155548096
Train Epoch53 out_loss 0.5237466096878052, R2 0.6076638102531433
Test Epoch53 layer0 out_loss 0.5259444117546082, R2 0.6009403467178345
Test Epoch53 layer1 out_loss 0.5191143155097961, R2 0.6061227321624756
Test Epoch53 layer2 out_loss 0.5124719738960266, R2 0.611162543296814
Test Epoch53 layer3 out_loss 0.506415069103241, R2 0.6157582998275757
Test Epoch53 layer4 out_loss 0.5085580945014954, R2 0.6141322255134583
Test Epoch53 layer5 out_loss 0.5092219114303589, R2 0.6136285662651062
Test Epoch53 layer6 out_loss 0.5109440088272095, R2 0.6123219728469849
Train Epoch54 out_loss 0.5169647336006165, R2 0.6127440929412842
Test Epoch54 layer0 out_loss 0.6469874382019043, R2 0.5090991854667664
Test Epoch54 layer1 out_loss 0.6610312461853027, R2 0.4984434247016907
Test Epoch54 layer2 out_loss 0.6327707767486572, R2 0.5198860168457031
Test Epoch54 layer3 out_loss 0.6300259232521057, R2 0.5219687223434448
Test Epoch54 layer4 out_loss 0.6223820447921753, R2 0.5277684926986694
Test Epoch54 layer5 out_loss 0.6030643582344055, R2 0.5424257516860962
Test Epoch54 layer6 out_loss 0.6305322051048279, R2 0.5215845704078674
Train Epoch55 out_loss 0.5419546961784363, R2 0.5940247774124146
Test Epoch55 layer0 out_loss 0.6044220328330994, R2 0.5413956046104431
Test Epoch55 layer1 out_loss 0.5805494785308838, R2 0.5595089197158813
Test Epoch55 layer2 out_loss 0.5840984582901001, R2 0.5568161010742188
Test Epoch55 layer3 out_loss 0.5921310186386108, R2 0.5507214069366455
Test Epoch55 layer4 out_loss 0.5853760838508606, R2 0.5558466911315918
Test Epoch55 layer5 out_loss 0.5661107897758484, R2 0.5704642534255981
Test Epoch55 layer6 out_loss 0.5474510192871094, R2 0.584622323513031
Train Epoch56 out_loss 0.5136207938194275, R2 0.6152491569519043
Test Epoch56 layer0 out_loss 0.5649959444999695, R2 0.5713101029396057
Test Epoch56 layer1 out_loss 0.5685673356056213, R2 0.5686002969741821
Test Epoch56 layer2 out_loss 0.5583169460296631, R2 0.5763777494430542
Test Epoch56 layer3 out_loss 0.5574102997779846, R2 0.5770657062530518
Test Epoch56 layer4 out_loss 0.5647485256195068, R2 0.5714977979660034
Test Epoch56 layer5 out_loss 0.562919020652771, R2 0.5728859901428223
Test Epoch56 layer6 out_loss 0.5685864090919495, R2 0.5685858726501465
Train Epoch57 out_loss 0.5201813578605652, R2 0.6103346347808838
Test Epoch57 layer0 out_loss 0.5077323913574219, R2 0.6147587299346924
Test Epoch57 layer1 out_loss 0.5059373378753662, R2 0.6161207556724548
Test Epoch57 layer2 out_loss 0.5004643201828003, R2 0.6202733516693115
Test Epoch57 layer3 out_loss 0.5007801055908203, R2 0.6200338006019592
Test Epoch57 layer4 out_loss 0.5037739872932434, R2 0.6177622079849243
Test Epoch57 layer5 out_loss 0.5057452917098999, R2 0.6162664890289307
Test Epoch57 layer6 out_loss 0.5097737312316895, R2 0.6132099032402039
Train Epoch58 out_loss 0.5169196128845215, R2 0.6127778887748718
Test Epoch58 layer0 out_loss 0.5905641317367554, R2 0.5519102811813354
Test Epoch58 layer1 out_loss 0.5893311500549316, R2 0.55284583568573
Test Epoch58 layer2 out_loss 0.5940066576004028, R2 0.5492982864379883
Test Epoch58 layer3 out_loss 0.5899338722229004, R2 0.5523884892463684
Test Epoch58 layer4 out_loss 0.5783129334449768, R2 0.5612058639526367
Test Epoch58 layer5 out_loss 0.5777697563171387, R2 0.5616180300712585
Test Epoch58 layer6 out_loss 0.5797127485275269, R2 0.560143768787384
Train Epoch59 out_loss 0.531173825263977, R2 0.6021007299423218
Test Epoch59 layer0 out_loss 0.534916877746582, R2 0.5941325426101685
Test Epoch59 layer1 out_loss 0.5138917565345764, R2 0.6100853681564331
Test Epoch59 layer2 out_loss 0.5242220163345337, R2 0.6022472381591797
Test Epoch59 layer3 out_loss 0.52448570728302, R2 0.6020472049713135
Test Epoch59 layer4 out_loss 0.525938093662262, R2 0.6009451746940613
Test Epoch59 layer5 out_loss 0.5254335999488831, R2 0.6013279557228088
Test Epoch59 layer6 out_loss 0.5251023173332214, R2 0.6015793085098267
Train Epoch60 out_loss 0.525337278842926, R2 0.6064728498458862
Test Epoch60 layer0 out_loss 0.5160252451896667, R2 0.6084665656089783
Test Epoch60 layer1 out_loss 0.5113853812217712, R2 0.6119870543479919
Test Epoch60 layer2 out_loss 0.5110190510749817, R2 0.6122649908065796
Test Epoch60 layer3 out_loss 0.5135424137115479, R2 0.6103503704071045
Test Epoch60 layer4 out_loss 0.5104411840438843, R2 0.6127034425735474
Test Epoch60 layer5 out_loss 0.5192322134971619, R2 0.6060332655906677
Test Epoch60 layer6 out_loss 0.5301679372787476, R2 0.5977358222007751
Train Epoch61 out_loss 0.5314776301383972, R2 0.6018723845481873
Test Epoch61 layer0 out_loss 0.5049130916595459, R2 0.6168978810310364
Test Epoch61 layer1 out_loss 0.505462646484375, R2 0.6164809465408325
Test Epoch61 layer2 out_loss 0.502170741558075, R2 0.6189786195755005
Test Epoch61 layer3 out_loss 0.5072104334831238, R2 0.6151548027992249
Test Epoch61 layer4 out_loss 0.5055446624755859, R2 0.616418719291687
Test Epoch61 layer5 out_loss 0.5169431567192078, R2 0.6077700853347778
Test Epoch61 layer6 out_loss 0.519621729850769, R2 0.6057376861572266
Train Epoch62 out_loss 0.5129277110099792, R2 0.6157681941986084
Test Epoch62 layer0 out_loss 0.5304006934165955, R2 0.5975592136383057
Test Epoch62 layer1 out_loss 0.5450180172920227, R2 0.5864683389663696
Test Epoch62 layer2 out_loss 0.5547316074371338, R2 0.5790981650352478
Test Epoch62 layer3 out_loss 0.5632463097572327, R2 0.572637677192688
Test Epoch62 layer4 out_loss 0.5474627017974854, R2 0.5846134424209595
Test Epoch62 layer5 out_loss 0.5635652542114258, R2 0.5723956227302551
Test Epoch62 layer6 out_loss 0.5807980895042419, R2 0.5593202710151672
Train Epoch63 out_loss 0.5266408920288086, R2 0.6054956912994385
Test Epoch63 layer0 out_loss 0.5104483962059021, R2 0.6126980185508728
Test Epoch63 layer1 out_loss 0.5238518714904785, R2 0.6025280952453613
Test Epoch63 layer2 out_loss 0.5299351215362549, R2 0.5979124307632446
Test Epoch63 layer3 out_loss 0.5163467526435852, R2 0.6082226037979126
Test Epoch63 layer4 out_loss 0.5485367774963379, R2 0.5837984681129456
Test Epoch63 layer5 out_loss 0.5461362600326538, R2 0.5856198668479919
Test Epoch63 layer6 out_loss 0.5560775399208069, R2 0.578076958656311
Train Epoch64 out_loss 0.5121985673904419, R2 0.6163147687911987
Test Epoch64 layer0 out_loss 0.5070763826370239, R2 0.6152564883232117
Test Epoch64 layer1 out_loss 0.5054060816764832, R2 0.616523802280426
Test Epoch64 layer2 out_loss 0.4996052086353302, R2 0.6209251880645752
Test Epoch64 layer3 out_loss 0.5021882653236389, R2 0.6189653277397156
Test Epoch64 layer4 out_loss 0.5037906169891357, R2 0.6177495718002319
Test Epoch64 layer5 out_loss 0.5058917999267578, R2 0.6161552667617798
Test Epoch64 layer6 out_loss 0.5061783790588379, R2 0.6159378290176392
Train Epoch65 out_loss 0.5064080953598022, R2 0.6206525564193726
Test Epoch65 layer0 out_loss 0.5287026166915894, R2 0.5988476276397705
Test Epoch65 layer1 out_loss 0.49599745869636536, R2 0.6236625909805298
Test Epoch65 layer2 out_loss 0.49098747968673706, R2 0.6274639368057251
Test Epoch65 layer3 out_loss 0.4934289753437042, R2 0.625611424446106
Test Epoch65 layer4 out_loss 0.49536222219467163, R2 0.6241446137428284
Test Epoch65 layer5 out_loss 0.49708011746406555, R2 0.6228411197662354
Test Epoch65 layer6 out_loss 0.500100314617157, R2 0.6205495595932007
Train Epoch66 out_loss 0.507129967212677, R2 0.6201111078262329
Test Epoch66 layer0 out_loss 0.5253065228462219, R2 0.6014243960380554
Test Epoch66 layer1 out_loss 0.5054619312286377, R2 0.6164814233779907
Test Epoch66 layer2 out_loss 0.5116250514984131, R2 0.6118052005767822
Test Epoch66 layer3 out_loss 0.5138949751853943, R2 0.6100829243659973
Test Epoch66 layer4 out_loss 0.5203238725662231, R2 0.6052049398422241
Test Epoch66 layer5 out_loss 0.5265058279037476, R2 0.6005144119262695
Test Epoch66 layer6 out_loss 0.5357024669647217, R2 0.5935364961624146
Train Epoch67 out_loss 0.5293886065483093, R2 0.6034374237060547
Test Epoch67 layer0 out_loss 0.5028666853904724, R2 0.6184505820274353
Test Epoch67 layer1 out_loss 0.5124528408050537, R2 0.6111770868301392
Test Epoch67 layer2 out_loss 0.5054498910903931, R2 0.6164906024932861
Test Epoch67 layer3 out_loss 0.5073980689048767, R2 0.6150124073028564
Test Epoch67 layer4 out_loss 0.49718979001045227, R2 0.6227579116821289
Test Epoch67 layer5 out_loss 0.5111426711082458, R2 0.6121712327003479
Test Epoch67 layer6 out_loss 0.517016589641571, R2 0.6077144145965576
Train Epoch68 out_loss 0.5119009017944336, R2 0.6165373921394348
Test Epoch68 layer0 out_loss 0.5362424254417419, R2 0.5931267738342285
Test Epoch68 layer1 out_loss 0.5387623310089111, R2 0.5912147760391235
Test Epoch68 layer2 out_loss 0.5225822925567627, R2 0.6034914255142212
Test Epoch68 layer3 out_loss 0.5224179029464722, R2 0.6036161184310913
Test Epoch68 layer4 out_loss 0.5134879946708679, R2 0.6103916764259338
Test Epoch68 layer5 out_loss 0.5265533924102783, R2 0.6004783511161804
Test Epoch68 layer6 out_loss 0.530800998210907, R2 0.5972554683685303
Train Epoch69 out_loss 0.516777515411377, R2 0.6128848791122437
Test Epoch69 layer0 out_loss 0.500541627407074, R2 0.6202147006988525
Test Epoch69 layer1 out_loss 0.4976079761981964, R2 0.6224406361579895
Test Epoch69 layer2 out_loss 0.4978322386741638, R2 0.6222704648971558
Test Epoch69 layer3 out_loss 0.4986319839954376, R2 0.6216636896133423
Test Epoch69 layer4 out_loss 0.4983445405960083, R2 0.6218817830085754
Test Epoch69 layer5 out_loss 0.49903634190559387, R2 0.6213568449020386
Test Epoch69 layer6 out_loss 0.4996854066848755, R2 0.6208643913269043
Train Epoch70 out_loss 0.5078288912773132, R2 0.6195881366729736
Test Epoch70 layer0 out_loss 0.502726137638092, R2 0.6185572147369385
Test Epoch70 layer1 out_loss 0.4920732080936432, R2 0.6266401410102844
Test Epoch70 layer2 out_loss 0.4877246916294098, R2 0.6299395561218262
Test Epoch70 layer3 out_loss 0.48904678225517273, R2 0.6289364099502563
Test Epoch70 layer4 out_loss 0.4865736961364746, R2 0.6308128833770752
Test Epoch70 layer5 out_loss 0.49244681000709534, R2 0.6263566613197327
Test Epoch70 layer6 out_loss 0.49563461542129517, R2 0.6239379048347473
Train Epoch71 out_loss 0.5046157836914062, R2 0.6219946146011353
Test Epoch71 layer0 out_loss 0.5294302105903625, R2 0.5982955694198608
Test Epoch71 layer1 out_loss 0.5053284764289856, R2 0.6165827512741089
Test Epoch71 layer2 out_loss 0.5031829476356506, R2 0.6182106733322144
Test Epoch71 layer3 out_loss 0.5060264468193054, R2 0.6160531044006348
Test Epoch71 layer4 out_loss 0.5023018717765808, R2 0.6188791394233704
Test Epoch71 layer5 out_loss 0.5147461295127869, R2 0.609437108039856
Test Epoch71 layer6 out_loss 0.5209622383117676, R2 0.6047205924987793
Train Epoch72 out_loss 0.8109923601150513, R2 0.39248937368392944
Test Epoch72 layer0 out_loss 0.5466293096542358, R2 0.5852457284927368
Test Epoch72 layer1 out_loss 0.5326150059700012, R2 0.595879077911377
Test Epoch72 layer2 out_loss 0.5425089597702026, R2 0.5883720517158508
Test Epoch72 layer3 out_loss 0.5427126884460449, R2 0.5882174968719482
Test Epoch72 layer4 out_loss 0.5381502509117126, R2 0.5916792750358582
Test Epoch72 layer5 out_loss 0.5444530248641968, R2 0.5868970155715942
Test Epoch72 layer6 out_loss 0.6370627284049988, R2 0.5166295766830444
Train Epoch73 out_loss 0.5426304936408997, R2 0.5935181379318237
Test Epoch73 layer0 out_loss 0.504168689250946, R2 0.6174627542495728
Test Epoch73 layer1 out_loss 0.4899645447731018, R2 0.6282401084899902
Test Epoch73 layer2 out_loss 0.4881131649017334, R2 0.6296448111534119
Test Epoch73 layer3 out_loss 0.4903143644332886, R2 0.6279746294021606
Test Epoch73 layer4 out_loss 0.4929889142513275, R2 0.6259453296661377
Test Epoch73 layer5 out_loss 0.4980696439743042, R2 0.6220903396606445
Test Epoch73 layer6 out_loss 0.5018298029899597, R2 0.6192373037338257
Train Epoch74 out_loss 0.5364660024642944, R2 0.5981359481811523
Test Epoch74 layer0 out_loss 0.5334608554840088, R2 0.5952373147010803
Test Epoch74 layer1 out_loss 0.5026344656944275, R2 0.6186268329620361
Test Epoch74 layer2 out_loss 0.48785051703453064, R2 0.629844069480896
Test Epoch74 layer3 out_loss 0.48810648918151855, R2 0.6296498775482178
Test Epoch74 layer4 out_loss 0.4851321578025818, R2 0.6319066286087036
Test Epoch74 layer5 out_loss 0.4815855324268341, R2 0.634597659111023
Test Epoch74 layer6 out_loss 0.48714280128479004, R2 0.6303811073303223
Train Epoch75 out_loss 0.5127248764038086, R2 0.6159200072288513
Test Epoch75 layer0 out_loss 0.5517027974128723, R2 0.581396222114563
Test Epoch75 layer1 out_loss 0.5237787961959839, R2 0.6025835275650024
Test Epoch75 layer2 out_loss 0.5154284238815308, R2 0.6089193820953369
Test Epoch75 layer3 out_loss 0.5212954878807068, R2 0.6044677495956421
Test Epoch75 layer4 out_loss 0.5267304182052612, R2 0.6003440022468567
Test Epoch75 layer5 out_loss 0.5283418297767639, R2 0.5991213321685791
Test Epoch75 layer6 out_loss 0.5291878581047058, R2 0.5984793901443481
Train Epoch76 out_loss 0.4960156977176666, R2 0.6284372806549072
Test Epoch76 layer0 out_loss 0.5443685054779053, R2 0.5869611501693726
Test Epoch76 layer1 out_loss 0.5110048055648804, R2 0.6122758388519287
Test Epoch76 layer2 out_loss 0.5297572016716003, R2 0.5980474948883057
Test Epoch76 layer3 out_loss 0.52452552318573, R2 0.6020169258117676
Test Epoch76 layer4 out_loss 0.5258248448371887, R2 0.6010311245918274
Test Epoch76 layer5 out_loss 0.5248284339904785, R2 0.6017872095108032
Test Epoch76 layer6 out_loss 0.5156095027923584, R2 0.6087819933891296
Train Epoch77 out_loss 0.512717068195343, R2 0.6159260272979736
Test Epoch77 layer0 out_loss 0.5596123337745667, R2 0.575394868850708
Test Epoch77 layer1 out_loss 0.5553475022315979, R2 0.578630805015564
Test Epoch77 layer2 out_loss 0.5458852648735046, R2 0.5858103036880493
Test Epoch77 layer3 out_loss 0.546216607093811, R2 0.5855588912963867
Test Epoch77 layer4 out_loss 0.5778115391731262, R2 0.5615862607955933
Test Epoch77 layer5 out_loss 0.5780258774757385, R2 0.561423659324646
Test Epoch77 layer6 out_loss 0.5709016919136047, R2 0.5668291449546814
Train Epoch78 out_loss 0.510179877281189, R2 0.6178264617919922
Test Epoch78 layer0 out_loss 0.5025209784507751, R2 0.6187129020690918
Test Epoch78 layer1 out_loss 0.49380311369895935, R2 0.6253275871276855
Test Epoch78 layer2 out_loss 0.48991191387176514, R2 0.6282800436019897
Test Epoch78 layer3 out_loss 0.490536093711853, R2 0.6278064250946045
Test Epoch78 layer4 out_loss 0.49252137541770935, R2 0.6263000965118408
Test Epoch78 layer5 out_loss 0.4922527074813843, R2 0.6265039443969727
Test Epoch78 layer6 out_loss 0.49404799938201904, R2 0.6251417398452759
Train Epoch79 out_loss 0.4950976073741913, R2 0.6291247606277466
Test Epoch79 layer0 out_loss 0.4997038245201111, R2 0.6208504438400269
Test Epoch79 layer1 out_loss 0.5101444125175476, R2 0.6129286289215088
Test Epoch79 layer2 out_loss 0.5071290731430054, R2 0.6152164936065674
Test Epoch79 layer3 out_loss 0.5087059140205383, R2 0.6140201091766357
Test Epoch79 layer4 out_loss 0.5013868808746338, R2 0.6195733547210693
Test Epoch79 layer5 out_loss 0.4997200071811676, R2 0.6208381652832031
Test Epoch79 layer6 out_loss 0.49782243371009827, R2 0.6222779154777527
Train Epoch80 out_loss 0.507948100566864, R2 0.6194983720779419
Test Epoch80 layer0 out_loss 0.5120571851730347, R2 0.6114773750305176
Test Epoch80 layer1 out_loss 0.4895181357860565, R2 0.628578782081604
Test Epoch80 layer2 out_loss 0.49172553420066833, R2 0.6269038915634155
Test Epoch80 layer3 out_loss 0.4941461384296417, R2 0.6250673532485962
Test Epoch80 layer4 out_loss 0.5013297200202942, R2 0.6196167469024658
Test Epoch80 layer5 out_loss 0.501276969909668, R2 0.6196568012237549
Test Epoch80 layer6 out_loss 0.5067667365074158, R2 0.6154914498329163
Train Epoch81 out_loss 0.5280370712280273, R2 0.6044504046440125
Test Epoch81 layer0 out_loss 0.5486714243888855, R2 0.5836963653564453
Test Epoch81 layer1 out_loss 0.5301138162612915, R2 0.5977768898010254
Test Epoch81 layer2 out_loss 0.5155364274978638, R2 0.6088374853134155
Test Epoch81 layer3 out_loss 0.5066468119621277, R2 0.6155824661254883
Test Epoch81 layer4 out_loss 0.5151641368865967, R2 0.6091198921203613
Test Epoch81 layer5 out_loss 0.5042806267738342, R2 0.617377758026123
Test Epoch81 layer6 out_loss 0.4995512366294861, R2 0.6209661960601807
Train Epoch82 out_loss 0.5108243823051453, R2 0.6173439025878906
Test Epoch82 layer0 out_loss 0.5438964366912842, R2 0.5873193144798279
Test Epoch82 layer1 out_loss 0.5481120944023132, R2 0.5841207504272461
Test Epoch82 layer2 out_loss 0.5322322845458984, R2 0.5961694717407227
Test Epoch82 layer3 out_loss 0.5382720828056335, R2 0.5915868282318115
Test Epoch82 layer4 out_loss 0.5336728692054749, R2 0.5950764417648315
Test Epoch82 layer5 out_loss 0.5393552780151367, R2 0.5907649397850037
Test Epoch82 layer6 out_loss 0.5383279323577881, R2 0.5915443897247314
Train Epoch83 out_loss 0.504819929599762, R2 0.6218416690826416
Test Epoch83 layer0 out_loss 0.49723461270332336, R2 0.6227239370346069
Test Epoch83 layer1 out_loss 0.4893861413002014, R2 0.6286789178848267
Test Epoch83 layer2 out_loss 0.49717605113983154, R2 0.6227683424949646
Test Epoch83 layer3 out_loss 0.4982154965400696, R2 0.6219797134399414
Test Epoch83 layer4 out_loss 0.496507853269577, R2 0.6232753396034241
Test Epoch83 layer5 out_loss 0.5005504488945007, R2 0.6202080249786377
Test Epoch83 layer6 out_loss 0.5005664229393005, R2 0.6201959252357483
Train Epoch84 out_loss 0.5027603507041931, R2 0.623384952545166
Test Epoch84 layer0 out_loss 0.506878137588501, R2 0.61540687084198
Test Epoch84 layer1 out_loss 0.5032342076301575, R2 0.618171751499176
Test Epoch84 layer2 out_loss 0.5130494236946106, R2 0.6107244491577148
Test Epoch84 layer3 out_loss 0.5100258588790894, R2 0.6130186319351196
Test Epoch84 layer4 out_loss 0.5186039209365845, R2 0.6065100431442261
Test Epoch84 layer5 out_loss 0.5327571034431458, R2 0.5957712531089783
Test Epoch84 layer6 out_loss 0.5468795895576477, R2 0.5850558280944824
Train Epoch85 out_loss 0.4846307039260864, R2 0.6369657516479492
Test Epoch85 layer0 out_loss 0.6008061170578003, R2 0.5441391468048096
Test Epoch85 layer1 out_loss 0.59333735704422, R2 0.5498061180114746
Test Epoch85 layer2 out_loss 0.6160176396369934, R2 0.5325974225997925
Test Epoch85 layer3 out_loss 0.6054773926734924, R2 0.5405948758125305
Test Epoch85 layer4 out_loss 0.637275755405426, R2 0.5164679288864136
Test Epoch85 layer5 out_loss 0.6398319005966187, R2 0.5145283937454224
Test Epoch85 layer6 out_loss 0.6709219217300415, R2 0.4909389019012451
Train Epoch86 out_loss 0.5048027038574219, R2 0.6218544840812683
Test Epoch86 layer0 out_loss 0.49762892723083496, R2 0.6224247217178345
Test Epoch86 layer1 out_loss 0.496538370847702, R2 0.6232521533966064
Test Epoch86 layer2 out_loss 0.4983159005641937, R2 0.6219034790992737
Test Epoch86 layer3 out_loss 0.5119017362594604, R2 0.6115952730178833
Test Epoch86 layer4 out_loss 0.5198045372962952, R2 0.605599045753479
Test Epoch86 layer5 out_loss 0.5190524458885193, R2 0.6061697006225586
Test Epoch86 layer6 out_loss 0.5194657444953918, R2 0.6058560609817505
Train Epoch87 out_loss 0.5010577440261841, R2 0.624660313129425
Test Epoch87 layer0 out_loss 0.5098350644111633, R2 0.6131633520126343
Test Epoch87 layer1 out_loss 0.5530945062637329, R2 0.5803403258323669
Test Epoch87 layer2 out_loss 0.5587527751922607, R2 0.5760470628738403
Test Epoch87 layer3 out_loss 0.5610146522521973, R2 0.5743309259414673
Test Epoch87 layer4 out_loss 0.5723467469215393, R2 0.5657327175140381
Test Epoch87 layer5 out_loss 0.5646976828575134, R2 0.5715364217758179
Test Epoch87 layer6 out_loss 0.5702195167541504, R2 0.5673466920852661
Train Epoch88 out_loss 0.4999733865261078, R2 0.6254721879959106
Test Epoch88 layer0 out_loss 0.502466082572937, R2 0.6187545657157898
Test Epoch88 layer1 out_loss 0.4870235323905945, R2 0.6304715871810913
Test Epoch88 layer2 out_loss 0.48648956418037415, R2 0.6308767199516296
Test Epoch88 layer3 out_loss 0.4857122004032135, R2 0.6314665079116821
Test Epoch88 layer4 out_loss 0.4887605309486389, R2 0.6291536092758179
Test Epoch88 layer5 out_loss 0.49300360679626465, R2 0.6259341835975647
Test Epoch88 layer6 out_loss 0.49978289008140564, R2 0.620790421962738
Train Epoch89 out_loss 1.0957181453704834, R2 0.17920255661010742
Test Epoch89 layer0 out_loss 0.547533392906189, R2 0.5845597982406616
Test Epoch89 layer1 out_loss 0.5792233943939209, R2 0.5605150461196899
Test Epoch89 layer2 out_loss 0.5977970957756042, R2 0.5464223027229309
Test Epoch89 layer3 out_loss 0.6295549273490906, R2 0.5223261117935181
Test Epoch89 layer4 out_loss 0.6580362319946289, R2 0.5007159113883972
Test Epoch89 layer5 out_loss 0.7665666341781616, R2 0.4183686375617981
Test Epoch89 layer6 out_loss 0.6893466711044312, R2 0.4769591689109802
Train Epoch90 out_loss 0.5416823625564575, R2 0.5942286849021912
Test Epoch90 layer0 out_loss 0.5146778225898743, R2 0.6094889044761658
Test Epoch90 layer1 out_loss 0.513933002948761, R2 0.6100540161132812
Test Epoch90 layer2 out_loss 0.5190538167953491, R2 0.6061686277389526
Test Epoch90 layer3 out_loss 0.5162391066551208, R2 0.6083043217658997
Test Epoch90 layer4 out_loss 0.5230963826179504, R2 0.603101372718811
Test Epoch90 layer5 out_loss 0.5303581357002258, R2 0.5975915193557739
Test Epoch90 layer6 out_loss 0.5424277782440186, R2 0.5884336829185486
Train Epoch91 out_loss 0.5246017575263977, R2 0.6070237755775452
Test Epoch91 layer0 out_loss 0.5258387923240662, R2 0.6010205745697021
Test Epoch91 layer1 out_loss 0.49949130415916443, R2 0.6210116147994995
Test Epoch91 layer2 out_loss 0.493394672870636, R2 0.6256374716758728
Test Epoch91 layer3 out_loss 0.49281883239746094, R2 0.6260743737220764
Test Epoch91 layer4 out_loss 0.49249711632728577, R2 0.6263184547424316
Test Epoch91 layer5 out_loss 0.4948389232158661, R2 0.6245416402816772
Test Epoch91 layer6 out_loss 0.498631089925766, R2 0.6216643452644348
Train Epoch92 out_loss 0.5240394473075867, R2 0.6074448823928833
Test Epoch92 layer0 out_loss 0.5038626790046692, R2 0.6176949143409729
Test Epoch92 layer1 out_loss 0.4905296266078949, R2 0.6278113126754761
Test Epoch92 layer2 out_loss 0.4917452335357666, R2 0.6268889904022217
Test Epoch92 layer3 out_loss 0.49415889382362366, R2 0.625057578086853
Test Epoch92 layer4 out_loss 0.4942932426929474, R2 0.6249556541442871
Test Epoch92 layer5 out_loss 0.49516159296035767, R2 0.6242967844009399
Test Epoch92 layer6 out_loss 0.5226096510887146, R2 0.6034706830978394
Train Epoch93 out_loss 0.5073964595794678, R2 0.619912326335907
Test Epoch93 layer0 out_loss 0.5117948651313782, R2 0.6116763353347778
