Start Training
Train Epoch0 out_loss 1.5165209770202637, R2 -0.1440638303756714
Test Epoch75 layer0 out_loss 0.5421941876411438, R2 0.5999889373779297
Test Epoch75 layer1 out_loss 0.506911039352417, R2 0.6260195374488831
Test Epoch75 layer2 out_loss 0.5005678534507751, R2 0.6306993365287781
Test Epoch75 layer3 out_loss 0.5029506087303162, R2 0.6289414167404175
Train Epoch76 out_loss 0.5284031629562378, R2 0.6013726592063904
Test Epoch76 layer0 out_loss 0.5480469465255737, R2 0.5956709384918213
Test Epoch76 layer1 out_loss 0.4904654622077942, R2 0.6381524801254272
Test Epoch76 layer2 out_loss 0.4931701123714447, R2 0.6361570954322815
Test Epoch76 layer3 out_loss 0.5712405443191528, R2 0.5785595774650574
Train Epoch77 out_loss 0.5187243819236755, R2 0.6086743474006653
Test Epoch77 layer0 out_loss 0.582112193107605, R2 0.5705388784408569
Test Epoch77 layer1 out_loss 0.5097792744636536, R2 0.6239034533500671
Test Epoch77 layer2 out_loss 0.5130964517593384, R2 0.6214561462402344
Test Epoch77 layer3 out_loss 0.5116853713989258, R2 0.6224972009658813
Train Epoch78 out_loss 0.5088926553726196, R2 0.6160916090011597
Test Epoch78 layer0 out_loss 0.619033932685852, R2 0.5432993769645691
Test Epoch78 layer1 out_loss 0.6763779520988464, R2 0.500993013381958
Test Epoch78 layer2 out_loss 0.6972903609275818, R2 0.485564649105072
Test Epoch78 layer3 out_loss 0.694125771522522, R2 0.4878993630409241
Train Epoch79 out_loss 0.5131833553314209, R2 0.6128547787666321
Test Epoch79 layer0 out_loss 0.548618733882904, R2 0.5952491164207458
Test Epoch79 layer1 out_loss 0.5359217524528503, R2 0.6046165227890015
Test Epoch79 layer2 out_loss 0.5488831996917725, R2 0.595054030418396
Test Epoch79 layer3 out_loss 0.5445618033409119, R2 0.5982421636581421
Train Epoch80 out_loss 0.5159991979598999, R2 0.6107299327850342
Test Epoch80 layer0 out_loss 0.5269281268119812, R2 0.6112516522407532
Test Epoch80 layer1 out_loss 0.5014424324035645, R2 0.6300541162490845
Test Epoch80 layer2 out_loss 0.4970560669898987, R2 0.63329017162323
Test Epoch80 layer3 out_loss 0.49720942974090576, R2 0.6331770420074463
Train Epoch81 out_loss 0.517107367515564, R2 0.6098942756652832
Test Epoch81 layer0 out_loss 0.6466618776321411, R2 0.5229164958000183
Test Epoch81 layer1 out_loss 0.5965325236320496, R2 0.5599000453948975
Test Epoch81 layer2 out_loss 0.5910264253616333, R2 0.5639622807502747
Test Epoch81 layer3 out_loss 0.5865791440010071, R2 0.5672433376312256
Train Epoch82 out_loss 0.5266788601875305, R2 0.6026734709739685
Test Epoch82 layer0 out_loss 0.5731215476989746, R2 0.5771718621253967
Test Epoch82 layer1 out_loss 0.5306843519210815, R2 0.6084804534912109
Test Epoch82 layer2 out_loss 0.538002073764801, R2 0.6030817031860352
Test Epoch82 layer3 out_loss 0.5337772965431213, R2 0.6061986088752747
Train Epoch83 out_loss 0.5125104188919067, R2 0.6133621335029602
Test Epoch83 layer0 out_loss 0.5706297755241394, R2 0.5790101289749146
Test Epoch83 layer1 out_loss 0.535903811454773, R2 0.6046297550201416
Test Epoch83 layer2 out_loss 0.5266193747520447, R2 0.6114794611930847
Test Epoch83 layer3 out_loss 0.5312386751174927, R2 0.6080714464187622
Train Epoch84 out_loss 0.49750110507011414, R2 0.6246854066848755
Test Epoch84 layer0 out_loss 0.537399172782898, R2 0.6035264730453491
Test Epoch84 layer1 out_loss 0.49555978178977966, R2 0.6343940496444702
Test Epoch84 layer2 out_loss 0.4936361014842987, R2 0.635813295841217
Test Epoch84 layer3 out_loss 0.49296310544013977, R2 0.6363098621368408
Train Epoch85 out_loss 0.5073639750480652, R2 0.6172449588775635
Test Epoch85 layer0 out_loss 0.661899983882904, R2 0.5116743445396423
Test Epoch85 layer1 out_loss 0.5578634142875671, R2 0.5884287357330322
Test Epoch85 layer2 out_loss 0.5543750524520874, R2 0.591002345085144
Test Epoch85 layer3 out_loss 0.5534858107566833, R2 0.591658353805542
Train Epoch86 out_loss 0.5168079137802124, R2 0.6101201176643372
Test Epoch86 layer0 out_loss 0.5554938912391663, R2 0.5901768803596497
Test Epoch86 layer1 out_loss 0.5039891004562378, R2 0.6281752586364746
Test Epoch86 layer2 out_loss 0.5075366497039795, R2 0.6255580186843872
Test Epoch86 layer3 out_loss 0.5085973143577576, R2 0.6247754693031311
Train Epoch87 out_loss 0.5076149106025696, R2 0.6170557737350464
Test Epoch87 layer0 out_loss 0.656632661819458, R2 0.5155603885650635
Test Epoch87 layer1 out_loss 0.6267394423484802, R2 0.5376145243644714
Test Epoch87 layer2 out_loss 0.6606548428535461, R2 0.5125930309295654
Test Epoch87 layer3 out_loss 0.662066638469696, R2 0.5115513801574707
Train Epoch88 out_loss 0.5159808993339539, R2 0.610744297504425
Test Epoch88 layer0 out_loss 0.5321272015571594, R2 0.6074159741401672
Test Epoch88 layer1 out_loss 0.49550819396972656, R2 0.6344321966171265
Test Epoch88 layer2 out_loss 0.49298539757728577, R2 0.6362934112548828
Test Epoch88 layer3 out_loss 0.49420487880706787, R2 0.6353936791419983
Train Epoch89 out_loss 0.5063263177871704, R2 0.6180278658866882
Test Epoch89 layer0 out_loss 0.5463569164276123, R2 0.5969178080558777
Test Epoch89 layer1 out_loss 0.4952969253063202, R2 0.6345880031585693
Test Epoch89 layer2 out_loss 0.4948154389858246, R2 0.6349432468414307
Test Epoch89 layer3 out_loss 0.49434852600097656, R2 0.6352877020835876
Train Epoch90 out_loss 0.5182200074195862, R2 0.6090543270111084
Test Epoch90 layer0 out_loss 0.6587684750556946, R2 0.5139846801757812
Test Epoch90 layer1 out_loss 0.5256766676902771, R2 0.6121749877929688
Test Epoch90 layer2 out_loss 0.5282334685325623, R2 0.6102886199951172
Test Epoch90 layer3 out_loss 0.5403744578361511, R2 0.6013314723968506
Train Epoch91 out_loss 0.49228745698928833, R2 0.628618597984314
Test Epoch91 layer0 out_loss 0.6683884263038635, R2 0.5068874359130859
Test Epoch91 layer1 out_loss 0.5417731404304504, R2 0.600299596786499
Test Epoch91 layer2 out_loss 0.5231590270996094, R2 0.6140323877334595
Test Epoch91 layer3 out_loss 0.5224898457527161, R2 0.6145260334014893
Train Epoch92 out_loss 0.5241008400917053, R2 0.604618489742279
Test Epoch92 layer0 out_loss 0.6153069734573364, R2 0.5460489988327026
Test Epoch92 layer1 out_loss 0.5432043671607971, R2 0.5992436408996582
Test Epoch92 layer2 out_loss 0.529646098613739, R2 0.6092464327812195
Test Epoch92 layer3 out_loss 0.5271432995796204, R2 0.6110929250717163
Train Epoch93 out_loss 0.5149074196815491, R2 0.6115538477897644
Test Epoch93 layer0 out_loss 0.5387057065963745, R2 0.6025626063346863
Test Epoch93 layer1 out_loss 0.49485328793525696, R2 0.634915292263031
Test Epoch93 layer2 out_loss 0.49682676792144775, R2 0.6334593296051025
Test Epoch93 layer3 out_loss 0.5021180510520935, R2 0.6295555830001831
Train Epoch94 out_loss 0.511247992515564, R2 0.6143146753311157
Test Epoch94 layer0 out_loss 0.6062714457511902, R2 0.5527150630950928
Test Epoch94 layer1 out_loss 0.5484856963157654, R2 0.5953472852706909
Test Epoch94 layer2 out_loss 0.5513831973075867, R2 0.5932096242904663
Test Epoch94 layer3 out_loss 0.5583143830299377, R2 0.588096022605896
Train Epoch95 out_loss 0.5208776593208313, R2 0.6070500612258911
Test Epoch95 layer0 out_loss 0.6548008918762207, R2 0.5169118046760559
Test Epoch95 layer1 out_loss 0.5984088778495789, R2 0.5585157871246338
Test Epoch95 layer2 out_loss 0.6156368255615234, R2 0.5458055734634399
Test Epoch95 layer3 out_loss 0.607134997844696, R2 0.5520780086517334
Train Epoch96 out_loss 0.5319374799728394, R2 0.5987062454223633
Test Epoch96 layer0 out_loss 0.5195062756538391, R2 0.6167272329330444
Test Epoch96 layer1 out_loss 0.48834699392318726, R2 0.6397154331207275
Test Epoch96 layer2 out_loss 0.4937296211719513, R2 0.6357443332672119
Test Epoch96 layer3 out_loss 0.49365031719207764, R2 0.6358028650283813
Train Epoch97 out_loss 0.4973909258842468, R2 0.6247686147689819
Test Epoch97 layer0 out_loss 0.5624790191650391, R2 0.5850235223770142
Test Epoch97 layer1 out_loss 0.5079554915428162, R2 0.6252489686012268
Test Epoch97 layer2 out_loss 0.5170401334762573, R2 0.618546724319458
Test Epoch97 layer3 out_loss 0.5216264724731445, R2 0.6151630282402039
Train Epoch98 out_loss 0.5250509977340698, R2 0.603901743888855
Test Epoch98 layer0 out_loss 0.5769678354263306, R2 0.5743342041969299
Test Epoch98 layer1 out_loss 0.5272201895713806, R2 0.6110361814498901
Test Epoch98 layer2 out_loss 0.521194338798523, R2 0.6154818534851074
Test Epoch98 layer3 out_loss 0.5248353481292725, R2 0.6127956509590149
Train Epoch99 out_loss 0.5115621089935303, R2 0.6140775680541992
Test Epoch99 layer0 out_loss 0.5545248985290527, R2 0.5908917188644409
Test Epoch99 layer1 out_loss 0.514738917350769, R2 0.6202443838119507
Test Epoch99 layer2 out_loss 0.5122593641281128, R2 0.622073769569397
Test Epoch99 layer3 out_loss 0.5106171369552612, R2 0.6232852935791016
Best r2 0.6397154331207275 at L1
Figure(640x480)
Figure(640x480)
Figure(640x480)
Figure(640x480)
