Start Training
Train Epoch0 out_loss 0.507885217666626, R2 0.4908366799354553
Test Epoch41 layer3 out_loss 0.20843097567558289, R2 0.7935717105865479
Test Epoch41 layer4 out_loss 0.20831811428070068, R2 0.7936834692955017
Test Epoch41 layer5 out_loss 0.20766663551330566, R2 0.7943286895751953
Test Epoch41 layer6 out_loss 0.2078830897808075, R2 0.794114351272583
Test Epoch41 layer7 out_loss 0.2112317979335785, R2 0.7907978296279907
Train Epoch42 out_loss 0.20377153158187866, R2 0.7957156896591187
Test Epoch42 layer0 out_loss 0.2428368330001831, R2 0.7594964504241943
Test Epoch42 layer1 out_loss 0.21514423191547394, R2 0.7869229316711426
Test Epoch42 layer2 out_loss 0.21182291209697723, R2 0.7902123928070068
Test Epoch42 layer3 out_loss 0.21243324875831604, R2 0.7896078824996948
Test Epoch42 layer4 out_loss 0.2125921994447708, R2 0.789450466632843
Test Epoch42 layer5 out_loss 0.2138349711894989, R2 0.7882196307182312
Test Epoch42 layer6 out_loss 0.21558034420013428, R2 0.7864910364151001
Test Epoch42 layer7 out_loss 0.21906639635562897, R2 0.7830384969711304
Train Epoch43 out_loss 0.20620088279247284, R2 0.7932802438735962
Test Epoch43 layer0 out_loss 0.23922619223594666, R2 0.7630723714828491
Test Epoch43 layer1 out_loss 0.215122252702713, R2 0.7869447469711304
Test Epoch43 layer2 out_loss 0.21386724710464478, R2 0.7881876826286316
Test Epoch43 layer3 out_loss 0.21339480578899384, R2 0.7886555790901184
Test Epoch43 layer4 out_loss 0.21234314143657684, R2 0.7896971702575684
Test Epoch43 layer5 out_loss 0.21270400285720825, R2 0.7893397808074951
Test Epoch43 layer6 out_loss 0.22064083814620972, R2 0.7814791798591614
Test Epoch43 layer7 out_loss 0.21668429672718048, R2 0.7853977084159851
Train Epoch44 out_loss 0.2098146229982376, R2 0.7896574139595032
Test Epoch44 layer0 out_loss 0.24232201278209686, R2 0.760006308555603
Test Epoch44 layer1 out_loss 0.21107636392116547, R2 0.7909517288208008
Test Epoch44 layer2 out_loss 0.20820392668247223, R2 0.7937965989112854
Test Epoch44 layer3 out_loss 0.20945687592029572, R2 0.7925556898117065
Test Epoch44 layer4 out_loss 0.2101351022720337, R2 0.7918839454650879
Test Epoch44 layer5 out_loss 0.21043801307678223, R2 0.7915839552879333
Test Epoch44 layer6 out_loss 0.21119403839111328, R2 0.7908352017402649
Test Epoch44 layer7 out_loss 0.2130744308233261, R2 0.7889728546142578
Train Epoch45 out_loss 0.21008463203907013, R2 0.7893866896629333
Test Epoch45 layer0 out_loss 0.2394280880689621, R2 0.7628724575042725
Test Epoch45 layer1 out_loss 0.21250024437904358, R2 0.7895415425300598
Test Epoch45 layer2 out_loss 0.20922516286373138, R2 0.7927851676940918
Test Epoch45 layer3 out_loss 0.20845019817352295, R2 0.7935526967048645
Test Epoch45 layer4 out_loss 0.20870928466320038, R2 0.7932960987091064
Test Epoch45 layer5 out_loss 0.2074781060218811, R2 0.7945154309272766
Test Epoch45 layer6 out_loss 0.22653935849666595, R2 0.7756373286247253
Test Epoch45 layer7 out_loss 0.21955980360507965, R2 0.7825497984886169
Train Epoch46 out_loss 0.21681071817874908, R2 0.7826436758041382
Test Epoch46 layer0 out_loss 0.24622516334056854, R2 0.7561406493186951
Test Epoch46 layer1 out_loss 0.21167755126953125, R2 0.7903563380241394
Test Epoch46 layer2 out_loss 0.20794260501861572, R2 0.7940554022789001
Test Epoch46 layer3 out_loss 0.2087215632200241, R2 0.7932839393615723
Test Epoch46 layer4 out_loss 0.21045149862766266, R2 0.7915706038475037
Test Epoch46 layer5 out_loss 0.21254339814186096, R2 0.7894988059997559
Test Epoch46 layer6 out_loss 0.2214227318763733, R2 0.7807047963142395
Test Epoch46 layer7 out_loss 0.2514294683933258, R2 0.7509863376617432
Train Epoch47 out_loss 0.20700165629386902, R2 0.7924774289131165
Test Epoch47 layer0 out_loss 0.24139092862606049, R2 0.7609284520149231
Test Epoch47 layer1 out_loss 0.21836352348327637, R2 0.7837346196174622
Test Epoch47 layer2 out_loss 0.21772323548793793, R2 0.7843687534332275
Test Epoch47 layer3 out_loss 0.21684913337230682, R2 0.7852344512939453
Test Epoch47 layer4 out_loss 0.21597521007061005, R2 0.7860999703407288
Test Epoch47 layer5 out_loss 0.21786241233348846, R2 0.7842308878898621
Test Epoch47 layer6 out_loss 0.22403158247470856, R2 0.7781209945678711
Test Epoch47 layer7 out_loss 0.22240252792835236, R2 0.7797343730926514
Train Epoch48 out_loss 0.203910231590271, R2 0.7955766320228577
Test Epoch48 layer0 out_loss 0.23806925117969513, R2 0.7642182111740112
Test Epoch48 layer1 out_loss 0.2098574936389923, R2 0.7921589016914368
Test Epoch48 layer2 out_loss 0.20541639626026154, R2 0.7965573072433472
Test Epoch48 layer3 out_loss 0.20540110766887665, R2 0.7965724468231201
Test Epoch48 layer4 out_loss 0.2062840610742569, R2 0.7956979870796204
Test Epoch48 layer5 out_loss 0.20667724311351776, R2 0.7953085899353027
Test Epoch48 layer6 out_loss 0.20659299194812775, R2 0.7953920364379883
Test Epoch48 layer7 out_loss 0.2103341668844223, R2 0.7916867733001709
Train Epoch49 out_loss 0.29949337244033813, R2 0.6997529864311218
Test Epoch49 layer0 out_loss 0.26072803139686584, R2 0.7417771816253662
Test Epoch49 layer1 out_loss 0.22345535457134247, R2 0.7786917090415955
Test Epoch49 layer2 out_loss 0.22074124217033386, R2 0.7813796997070312
Test Epoch49 layer3 out_loss 0.2287638783454895, R2 0.7734341621398926
Test Epoch49 layer4 out_loss 0.22622528672218323, R2 0.7759484052658081
Test Epoch49 layer5 out_loss 0.23349034786224365, R2 0.7687531113624573
Test Epoch49 layer6 out_loss 0.2328988015651703, R2 0.7693389654159546
Test Epoch49 layer7 out_loss 0.26619216799736023, R2 0.7363654971122742
Train Epoch50 out_loss 0.21464814245700836, R2 0.7848117351531982
Test Epoch50 layer0 out_loss 0.24031895399093628, R2 0.7619901299476624
Test Epoch50 layer1 out_loss 0.21227967739105225, R2 0.7897599935531616
Test Epoch50 layer2 out_loss 0.20801837742328644, R2 0.7939803600311279
Test Epoch50 layer3 out_loss 0.20733542740345, R2 0.7946567535400391
Test Epoch50 layer4 out_loss 0.20729999244213104, R2 0.794691801071167
Test Epoch50 layer5 out_loss 0.2081715315580368, R2 0.7938286662101746
Test Epoch50 layer6 out_loss 0.20978212356567383, R2 0.7922335863113403
Test Epoch50 layer7 out_loss 0.21273046731948853, R2 0.789313554763794
Train Epoch51 out_loss 0.20638281106948853, R2 0.7930977940559387
Test Epoch51 layer0 out_loss 0.23556353151798248, R2 0.7666998505592346
Test Epoch51 layer1 out_loss 0.21045224368572235, R2 0.7915698289871216
Test Epoch51 layer2 out_loss 0.20561981201171875, R2 0.7963558435440063
Test Epoch51 layer3 out_loss 0.20515453815460205, R2 0.7968167066574097
Test Epoch51 layer4 out_loss 0.2055307924747467, R2 0.7964440584182739
Test Epoch51 layer5 out_loss 0.20680086314678192, R2 0.7951861619949341
Test Epoch51 layer6 out_loss 0.20783556997776031, R2 0.7941613793373108
Test Epoch51 layer7 out_loss 0.215826153755188, R2 0.7862476110458374
Train Epoch52 out_loss 0.20270457863807678, R2 0.7967853546142578
Test Epoch52 layer0 out_loss 0.23811805248260498, R2 0.7641698718070984
Test Epoch52 layer1 out_loss 0.2114245891571045, R2 0.7906068563461304
Test Epoch52 layer2 out_loss 0.2058098465204239, R2 0.7961676716804504
Test Epoch52 layer3 out_loss 0.20594093203544617, R2 0.7960378527641296
Test Epoch52 layer4 out_loss 0.20566751062870026, R2 0.7963086366653442
Test Epoch52 layer5 out_loss 0.20611679553985596, R2 0.7958636283874512
Test Epoch52 layer6 out_loss 0.20745344460010529, R2 0.7945398688316345
Test Epoch52 layer7 out_loss 0.21211200952529907, R2 0.7899260520935059
Train Epoch53 out_loss 0.22786393761634827, R2 0.7715626955032349
Test Epoch53 layer0 out_loss 0.2520648241043091, R2 0.7503571510314941
Test Epoch53 layer1 out_loss 0.21401457488536835, R2 0.7880417704582214
Test Epoch53 layer2 out_loss 0.20870129764080048, R2 0.7933039665222168
Test Epoch53 layer3 out_loss 0.2091028094291687, R2 0.7929063439369202
Test Epoch53 layer4 out_loss 0.20984572172164917, R2 0.792170524597168
Test Epoch53 layer5 out_loss 0.21484273672103882, R2 0.7872215509414673
Test Epoch53 layer6 out_loss 0.32772427797317505, R2 0.6754246354103088
Test Epoch53 layer7 out_loss 0.3750304579734802, R2 0.6285730004310608
Train Epoch54 out_loss 0.23210927844047546, R2 0.7673066258430481
Test Epoch54 layer0 out_loss 0.23301373422145844, R2 0.7692251801490784
Test Epoch54 layer1 out_loss 0.20806865394115448, R2 0.7939305305480957
Test Epoch54 layer2 out_loss 0.20424799621105194, R2 0.7977144718170166
Test Epoch54 layer3 out_loss 0.2054372876882553, R2 0.7965366244316101
Test Epoch54 layer4 out_loss 0.20851369202136993, R2 0.7934898138046265
Test Epoch54 layer5 out_loss 0.21168527007102966, R2 0.7903487086296082
Test Epoch54 layer6 out_loss 0.2102028876543045, R2 0.7918168306350708
Test Epoch54 layer7 out_loss 0.20983768999576569, R2 0.7921785116195679
Train Epoch55 out_loss 0.20547738671302795, R2 0.7940055131912231
Test Epoch55 layer0 out_loss 0.2361132651567459, R2 0.7661554217338562
Test Epoch55 layer1 out_loss 0.2084035873413086, R2 0.7935988306999207
Test Epoch55 layer2 out_loss 0.20427733659744263, R2 0.797685444355011
Test Epoch55 layer3 out_loss 0.20551888644695282, R2 0.7964558601379395
Test Epoch55 layer4 out_loss 0.2069191038608551, R2 0.7950690984725952
Test Epoch55 layer5 out_loss 0.2074107825756073, R2 0.7945821285247803
Test Epoch55 layer6 out_loss 0.21300141513347626, R2 0.7890452146530151
Test Epoch55 layer7 out_loss 0.22128111124038696, R2 0.780845046043396
Train Epoch56 out_loss 0.2016405612230301, R2 0.7978520393371582
Test Epoch56 layer0 out_loss 0.23475217819213867, R2 0.7675033807754517
Test Epoch56 layer1 out_loss 0.2108362317085266, R2 0.7911895513534546
Test Epoch56 layer2 out_loss 0.21433089673519135, R2 0.787728488445282
Test Epoch56 layer3 out_loss 0.215483620762825, R2 0.7865868210792542
Test Epoch56 layer4 out_loss 0.21548952162265778, R2 0.7865809798240662
Test Epoch56 layer5 out_loss 0.21798960864543915, R2 0.7841049432754517
Test Epoch56 layer6 out_loss 0.21867725253105164, R2 0.783423900604248
Test Epoch56 layer7 out_loss 0.2208956629037857, R2 0.7812268137931824
Train Epoch57 out_loss 0.20167383551597595, R2 0.797818660736084
Test Epoch57 layer0 out_loss 0.23556597530841827, R2 0.7666974663734436
Test Epoch57 layer1 out_loss 0.21137645840644836, R2 0.7906545400619507
Test Epoch57 layer2 out_loss 0.2083493024110794, R2 0.7936525940895081
Test Epoch57 layer3 out_loss 0.20929540693759918, R2 0.7927156090736389
Test Epoch57 layer4 out_loss 0.2099277526140213, R2 0.7920893430709839
Test Epoch57 layer5 out_loss 0.21018646657466888, R2 0.7918331027030945
Test Epoch57 layer6 out_loss 0.21060240268707275, R2 0.7914211750030518
Test Epoch57 layer7 out_loss 0.21163196861743927, R2 0.7904014587402344
Train Epoch58 out_loss 0.19830730557441711, R2 0.8011936545372009
Test Epoch58 layer0 out_loss 0.23615482449531555, R2 0.7661142349243164
Test Epoch58 layer1 out_loss 0.20929260551929474, R2 0.7927183508872986
Test Epoch58 layer2 out_loss 0.2035691738128662, R2 0.798386812210083
Test Epoch58 layer3 out_loss 0.20841410756111145, R2 0.793588399887085
Test Epoch58 layer4 out_loss 0.2092726081609726, R2 0.7927381992340088
Test Epoch58 layer5 out_loss 0.21352551877498627, R2 0.7885261178016663
Test Epoch58 layer6 out_loss 0.2113741636276245, R2 0.7906568050384521
Test Epoch58 layer7 out_loss 0.2073923796415329, R2 0.7946003675460815
Train Epoch59 out_loss 0.20259489119052887, R2 0.7968952655792236
Test Epoch59 layer0 out_loss 0.23144415020942688, R2 0.7707796692848206
Test Epoch59 layer1 out_loss 0.20898590981960297, R2 0.793022096157074
Test Epoch59 layer2 out_loss 0.2056470811367035, R2 0.7963289022445679
Test Epoch59 layer3 out_loss 0.2070661187171936, R2 0.7949234843254089
Test Epoch59 layer4 out_loss 0.21109017729759216, R2 0.7909380793571472
Test Epoch59 layer5 out_loss 0.2137964963912964, R2 0.7882577180862427
Test Epoch59 layer6 out_loss 0.22060926258563995, R2 0.7815104722976685
Test Epoch59 layer7 out_loss 0.22399431467056274, R2 0.7781578898429871
Train Epoch60 out_loss 0.1992872655391693, R2 0.8002112507820129
Test Epoch60 layer0 out_loss 0.24337442219257355, R2 0.7589640617370605
Test Epoch60 layer1 out_loss 0.21367909014225006, R2 0.7883740663528442
Test Epoch60 layer2 out_loss 0.21002618968486786, R2 0.7919918298721313
Test Epoch60 layer3 out_loss 0.208832249045372, R2 0.7931742668151855
Test Epoch60 layer4 out_loss 0.20826469361782074, R2 0.7937363982200623
Test Epoch60 layer5 out_loss 0.20899154245853424, R2 0.7930165529251099
Test Epoch60 layer6 out_loss 0.21143613755702972, R2 0.7905954122543335
Test Epoch60 layer7 out_loss 0.21457639336585999, R2 0.7874853610992432
Train Epoch61 out_loss 0.416562020778656, R2 0.5823897123336792
Test Epoch61 layer0 out_loss 0.23668336868286133, R2 0.7655907869338989
Test Epoch61 layer1 out_loss 0.20704929530620575, R2 0.7949401140213013
Test Epoch61 layer2 out_loss 0.20503702759742737, R2 0.7969330549240112
Test Epoch61 layer3 out_loss 0.2064107060432434, R2 0.7955725789070129
Test Epoch61 layer4 out_loss 0.20873165130615234, R2 0.79327392578125
Test Epoch61 layer5 out_loss 0.20708882808685303, R2 0.7949009537696838
Test Epoch61 layer6 out_loss 0.21757696568965912, R2 0.7845135927200317
Test Epoch61 layer7 out_loss 0.22246886789798737, R2 0.7796686887741089
Train Epoch62 out_loss 0.2032976746559143, R2 0.7961907386779785
Test Epoch62 layer0 out_loss 0.23093126714229584, R2 0.7712876200675964
Test Epoch62 layer1 out_loss 0.20881874859333038, R2 0.79318767786026
Test Epoch62 layer2 out_loss 0.2046128213405609, R2 0.7973531484603882
Test Epoch62 layer3 out_loss 0.2038407325744629, R2 0.7981178760528564
Test Epoch62 layer4 out_loss 0.2039630264043808, R2 0.7979967594146729
Test Epoch62 layer5 out_loss 0.20631825923919678, R2 0.7956641316413879
Test Epoch62 layer6 out_loss 0.20839697122573853, R2 0.793605387210846
Test Epoch62 layer7 out_loss 0.2274429202079773, R2 0.7747424244880676
Train Epoch63 out_loss 0.20571237802505493, R2 0.7937699556350708
Test Epoch63 layer0 out_loss 0.2323226034641266, R2 0.7699096202850342
Test Epoch63 layer1 out_loss 0.20876315236091614, R2 0.7932427525520325
Test Epoch63 layer2 out_loss 0.20730261504650116, R2 0.7946892380714417
Test Epoch63 layer3 out_loss 0.21226614713668823, R2 0.7897734045982361
Test Epoch63 layer4 out_loss 0.21809600293636322, R2 0.7839995622634888
Test Epoch63 layer5 out_loss 0.22406423091888428, R2 0.7780886888504028
Test Epoch63 layer6 out_loss 0.2250550091266632, R2 0.7771074175834656
Test Epoch63 layer7 out_loss 0.2293037474155426, R2 0.7728995084762573
Train Epoch64 out_loss 0.2001689076423645, R2 0.7993273735046387
Test Epoch64 layer0 out_loss 0.2317982167005539, R2 0.7704290151596069
Test Epoch64 layer1 out_loss 0.20912347733974457, R2 0.7928858995437622
Test Epoch64 layer2 out_loss 0.20592917501926422, R2 0.7960494756698608
Test Epoch64 layer3 out_loss 0.20722079277038574, R2 0.7947702407836914
Test Epoch64 layer4 out_loss 0.20873260498046875, R2 0.7932729721069336
Test Epoch64 layer5 out_loss 0.21156398952007294, R2 0.7904688119888306
Test Epoch64 layer6 out_loss 0.21410055458545685, R2 0.7879565954208374
Test Epoch64 layer7 out_loss 0.2237567901611328, R2 0.7783931493759155
Train Epoch65 out_loss 0.19847048819065094, R2 0.8010300397872925
Test Epoch65 layer0 out_loss 0.23976057767868042, R2 0.7625431418418884
Test Epoch65 layer1 out_loss 0.2081935554742813, R2 0.7938068509101868
Test Epoch65 layer2 out_loss 0.20733222365379333, R2 0.7946599125862122
Test Epoch65 layer3 out_loss 0.20696672797203064, R2 0.7950218915939331
Test Epoch65 layer4 out_loss 0.2066875398159027, R2 0.7952983975410461
Test Epoch65 layer5 out_loss 0.20960457623004913, R2 0.7924094200134277
Test Epoch65 layer6 out_loss 0.21670906245708466, R2 0.7853731513023376
Test Epoch65 layer7 out_loss 0.21787063777446747, R2 0.7842227220535278
Train Epoch66 out_loss 0.19543220102787018, R2 0.8040759563446045
Test Epoch66 layer0 out_loss 0.23224946856498718, R2 0.769982099533081
Test Epoch66 layer1 out_loss 0.20563636720180511, R2 0.7963394522666931
Test Epoch66 layer2 out_loss 0.20197516679763794, R2 0.799965500831604
Test Epoch66 layer3 out_loss 0.20404024422168732, R2 0.7979202270507812
Test Epoch66 layer4 out_loss 0.20625050365924835, R2 0.795731246471405
Test Epoch66 layer5 out_loss 0.20999856293201447, R2 0.7920191884040833
Test Epoch66 layer6 out_loss 0.20719903707504272, R2 0.7947918176651001
Test Epoch66 layer7 out_loss 0.2055831402540207, R2 0.7963922023773193
Train Epoch67 out_loss 0.19968238472938538, R2 0.7998151183128357
Test Epoch67 layer0 out_loss 0.24231989681720734, R2 0.7600084543228149
Test Epoch67 layer1 out_loss 0.20947958528995514, R2 0.7925331592559814
Test Epoch67 layer2 out_loss 0.20454517006874084, R2 0.7974201440811157
Test Epoch67 layer3 out_loss 0.20196455717086792, R2 0.7999759912490845
Test Epoch67 layer4 out_loss 0.20208291709423065, R2 0.799858808517456
Test Epoch67 layer5 out_loss 0.20260518789291382, R2 0.7993415594100952
Test Epoch67 layer6 out_loss 0.20293031632900238, R2 0.7990195155143738
Test Epoch67 layer7 out_loss 0.2048632949590683, R2 0.7971051335334778
Train Epoch68 out_loss 0.19901470839977264, R2 0.8004844784736633
Test Epoch68 layer0 out_loss 0.23355744779109955, R2 0.7686866521835327
Test Epoch68 layer1 out_loss 0.2076529860496521, R2 0.7943422198295593
Test Epoch68 layer2 out_loss 0.20414245128631592, R2 0.7978190183639526
Test Epoch68 layer3 out_loss 0.206600621342659, R2 0.7953844666481018
Test Epoch68 layer4 out_loss 0.20991060137748718, R2 0.7921062707901001
Test Epoch68 layer5 out_loss 0.21239152550697327, R2 0.789649248123169
Test Epoch68 layer6 out_loss 0.21369950473308563, R2 0.7883538007736206
Test Epoch68 layer7 out_loss 0.20614053308963776, R2 0.7958401441574097
Train Epoch69 out_loss 0.19718986749649048, R2 0.8023139238357544
Test Epoch69 layer0 out_loss 0.24313890933990479, R2 0.7591972351074219
Test Epoch69 layer1 out_loss 0.2105083018541336, R2 0.7915143370628357
Test Epoch69 layer2 out_loss 0.20990729331970215, R2 0.7921096086502075
Test Epoch69 layer3 out_loss 0.2108040153980255, R2 0.7912214994430542
Test Epoch69 layer4 out_loss 0.21212299168109894, R2 0.7899152040481567
Test Epoch69 layer5 out_loss 0.20950523018836975, R2 0.7925077676773071
Test Epoch69 layer6 out_loss 0.21459336578845978, R2 0.7874685525894165
Test Epoch69 layer7 out_loss 0.22664189338684082, R2 0.7755357623100281
Train Epoch70 out_loss 0.2584180235862732, R2 0.7409316301345825
Test Epoch70 layer0 out_loss 0.2335815578699112, R2 0.7686628103256226
Test Epoch70 layer1 out_loss 0.20416562259197235, R2 0.7977960705757141
Test Epoch70 layer2 out_loss 0.2004101276397705, R2 0.8015154600143433
Test Epoch70 layer3 out_loss 0.1995866745710373, R2 0.8023310303688049
Test Epoch70 layer4 out_loss 0.19989043474197388, R2 0.8020302057266235
Test Epoch70 layer5 out_loss 0.2005845159292221, R2 0.801342785358429
Test Epoch70 layer6 out_loss 0.20055869221687317, R2 0.8013683557510376
Test Epoch70 layer7 out_loss 0.20127668976783752, R2 0.8006572723388672
Train Epoch71 out_loss 0.1948348879814148, R2 0.8046748042106628
Test Epoch71 layer0 out_loss 0.24156717956066132, R2 0.760753870010376
Test Epoch71 layer1 out_loss 0.21063438057899475, R2 0.7913894653320312
Test Epoch71 layer2 out_loss 0.20628373324871063, R2 0.795698344707489
Test Epoch71 layer3 out_loss 0.2083996683359146, R2 0.793602705001831
Test Epoch71 layer4 out_loss 0.2105778455734253, R2 0.7914454936981201
Test Epoch71 layer5 out_loss 0.21430924534797668, R2 0.7877498865127563
Test Epoch71 layer6 out_loss 0.21535658836364746, R2 0.786712646484375
Test Epoch71 layer7 out_loss 0.22840866446495056, R2 0.7737859487533569
Train Epoch72 out_loss 0.20113080739974976, R2 0.7983630299568176
Test Epoch72 layer0 out_loss 0.23291002213954926, R2 0.7693278789520264
Test Epoch72 layer1 out_loss 0.2065485119819641, R2 0.7954360842704773
Test Epoch72 layer2 out_loss 0.20431604981422424, R2 0.7976471185684204
Test Epoch72 layer3 out_loss 0.20536980032920837, R2 0.7966034412384033
Test Epoch72 layer4 out_loss 0.20580773055553436, R2 0.7961697578430176
Test Epoch72 layer5 out_loss 0.20711059868335724, R2 0.7948794364929199
Test Epoch72 layer6 out_loss 0.2110881507396698, R2 0.7909400463104248
Test Epoch72 layer7 out_loss 0.2172427922487259, R2 0.7848445773124695
Train Epoch73 out_loss 0.23783153295516968, R2 0.7615699768066406
Test Epoch73 layer0 out_loss 0.23109972476959229, R2 0.7711207866668701
Test Epoch73 layer1 out_loss 0.20575039088726044, R2 0.7962265610694885
Test Epoch73 layer2 out_loss 0.20029200613498688, R2 0.8016324639320374
Test Epoch73 layer3 out_loss 0.20068077743053436, R2 0.8012474179267883
Test Epoch73 layer4 out_loss 0.20190688967704773, R2 0.8000330924987793
Test Epoch73 layer5 out_loss 0.2051924467086792, R2 0.7967791557312012
Test Epoch73 layer6 out_loss 0.21246609091758728, R2 0.7895753979682922
Test Epoch73 layer7 out_loss 0.21172697842121124, R2 0.7903074026107788
Train Epoch74 out_loss 0.19958201050758362, R2 0.7999157309532166
Test Epoch74 layer0 out_loss 0.22715875506401062, R2 0.775023877620697
Test Epoch74 layer1 out_loss 0.2041030079126358, R2 0.7978581190109253
Test Epoch74 layer2 out_loss 0.20022480189800262, R2 0.8016990423202515
Test Epoch74 layer3 out_loss 0.19945845007896423, R2 0.8024580478668213
Test Epoch74 layer4 out_loss 0.20006540417671204, R2 0.8018568754196167
Test Epoch74 layer5 out_loss 0.20016305148601532, R2 0.801760196685791
Test Epoch74 layer6 out_loss 0.20206016302108765, R2 0.7998813390731812
Test Epoch74 layer7 out_loss 0.20428858697414398, R2 0.797674298286438
Train Epoch75 out_loss 0.20145775377750397, R2 0.7980352640151978
Test Epoch75 layer0 out_loss 0.22633080184459686, R2 0.7758438587188721
Test Epoch75 layer1 out_loss 0.20584824681282043, R2 0.7961296439170837
Test Epoch75 layer2 out_loss 0.20198290050029755, R2 0.7999578714370728
Test Epoch75 layer3 out_loss 0.2019343227148056, R2 0.8000059127807617
Test Epoch75 layer4 out_loss 0.20175977051258087, R2 0.8001788258552551
Test Epoch75 layer5 out_loss 0.20337070524692535, R2 0.7985833883285522
Test Epoch75 layer6 out_loss 0.20486973226070404, R2 0.7970987558364868
Test Epoch75 layer7 out_loss 0.20646889507770538, R2 0.7955149412155151
Train Epoch76 out_loss 0.20182892680168152, R2 0.797663152217865
Test Epoch76 layer0 out_loss 0.2363627851009369, R2 0.7659083008766174
Test Epoch76 layer1 out_loss 0.20972619950771332, R2 0.7922888994216919
Test Epoch76 layer2 out_loss 0.20471113920211792, R2 0.79725581407547
Test Epoch76 layer3 out_loss 0.20495058596134186, R2 0.7970186471939087
Test Epoch76 layer4 out_loss 0.20445211231708527, R2 0.7975123524665833
Test Epoch76 layer5 out_loss 0.20634007453918457, R2 0.7956424951553345
Test Epoch76 layer6 out_loss 0.210872083902359, R2 0.7911540269851685
Test Epoch76 layer7 out_loss 0.2122213989496231, R2 0.7898176908493042
Train Epoch77 out_loss 0.20534846186637878, R2 0.794134795665741
Test Epoch77 layer0 out_loss 0.22495615482330322, R2 0.7772053480148315
Test Epoch77 layer1 out_loss 0.20193161070346832, R2 0.8000086545944214
Test Epoch77 layer2 out_loss 0.19747430086135864, R2 0.8044230937957764
Test Epoch77 layer3 out_loss 0.19724148511886597, R2 0.8046537041664124
Test Epoch77 layer4 out_loss 0.2012956440448761, R2 0.8006384968757629
Test Epoch77 layer5 out_loss 0.1985291689634323, R2 0.8033784031867981
Test Epoch77 layer6 out_loss 0.27277982234954834, R2 0.7298411130905151
Test Epoch77 layer7 out_loss 0.2403959035873413, R2 0.7619138956069946
Train Epoch78 out_loss 0.21369299292564392, R2 0.7857692241668701
Test Epoch78 layer0 out_loss 0.2283293902873993, R2 0.7738645076751709
Test Epoch78 layer1 out_loss 0.2065400928258896, R2 0.7954444289207458
Test Epoch78 layer2 out_loss 0.20121842622756958, R2 0.8007149696350098
Test Epoch78 layer3 out_loss 0.20185673236846924, R2 0.800082802772522
Test Epoch78 layer4 out_loss 0.20377928018569946, R2 0.7981787323951721
Test Epoch78 layer5 out_loss 0.2050705999135971, R2 0.7968997955322266
Test Epoch78 layer6 out_loss 0.20918932557106018, R2 0.7928206920623779
Test Epoch78 layer7 out_loss 0.23438023030757904, R2 0.7678717970848083
Train Epoch79 out_loss 0.22382372617721558, R2 0.7756130695343018
Test Epoch79 layer0 out_loss 0.22578179836273193, R2 0.7763875722885132
Test Epoch79 layer1 out_loss 0.20449621975421906, R2 0.7974686622619629
Test Epoch79 layer2 out_loss 0.20057068765163422, R2 0.8013564944267273
Test Epoch79 layer3 out_loss 0.20001770555973053, R2 0.8019041419029236
Test Epoch79 layer4 out_loss 0.20017895102500916, R2 0.8017444610595703
Test Epoch79 layer5 out_loss 0.2010071575641632, R2 0.8009241819381714
Test Epoch79 layer6 out_loss 0.20534877479076385, R2 0.7966243028640747
Test Epoch79 layer7 out_loss 0.20736058056354523, R2 0.794631838798523
Train Epoch80 out_loss 0.47702252864837646, R2 0.5217770338058472
Test Epoch80 layer0 out_loss 0.2328169047832489, R2 0.7694200873374939
Test Epoch80 layer1 out_loss 0.20408715307712555, R2 0.7978737950325012
Test Epoch80 layer2 out_loss 0.2028149515390396, R2 0.7991337776184082
Test Epoch80 layer3 out_loss 0.20157292485237122, R2 0.8003638982772827
Test Epoch80 layer4 out_loss 0.20492784678936005, R2 0.7970411777496338
Test Epoch80 layer5 out_loss 0.21286366879940033, R2 0.7891815900802612
Test Epoch80 layer6 out_loss 0.2087971568107605, R2 0.7932090759277344
Test Epoch80 layer7 out_loss 0.22600431740283966, R2 0.7761672139167786
Train Epoch81 out_loss 0.2133653461933136, R2 0.7860977649688721
Test Epoch81 layer0 out_loss 0.22917583584785461, R2 0.773026168346405
Test Epoch81 layer1 out_loss 0.2014600783586502, R2 0.8004756569862366
Test Epoch81 layer2 out_loss 0.19770485162734985, R2 0.8041948080062866
Test Epoch81 layer3 out_loss 0.19915692508220673, R2 0.802756667137146
Test Epoch81 layer4 out_loss 0.20178444683551788, R2 0.8001543879508972
Test Epoch81 layer5 out_loss 0.20458701252937317, R2 0.7973787188529968
Test Epoch81 layer6 out_loss 0.21030569076538086, R2 0.7917150259017944
Test Epoch81 layer7 out_loss 0.2174893617630005, R2 0.7846003770828247
Train Epoch82 out_loss 0.2021375149488449, R2 0.7973538041114807
Test Epoch82 layer0 out_loss 0.2325102984905243, R2 0.7697237730026245
Test Epoch82 layer1 out_loss 0.20700782537460327, R2 0.7949811816215515
Test Epoch82 layer2 out_loss 0.20432928204536438, R2 0.7976340055465698
Test Epoch82 layer3 out_loss 0.2045319378376007, R2 0.7974332571029663
Test Epoch82 layer4 out_loss 0.20416216552257538, R2 0.7977995276451111
Test Epoch82 layer5 out_loss 0.21084852516651154, R2 0.7911773920059204
